exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
043	2026-05-03T05:39:40Z	genj	exp_000	037	genj	Split MLP vs attention Muon weight decay (muon_wd_mlp=0.115 for MLP, muon_wd=0.095 for attn) with all other params at baseline — pure training change, no GPTQ or TTT modifications, to avoid the systematic 4s eval overrun caused by GPTQ damping=0.005.	-0.002	eval_budget_overrun	1.081088			600.085000	604.600000	1609.000000	apgg-genj-0036		Prior 4 runs (exp_006/012/021/033) showed GPTQ damping=0.005 consistently causes ~4s extra eval time (likely through brotli compression on different weight entropy). Reverting all GPTQ/TTT to baseline. Only change: split Muon WD by layer type — INIT.md describes muon_wd_mlp=0.115 as part of the 1.072 SOTA stack. Higher WD on MLP matrices (0.115 vs 0.095 for attn) provides per-component regularization. Pure training change, eval timing unchanged.
044	2026-05-03T05:41:09Z	gene	exp_000	037	gene	Lower GPTQ damping 0.01→0.005 for more precise Hessian-compensated quantization, move enable_looping_at 0.35→0.20 so depth-recurrence activates during peak-LR phase, and reduce gptq_calibration_batches 64→48 to save ~5-6s eval time and stay under the 600s budget.	-0.002	eval_budget_overrun	1.081260			600.017000	604.700000	1628.000000	apgg-gene-0036		Previous trials (exp_007, exp_013, exp_024, exp_034) all DQ_EVAL at ~603-604s due to environment jitter. The 48-batch calibration saves ~5.6s (16 fewer batches × ~0.35s each), bringing eval from ~604s to ~598s. Lower damping (0.005) reduces regularization bias in GPTQ Hessian inversion, matching the value used in top-performing PRs (#1318, #1721). Earlier looping at 0.20 means 15% more wallclock with recurrent layers active, potentially improving learned recurrent representations.
045	2026-05-03T05:45:54Z	geng	026	037	geng	Eliminate 2 torch.compile calls in eval: (1) skip compiled_model=torch.compile(eval_model) for quantized eval, (2) skip torch._dynamo.reset() before TTT and reuse eval_model so eval_val_ttt's internal torch.compile gets a cache hit from eval_val_sliding — saving ~200s of compilation overhead to clear the persistent 5s eval overrun.	-0.001	crash	1.674877			600.013000	332.500000	1335.000000	apgg-geng-0040		"All experiments overrun eval by ~5s consistently. Analysis: 4 torch.compile calls in eval at ~100s each = ~400s, plus GPTQ+compute ~200s = ~600s total. The two removable compiles: (1) compiled_model = torch.compile(eval_model) at line 1589 - saves ~100s, ""quantized"" eval runs uncompiled but it's not primary metric; (2) torch._dynamo.reset() at line 1595 forces TTT recompile - removing it lets eval_val_ttt reuse the forward_logits graph from eval_val_sliding (same model object, same function). eval_stride restored to 64. Training changes preserved: SNOO disabled, GPTQ damp 0.005, split Muon WD, calib batches 40. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:464 in apply_rotary_emb)"
046	2026-05-03T05:50:54Z	genh	023	037	genh	GPTQ damping 0.01→0.005 + calibration_batches 64→48 on top of exp_023: saves ~10s of GPTQ calibration to reliably clear environment-jitter eval overrun (exp_039 overran by only 4.6s with same ttt_epochs=2), while lower damping improves quantization quality.	-0.001	eval_budget_overrun	1.080971			600.107000	604.600000	1628.000000	apgg-genh-0040		exp_039 showed eval_s=604.6s (4.6s over) with only damping change. Root cause: environment jitter makes ttt_epochs=2 marginal. Adding gptq_calibration_batches 64→48 saves ~10s of GPTQ calibration, pushing total eval to ~594s. Fewer calibration batches has minimal quality impact (diminishing returns beyond ~32 batches). damping 0.005 should reduce Hessian regularization bias in GPTQ.
047	2026-05-03T05:55:03Z	geni	037	037	geni	Set min_lr=0.10 (from 0.0) to floor the warmdown LR at 10% of max, preventing over-annealing in the final ~43s of training; zero eval overhead, mechanism from PR #1787.	-0.002	eval_budget_overrun	1.080012			600.009000	605.400000	1635.000000	apgg-geni-0040		With warmdown_frac=0.72, LR normally decays linearly to 0 over 432s. min_lr=0.10 floors it at 10% for the last ~7.2% of training (~43s), keeping late optimizer updates meaningful. EMA (decay=0.9965) incorporates these final steps. PR #1787 used min_lr=0.10 explicitly as part of a stack that improved BPB. The D2Z paper argues for decay-to-zero but is for compute-optimal large-scale training; our severely-budget-constrained small model may benefit differently. No eval overhead - purely training schedule change.
048	2026-05-03T05:56:17Z	genc	037	037	genc	AdaMuon: add element-wise second-moment scaling of orthogonalized Muon gradients (beta2=0.95, norm-preserving rescale) to improve update direction quality; muon_beta2 was already a placeholder in hyperparameters, activating it makes Muon direction-adaptive like Adam without changing the magnitude scale.	-0.003	size_blocked	1.079871		16003430	600.041000	577.000000	1479.000000	apgg-genc-0040		AdaMuon paper (arxiv:2507.11005, July 2025) shows up to 42% training efficiency improvement over standard Muon by applying element-wise variance-adaptive scaling to the NS-orthogonalized gradient. Implementation: after NS5 + scale factor, track sq_buf = EMA of g^2; scale g by 1/sqrt(sq_buf); renorm to preserve Frobenius norm so existing LR schedule is reused unchanged. muon_beta2=0.95 was already in Hyperparameters as an unused placeholder — this activates it. Training-only change, zero eval overhead.
049	2026-05-03T05:56:34Z	gena	023	037	gena	Add zero-initialized per-block value residual (v_resid_alpha scalar) that lerps a V-skip into the attention output after XSA, providing a direct gradient path through c_v and an identity shortcut that improves data-efficiency in the undertrained regime.	-0.002	eval_budget_overrun	1.081506			600.098000	604.700000	1640.000000	apgg-gena-0040		v_resid_alpha=zeros(1) per block, applied post-XSA: y += alpha * v.repeat_interleave(group, dim=2). ndim=1 so goes to scalar_params (AdamW). GPTQ passthrough (numel=1). 22 bytes total additional artifact. Zero initialization ensures transparent behavior at init, alpha learned via gradient. Hypothesis: gradient from loss can flow via shorter path loss→proj→v_resid_alpha→c_v→input, improving training efficiency in 600s regime. No eval overhead beyond trivial elementwise ops.
050	2026-05-03T06:07:50Z	gend	000	037	gend	Skip eval_val_sliding when TTT enabled (saves ~61s) + keep 3 TTT epochs — TTT dominates eval (~500s for 3 epochs), so 3 epochs + no redundant sliding eval gives ~540s total eval, within budget.	-0.001	eval_budget_overrun	1.097997			600.054000	604.700000	1610.000000	apgg-gend-0044		exp_041 revealed that 4 TTT epochs alone takes ~570s (dominant cost), so skipping sliding window (61s) while restoring 4 epochs still overruns. The correct combination: skip sliding window eval (saves 61s) + keep 3 epochs (TTT ~500s) = ~540s total. GPTQ damping 0.005 retained for quality. Baseline is val_bpb=1.081; expected slight improvement from damping, but 3 vs 4 epochs may partially offset.
051	2026-05-03T06:11:11Z	genf	023	037	genf	min_lr=0.1 (LR floor at 10% of max) + gptq_calibration_batches 64→40 to create reliable eval headroom; min_lr improves late training, calib reduction saves ~12-15s eval.	-0.001	eval_budget_overrun	1.079775			600.038000	604.600000	1636.000000	apgg-genf-0045		exp_042 confirmed environment jitter: min_lr is training-only yet eval_s=604.9s vs exp_023's 575s — 30s of environment-speed variance. True slow-environment eval_s with ttt_epochs=2 is ~604s. Reducing calib_batches 64→40 saves ~12-15s (37.5% fewer calibration forward passes at ~0.5s/batch), targeting slow-environment eval_s ~590s with 10s margin. min_lr=0.1 prevents LR collapse in final ~43s of training (validated by PR #1787 as low-risk). Combined expected quality: min_lr gain ~-0.001 offset by calib reduction ~+0.001 = net ~0 vs exp_023, but now reliably completing eval.
052	2026-05-03T06:11:33Z	genb	037	037	genb	Z-loss training regularization (1e-4 * mean(logsumexp(logits)^2)) on top of exp_037 (Polar Express NS + ttt_epochs=2 + GPTQ damping 0.005): stabilizes logit magnitudes during fast 10-min training; negligible TTT overhead (~0.15s) within the ~10s headroom from the clean baseline.	-0.002	eval_budget_overrun	1.084832			600.123000	605.900000	1632.000000	apgg-genb-0045		Previous z-loss attempts overran because my code had the two-pass freq-GPTQ calibration (from exp_002) adding ~10-15s eval overhead. exp_037 has clean single-pass GPTQ and ttt_epochs=2, giving ~590s eval with ~10s headroom. z-loss adds only ~0.15s TTT overhead (306 backward passes through logsumexp([4096,8192])). Coefficient 1e-4 from PaLM; ICLR 2024 confirms it works at small model scale too.
053	2026-05-03T06:12:11Z	geng	026	037	geng	Skip torch._dynamo.reset() before TTT and reuse eval_model (instead of re-deserializing ttt_model) so eval_val_ttt's torch.compile(forward_logits) gets a cache hit from eval_val_sliding's compile, saving ~100s of TTT recompilation to clear the 5s eval budget overrun.	-0.001	crash	1.080991			600.074000	361.700000	1363.000000	apgg-geng-0046		exp_045 confirmed: compile overhead IS the bottleneck (eval dropped from 605s to 332s when skipping all compiles). Quantized model requires torch.compile to work (without it: crash + garbage 1.675 BPB). Fix: keep compiled_model=torch.compile(eval_model) for quantized eval, but remove torch._dynamo.reset() before TTT and reuse eval_model directly. eval_val_ttt's internal torch.compile(base_model.forward_logits) will be a dynamo cache hit (same function object, same shapes as eval_val_sliding's compile). Expected savings: ~100s (one recompile eliminated). eval_s: 605s - 100s = ~505s. BPB unchanged (sliding window eval is unaffected, TTT adaptation uses uncompiled model as before). | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:464 in apply_rotary_emb)
054	2026-05-03T06:20:29Z	genh	023	037	genh	ttt_epochs 2→1 + GPTQ damping 0.005 + calibration_batches 48 on exp_023: TTT dominates eval time (exp_039/046 both killed at exactly 604.6s regardless of calibration changes), so cutting another TTT epoch (saving ~130s more) is the only reliable fix; 3→2 improved quality in exp_023, 2→1 may continue that trend.	-0.001	eval_budget_overrun	1.080896			600.050000	604.100000	1621.000000	apgg-genh-0047		State vs exp_023: (1) ttt_epochs 2→1, (2) gptq_damp 0.01→0.005, (3) calibration_batches 64→48. exp_039 (damping only) and exp_046 (damping+calib48) both killed at 604.6s — identical kill time confirms TTT is the bottleneck, not GPTQ calibration. ttt_epochs=1 saves another ~130s TTT time on top of exp_023's 130s savings, giving ~340s for TTT+eval vs ~600s budget.
055	2026-05-03T06:26:57Z	genj	037	037	genj	Replace TTT SGD optimizer with Muon (for 2D matrix params, NS whitening) + SGD (for scalars), ttt_muon_lr=0.001; using the same optimizer as training gives more consistent gradient conditioning during per-chunk adaptation.	-0.001	eval_budget_overrun	1.081239			600.100000	604.500000	1615.000000	apgg-genj-0050		Model was trained with Muon's Newton-Schulz normalized updates. Using Muon at TTT time gives unit-spectral-norm updates aligned with the training regime, preventing scale misalignment across parameter matrices. LaCT 2025 paper shows Muon outperforms momentum SGD for TTT. NS overhead is negligible (~0.8s for 60 total steps on 8 GPUs). ttt_muon_lr=0.001 is conservative (vs training matrix_lr=0.022). SGD handles 1D scalar params at lr=ttt_lr*0.1=0.0005. Cosine decay applied to both optimizers across chunks.
056	2026-05-03T06:28:16Z	genc	037	037	genc	Set min_lr=0.10 to floor the LR at 10% of peak during warmdown, preventing the learning rate from collapsing to near-zero in the final ~84s of training (frac≥0.86 with warmdown_frac=0.72), keeping late updates meaningful.	-0.002	eval_budget_overrun	1.079873			600.091000	604.200000	1635.000000	apgg-genc-0050		PR #1787 uses min_lr=0.10 and achieves val_bpb=1.063 (vs our 1.079). The min_lr hyperparameter was already in the codebase (default 0.0) and already handled by the lr_mul function. With warmdown_frac=0.72, the warmdown linear decay hits LR=0.10 at frac≈0.86 (t=516s). Without floor, the last 84s of training run at LR=0→0.10, effectively wasting gradient updates. With min_lr=0.10, those 84s maintain LR=0.10 (10% of peak), allowing the model to keep improving right up to the training deadline. Zero eval overhead, single-character change.
057	2026-05-03T06:32:37Z	gene	037	037	gene	Reset TTT SGD optimizer momentum state between chunks so each chunk adapts independently from clean gradients, preventing stale high-LR early-chunk momentum from contaminating adaptation at later FineWeb document positions.	-0.001	eval_budget_overrun	1.081258			600.053000	604.200000	1618.000000	apgg-gene-0050		Single-line change: add optimizer.state.clear() after cosine LR update in eval_val_ttt. FineWeb 32K chunks often span multiple short documents (very different distributions), so accumulated momentum across chunks can misalign gradient direction. Resetting per chunk gives clean ~local-distribution gradient for each 2-epoch SGD window. Zero eval-time overhead: same forward/backward count, just clears small dict. Building on exp_037 (Polar Express NS + ttt_epochs=2 + GPTQ damp=0.005).
058	2026-05-03T06:36:27Z	geni	037	037	geni	Increase rope_dims 16→32 (50% of head dims get positional encoding vs 25%) to improve sequence modeling quality, plus reduce gptq_calibration_batches 64→48 to save ~8s eval time and reliably clear the ~4.6s environment-jitter eval margin seen in exp_039.	-0.001	eval_budget_overrun	1.082277			600.106000	604.400000	1613.000000	apgg-geni-0051		rope_dims=32 is a genuinely unexplored axis in our tree — no prior exp has changed it from baseline 16. The partial RoPE design (16/64 = 25% positional dims) may undersell positional information for 2048-token sequences; 32/64 (50%) is closer to standard practice and better balances positional vs content-based attention. The calibration reduction (64→48) is a safety valve: exp_039 reported eval_s=604.6s with the identical model config, exp_037 passed at ~597s — pure environment jitter. 16 fewer calib batches at ~0.5s/batch = ~8s savings brings expected eval to ~596s, comfortably under budget. No eval-path code changes; only hyperparameter defaults.
059	2026-05-03T06:38:01Z	gend	000	037	gend	Skip second deserialize() before TTT by reusing eval_model directly (saves ~5-10s deserialization overhead) while keeping sliding_window eval for GPU kernel warmup that TTT needs.	-0.001	crash	1.081031			600.143000	356.300000	1334.000000	apgg-gend-0054		Insight: skipping sliding_window eval (exp_041/050) made TTT slower because TTT relies on GPU kernel cache warmup from the sliding_window eval. The actual saving opportunity is the second deserialize() call before TTT — eval_model already has the correct GPTQ weights, so we can reuse it as ttt_model (del compiled_model only, keep eval_model). Also skip the torch.cuda.empty_cache() secondary alloc. exp_032 was 4.5s over budget; saving 5-10s from deserialization skip should bring eval under 600s. Changes: reuse eval_model for TTT + keep all exp_032 changes (damping 0.005, SGD TTT lr=0.005, 3 epochs, 64 calib batches). | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:453 in apply_rotary_emb)
060	2026-05-03T06:40:17Z	genf	023	037	genf	min_lr=0.1 + ttt_epochs 2→1 to clear eval budget: saves ~29s on slow environments (targeting ~575s max eval), allowing min_lr training improvement to be measured cleanly.	-0.001	eval_budget_overrun	1.079677			600.145000	605.100000	1633.000000	apgg-genf-0053		Calibration 64→40 proved GPTQ calib is not the bottleneck (604.9→604.6s, ~0.3s saving). TTT is the real bottleneck: each epoch costs ~29s. ttt_epochs 2→1 saves another 29s giving slow-environment eval ~575s (well under 600s). Combined with min_lr=0.1 LR floor to partially offset quality cost: DQ'd experiments show 1.079775 (calib=40) vs 1.079016 (exp_023), suggesting min_lr gives modest training improvement. Net hypothesis: min_lr gain ~-0.001 partially offsets ttt_epochs regression ~+0.002, targeting net ~1.080 or better.
061	2026-05-03T06:42:14Z	geng	026	037	geng	Remove torch.compile inside eval_val_ttt scoring loop (use base_model.forward_logits directly instead of compiled version), saving ~100s of TTT recompilation while keeping correct _dynamo.reset()+deserialize flow for a clean TTT model state.	-0.001	eval_budget_overrun	1.080924			600.043000	605.000000	1621.000000	apgg-geng-0054		exp_045 proved compile overhead dominates eval (removing all compiles cut eval from 605s to 332s; ~272s = 4 compiles × ~68s each). exp_053 showed reusing eval_model for TTT crashes because stale compiled eval-mode graph intercepts TTT train-mode calls. Fix: restore original _dynamo.reset+deserialize for TTT, but eliminate the TTT compile overhead by using base_model.forward_logits directly (no torch.compile inside eval_val_ttt). TTT scoring runs slightly slower (uncompiled) but saves ~68-100s of recompilation. Expected eval_s: 605 - 100 + 25 = ~530s. BPB unchanged (same numerical outputs, just slower compute path).
062	2026-05-03T06:45:14Z	genb	037	037	genb	Skip 'quantized' eval step (removes one full torch.compile(eval_model) call, ~165s compilation overhead) when TTT is enabled, while keeping z-loss training regularization; reduces eval from ~605s to ~440s in this environment.	-0.002	eval_budget_overrun	1.090467			600.015000	603.700000	1644.000000	apgg-genb-0054		All 6 prior genb experiments overrun by 3-6s. Analysis: eval pipeline has 3 torch.compile calls (~165s each in this environment) + GPTQ + inferences = ~605s total. Skipping the 'quantized' eval step (non-primary metric; harness parses 'quantized_ttt' for val_bpb) removes one compile call, bringing eval to ~440s. Primary TTT path is preserved. z-loss (1e-4 coefficient) from forward() still active for training regularization.
063	2026-05-03T06:45:28Z	gena	037	037	gena	Replace linear LR warmdown with cosine decay (0.5*(1+cos(π*progress))) over the same warmdown_frac=0.72; cosine keeps LR ~14% higher than linear at the 25% warmdown mark, giving more effective gradient steps for this severely undertrained model while converging to zero at the same endpoint.	-0.002	discard	1.080728	+0.001792	15990856	600.136000	579.700000	1490.000000	apgg-gena-0054		Rebased to exp_037 (removed v_resid_alpha from exp_049). Single change: lr_mul switches from (1-frac)/warmdown_frac to 0.5*(1+cos(pi*progress)). At progress=0.25: cosine=0.854 vs linear=0.75 (+14%); at progress=0.75: cosine=0.146 vs linear=0.25 (-43%). Pure training change, zero eval overhead, first time cosine has been tried in this run.
064	2026-05-03T06:58:50Z	genj	037	037	genj	Add nesterov=True to TTT SGD optimizer: zero computational overhead vs classical momentum, faster convergence via lookahead gradient (proven in convex settings), pure eval-path change so model weights and GPTQ timing match exp_037.	-0.0005	eval_budget_overrun	1.081566			600.006000	604.000000	1632.000000	apgg-genj-0057		Muon TTT (exp_055) overran by 14.5s due to NS overhead. Nesterov SGD gives improved update direction (lookahead: p -= lr*(g + mom*v) instead of p -= lr*v) at zero extra cost. Same model weights as exp_037 so GPTQ/brotli/timing matches 590s profile. Nesterov amplifies the effective first-step update by factor (1+mom)=1.9x vs classical, helping the limited 60 total TTT steps converge to a better local optimum.
065	2026-05-03T07:05:03Z	geng	026	037	geng	Skip pre-quantization eval (torch._dynamo.reset + timed_eval pre-quantization post-ema) to eliminate one torch.compile call (~68s compile + ~17s inference = ~85s savings), clearing the persistent 5s eval budget overrun.	-0.001	crash				600.078000	172.100000	1169.000000	apgg-geng-0062		Empirical finding from exp_045 and exp_061: each torch.compile call takes ~68s; removing TTT internal compile saved 0s because uncompiled inference costs equally. The pre-quant eval (lines 1581-1582) triggers a full training-model recompile after _dynamo.reset() (~68s compile + ~17s inference = ~85s total) but the pre-quant metric is purely diagnostic (not primary metric). Skipping it should bring eval_s from 605 to ~520s. All training improvements preserved: SNOO disabled, GPTQ damp 0.005, split Muon WD MLP/attn, calib batches 40. TTT compile inside eval_val_ttt restored. Expected val_bpb ~1.0802 (same as exp_026 which got 1.080194). | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1163 in eval_val)
066	2026-05-03T07:05:05Z	gene	037	037	gene	TTT per-chunk SGD momentum reset (optimizer.state.clear) + reduce GPTQ calibration batches 64→48 to gain ~3s eval headroom; momentum reset prevents cross-document momentum contamination across FineWeb chunks.	-0.001	eval_budget_overrun	1.080981			600.069000	604.600000	1625.000000	apgg-gene-0059		exp_057 (same momentum-reset change) hit 604.2s eval - pure environment variance, not from the dict.clear() which adds <1ms overhead. Reducing calib batches 64→48 saves ~3s of GPTQ time to create headroom. Quality impact of 48 vs 64 batches is minimal (Hessian converges quickly at 21M params). The momentum-reset hypothesis: with 305 TTT chunks over FineWeb (which packs many short documents per 32K chunk), accumulated SGD momentum from early high-LR chunks contaminates gradient direction for later chunks that represent different distributions. Resetting state.clear() per chunk gives clean local-distribution adaptation.
067	2026-05-03T07:06:13Z	geni	037	037	geni	Revert rope_dims back to 16 (exp_058 showed 32 hurts +0.003), reduce gptq_calibration_batches 64→32 to save ~16s eval time and reliably clear the 4.4s environment-jitter budget margin; tests whether 32 calibration batches preserves GPTQ quality at exp_037 level.	0.000	eval_budget_overrun	1.080900			600.119000	604.800000	1624.000000	apgg-geni-0060		exp_058 confirmed rope_dims=32 hurts (1.082 vs 1.079). eval_s=604.4 with calib_batches=48. Going to calib_batches=32 saves another ~8s (total ~16s vs baseline 64 batches), targeting eval_s~588s. Pure infrastructure: tests whether halving calibration batches from 64 to 32 degrades GPTQ quality. If BPB stays near 1.079, this creates a reliable eval-passing foundation for stacking future quality improvements.
068	2026-05-03T07:10:47Z	gend	000	037	gend	Fix TTT backward crash from exp_059: clear RoPE cos/sin cache (inference_mode tensors from sliding_window eval break autograd version tracking) before reusing eval_model for TTT — preserves the 248s eval speedup from model reuse.	-0.001	eval_budget_overrun	1.080906			600.076000	604.900000	1616.000000	apgg-gend-0062		exp_059 showed eval_s=356s (248s faster than 604s) by reusing eval_model for TTT (same Python object means torch.compile hits cached artifacts). Crash was at apply_rotary_emb:453 during TTT backward. Root cause: eval_val_sliding runs under torch.inference_mode() which populates RoPE _cos_cached/_sin_cached with inference-mode tensors that have broken version counter tracking for autograd. Fix: clear _seq_len_cached/cos/sin on all RoPE modules before TTT, forcing fresh autograd-compatible tensors. Keeps all other changes from exp_032 (damping 0.005, SGD TTT lr=0.005, 3 TTT epochs, 64 calib batches).
069	2026-05-03T07:11:01Z	genc	037	037	genc	GPTQ quality: (1) separate MLP clip sigma 14.0 vs attn 12.85 — PR #1769 shows wider MLP sigma preserves 4× hidden-dim outliers; (2) block_size 128→32 — finer GPTQ error-propagation reduces lazy-inversion approximation error; both changes are eval-side only with zero train overhead.	-0.003	eval_budget_overrun	1.082287			600.083000	604.900000	1615.000000	apgg-genc-0062		Two complementary GPTQ improvements applied together: (1) per-type clip sigma routing: tok_emb→20.0, .mlp.→14.0, attn→12.85; motivated by PR #1769 finding that MLP matrices benefit from wider sigma (10→12 improved their baseline); our MLP sigma going 12.85→14 extends that. (2) GPTQ block_size 128→32: more frequent Hessian-error propagation steps, reducing the lazy-inversion approximation error at block boundaries; standard GPTQ uses 128 for speed but 32 gives better quality. Both changes are zero overhead at training time and minimal overhead at GPTQ calibration time. Rebased cleanly from exp_037.
070	2026-05-03T07:12:39Z	genf	037	037	genf	Set min_lr=0.1 on top of exp_037 (PE NS + ttt_epochs=2 + GPTQ damping=0.005): floors LR at 10% of max during last ~7% of training, preventing late-training LR collapse.	-0.001	eval_budget_overrun	1.079937			600.117000	604.600000	1621.000000	apgg-genf-0062		Rebased cleanly to exp_037 snapshot. exp_037 cleared at eval_s=579.9s (25s headroom). min_lr is purely training-side (no eval impact). Prior DQ's (exp_042/051/060) were environment-luck — all got slow environments at ~605s while exp_023 and exp_037 got normal environments at 575-580s. With warmdown_frac=0.72, the floor at min_lr=0.1 kicks in at frac=0.928, maintaining 10% of max_lr for the final 43s of training instead of decaying to zero. PR #1787 validates this as low-risk; expected delta ~-0.001 from improved late-training gradient quality.
071	2026-05-03T07:13:34Z	genh	037	037	genh	Reduce warmdown_frac 0.72→0.60 to extend peak-LR phase from 168s to 240s: with warmdown_frac=0.72 the LR warmdown starts at 168s but depth recurrence only activates at 210s (enable_looping_at=0.35), so the recurrence currently trains entirely during warmdown and never at peak LR; with 0.60 the peak-LR window extends to 240s, giving recurrence 30s at peak LR and all layers 43% more aggressive-update time before the decay.	-0.001	eval_budget_overrun	1.081455			600.034000	604.700000	1629.000000	apgg-genh-0063		warmdown_frac has never been changed in this run. The 0.72 value predates the current enable_looping_at=0.35 and may be mismatched. Peak LR time: 168s→240s (+43%). Warmdown still 360s (6 min), sufficient for convergence. Zero eval impact.
072	2026-05-03T07:17:01Z	genb	037	037	genb	Skip pre-quantization diagnostic eval (removes one torch._dynamo.reset()+recompile of FP32 model, saving ~90-136s) and restore ttt_epochs 2→3 (adds ~29s for better adaptation); net eval ~497-543s clears environment-jitter budget while recovering TTT quality sacrificed in exp_023.	-0.002	discard	1.082433	+0.003497	15979792	600.125000	510.100000	1425.000000	apgg-genb-0064		exp_037 passes eval at ~594s but all its children overrun at ~604s (pure environment jitter). The pre-quant 'post-ema' timed_eval is purely diagnostic (result not stored, doesn't affect quantized_ttt metric). Removing it + its dynamo.reset() saves one full FP32 recompile (~90-136s). With exp_045 showing 2 compiles account for 273s total, compile #1 is ~136s. Restoring ttt_epochs=3 costs ~29s but improves TTT adaptation quality. Net eval budget: ~604-136+29=497s. Quality: ttt_epochs=3 should improve val_bpb vs =2 (the original baseline used 3 epochs).
073	2026-05-03T07:29:12Z	gena	037	037	gena	Add z-loss regularization (weight 1e-4): penalizes log-partition function (logsumexp(logits)²) during training to prevent logit diffusion and encourage confident predictions; complements logit_softcap by targeting the full softmax denominator; primary metric (quantized_ttt) uses forward_logits for scoring so is unaffected by z-loss in forward.	-0.001	eval_budget_overrun	1.084654			600.047000	604.300000	1615.000000	apgg-gena-0065		Rebased to exp_037 (linear warmdown restored). Z-loss in GPT.forward: logits_f already computed for CE; add weight * (logsumexp(logits_f, dim=-1)**2).mean(). exp_052 tried same on exp_037 but eval_budget_overran (environment luck, not z-loss overhead). TTT scoring uses compiled forward_logits (no z-loss), adaptation uses uncompiled base_model.forward (z-loss guides gradient). torch.compile constant-folds the 1e-4>0 check.
074	2026-05-03T07:35:28Z	geng	026	037	geng	Skip eval_val_sliding (quantized_sliding_window metric) entirely — primary metric is quantized_ttt which does its own sliding-window scoring; this saves ~118s (compile #3 ~68s + SW inference ~50s), bringing eval from 605s to ~487s. Added back torch._dynamo.reset() before GPTQ to fix the crash seen in exp_065.	-0.001	eval_budget_overrun	1.097810			600.083000	604.200000	1632.000000	apgg-geng-0068		exp_065 crash: without _dynamo.reset(), training compiled model interferes with quantized eval compilation. Fixed. exp_061 showed removing TTT compile saves 0s (uncompiled inference takes equally long). The untried saving: eval_val_sliding calls torch.compile(forward_logits) INSIDE the function (~68s) plus runs the full SW eval (~50s). Since the TTT eval already computes sliding-window BPB internally (quantized_ttt is the primary metric), the standalone eval_val_sliding call is redundant. Skipping it saves ~118s. eval_s: 605 - 118 = ~487s. BPB from quantized_ttt is unchanged. Training changes: SNOO disabled, GPTQ damp 0.005, split Muon WD MLP=0.115/attn=0.095, calib batches 40.
075	2026-05-03T07:40:03Z	gend	000	037	gend	Skip torch._dynamo.reset() before TTT — eval_val_sliding already compiled eval_model.forward_logits, so TTT's torch.compile is a cache hit (~0s) instead of fresh compile (~240s), saving the full eval budget.	-0.001	eval_budget_overrun	1.081038			600.063000	605.200000	1616.000000	apgg-gend-0070		exp_068 showed TTT completes (val_bpb=1.0809) but eval_s=604.9s. The ~240s TTT recompilation after torch._dynamo.reset() is the bottleneck. Fix: skip dynamo reset before TTT when reusing eval_model. eval_val_sliding already compiled eval_model.forward_logits; TTT's torch.compile(ttt_model.forward_logits,...) where ttt_model=eval_model sees the same Python object and gets a cache hit. RoPE cache still cleared to prevent inference_mode tensor version issues in backward. Expected eval_s: 604.9 - 240 = ~365s.
076	2026-05-03T07:41:45Z	genj	037	037	genj	Replace MLP LeakyReLU² with SwiGLU (iso-param: hidden=2/3×full_hidden=1344, fc: 512→2688, proj: 1344→512) — learned gating consistently outperforms fixed activations for LM training; pure architecture change with near-zero eval overhead.	-0.002	eval_budget_overrun	1.084515			600.045000	605.100000	1627.000000	apgg-genj-0072		SwiGLU replaces LeakyReLU² in all 11 MLP blocks. To maintain iso-parameter count, hidden=2/3×full_hidden rounded to nearest multiple of 32 for GPTQ alignment (1344 vs 2048 original). fc doubles output: 512→2688 (gate+content pair), proj halves input: 1344→512. Total MLP params per block: 2,064,384 vs 2,097,152 (~1.6% fewer). The fc weight matrix is slightly larger but proj is smaller, keeping total artifact size essentially the same. SwiGLU (x1*silu(x2)) adds learned gating vs fixed LeakyReLU², matching design in LLaMA/PaLM/Gemma. Pure model architecture change — eval runs identical code paths.
077	2026-05-03T07:41:54Z	genc	037	037	genc	Skip redundant quantized_sliding_window eval when TTT is enabled (~60s saved) + keep GPTQ improvements (mlp_clip_sigmas=14.0, block_size=32); sliding_window is a fallback metric superseded by quantized_ttt, so skipping it is lossless for the leaderboard metric.	-0.002	eval_budget_overrun	1.099318			600.117000	604.700000	1623.000000	apgg-genc-0072		Three-part change: (1) skip eval_val_sliding when ttt_enabled to save ~60s eval time (brings eval from ~605s to ~545s, comfortably under budget); (2) mlp_clip_sigmas=14.0 separate from attn 12.85 — wider MLP range preserves 4x hidden-dim outliers per PR #1769 findings; (3) gptq_block_size=32 — finer Hessian error propagation, reduces lazy-inversion approximation. The sliding_window skip is lossless: quantized_ttt is the primary metric and overrides sliding_window in the harness parser.
