exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
178	169	7	000/023/037/131/146/156/169/178	geng	crash			ResFormer value residual (arXiv:2410.17897): compute v0=blocks[0].attn.c_v(blocks[0].attn_norm(x0)) once before the block loop, blend into all 11 blocks' value vectors as v += vr_alpha*v0 (zero-init alpha, no conditional → fullgraph-safe). +11 scalar params, +82 compressed code bytes.
180	169	7	000/023/037/131/146/156/169/180	genf	size_blocked	1.075209		ResFormer value residual (arXiv:2410.17897): compute v0=blocks[0].attn.c_v(x0) once from normalized embedding, add vr_alpha[num_kv_heads]*v0 to each block's V (zero-init, fully fullgraph-safe — always a tensor, no None checks). Expected ~-0.001 from exp_160 signal.
184	169	7	000/023/037/131/146/156/169/184	genc	size_blocked	1.074742		ResFormer value residual (arXiv:2410.17897): reuse blocks[0].attn.c_v to compute v0=c_v(x0) once before the block loop, blend into each block's V as v += vr_alpha*v0 (zero-init scalar per block). No new weight matrices — 11 new float16 scalars (22 bytes). Fixes size_blocked in exp_160/171/172/173 which all added separate CastedLinear projections.
185	169	7	000/023/037/131/146/156/169/185	genh	size_blocked	1.076560		ResFormer value residual (arXiv:2410.17897) fixed alpha=0.5 on top of exp_169: v_attn=v+0.5*v0 where v0 is block-0's raw V tensor (zeros for block-0 itself). Zero new parameters — only +110 code bytes, stays within 16MB budget.
187	169	7	000/023/037/131/146/156/169/187	geng	size_blocked	1.073704		ResFormer value residual (arXiv:2410.17897): v0=blocks[0].attn.c_v(blocks[0].attn_norm(x0)) computed once, blended into all 11 blocks' value vectors as v += vr_alpha.to(dtype=x.dtype)*v0 (zero-init alpha, dtype-safe, no conditional → fullgraph-compatible).
190	169	7	000/023/037/131/146/156/169/190	genf	discard	1.075327	+0.000756	Cosine warmdown for LR schedule: replace linear decay with cosine (matching existing Muon-momentum cosine warmdown), keeping LR higher early in warmdown and decaying more steeply at the end — zero parameter change, pure schedule improvement.
191	169	7	000/023/037/131/146/156/169/191	genb	size_blocked	1.074231		ResFormer value residual via linear trick: vr_alpha per attn block blends rms_norm(embedding) into V using c_v(x + vr_alpha*x0) single-call — zero-init transparent, learns direct embedding path to V. +45 code bytes vs exp_169.
194	169	7	000/023/037/131/146/156/169/194	genc	discard	1.075052	+0.000481	ResFormer value residual v2: use embedding slice x0[...,:kv_dim].reshape(B,T,kv_h,hd) as v0 instead of c_v(x0) — avoids double GPTQ-hook firing that inflated artifact by 13KB in exp_184; blends into each block's V via per-block vr_alpha scalar (zero-init, 11 new float16 scalars = 22 bytes total).
196	169	7	000/023/037/131/146/156/169/196	geng	discard	1.076073	+0.001502	ResFormer value residual: single vr_alpha[num_layers] in GPT (not per-block), pre-scale v0b per block index before passing — eliminates 10x tensor-metadata overhead vs exp_187, saves ~1500 bytes in artifact. Fixes exp_187 size_blocked issue.
197	169	7	000/023/037/131/146/156/169/197	genh	discard	1.076142	+0.001571	Input-conditioned skip gate on each U-Net skip connection (analogous to attention gate exp_146 and MLP gate exp_169): 2*sigmoid(x[:12]@skip_input_gate_w[i] + skip_input_gate_b[i]) multiplicatively scales each scaled_skip before the lerp; zero-init → transparent at step 0, learns per-position amplification/suppression. Reverts failed exp_185 value-residual. 104 new scalar params (8 skips × 13), AdamW via CONTROL_TENSOR_NAME_PATTERNS.
200	169	7	000/023/037/131/146/156/169/200	genb	discard	1.078301	+0.003806	Embedding shortcut to attention output: add vr_alpha*rms_norm(embedding) to proj(y) in each attention block — direct path from original embedding to residual stream without changing c_v inputs, preserving model compression behavior.
170	156	6	000/023/037/131/146/156/170	genb	discard	1.077158	+0.002265	Replace final EMA model with LAWA (Latest Weight Averaging): collect up to 12 snapshots in the last 10% of training (frac≥0.90, every 15 steps), then average uniformly instead of applying EMA. LAWA's uniform average over the late-warmdown window should give a cleaner optimum than EMA's exponential decay, which still includes noisy high-LR checkpoints.
172	156	6	000/023/037/131/146/156/172	genj	size_blocked	1.073363		ResFormer value residual: compute v0=blocks[0].attn.c_v(embedding) once before the block loops, blend into all blocks as v += vr_alpha*v0 (zero-init, transparent start). All blocks get vr_alpha (no conditional flag, avoids DDP issues that crashed exp_162). Exp_160 showed 1.074723 (better than best) but was size_blocked; this implementation adds only 76 packed bytes vs exp_156.
173	156	6	000/023/037/131/146/156/173	geng	size_blocked	1.078391		ResFormer value residual (arXiv:2410.17897): capture V_raw from block 0 inside attention forward, mix into blocks 1-10 as (V_n + V_0)*0.5. Zero new parameters—V_0 is a runtime activation threaded via v0_res argument. Static use_v_residual flag per block ensures torch.compile traces constant branches. exp_160 showed this direction reaches bpb=1.074723 but was size_blocked; this implementation adds no parameters so artifact size is unchanged.
177	156	6	000/023/037/131/146/156/177	gene	size_blocked	1.074484		Value residual (ResFormer arXiv:2410.17897): vr_alpha added ONLY to blocks 1-10 in GPT.__init__ (not in CausalSelfAttention.__init__), preventing DDP allreduce crash from block-0's unused parameter; vr0=F.linear(rms_norm(x0), c_v0_weight) computed once in forward_logits, blended into V of blocks 1-10.
179	156	6	000/023/037/131/146/156/179	genb	size_blocked	1.074490		Value residual (ResFormer arXiv:2410.17897): add per-block vr_alpha scalar (zero-init) that blends normalized embedding features into each attention's V computation via v = v + vr_alpha * F.linear(x0_normed, c_v.weight). Uses F.linear to bypass GPTQ hooks (no Hessian contamination). Creates direct embedding→V shortcut, improving information flow through deep layers.
182	156	6	000/023/037/131/146/156/182	genj	size_blocked	1.075115		Value residual with detached v0: v0=blocks[0].attn.c_v(x0).reshape(...).detach() — detach stops gradient through v0 computation (c_v.weight/embedding train normally like exp_156, fixing the 14.7KB model size inflation), while vr_alpha still learns via dL/dvr_alpha=dL/dv×v0_values. Exp_172 showed 1.073363 but was size_blocked; detach preserves ~70-80% of the improvement.
193	156	6	000/023/037/131/146/156/193	genj	discard	1.075612	+0.001041	Value residual (detach v0) + LOWBIT_LAYERS blocks.10.attn.c_k at int5: fixes exp_182's 606-byte size overrun — c_k int5 saves ~7KB compressed (keys undergo rms_norm so error is diluted, minimal BPB impact ~0.0003), giving ~6.3KB headroom vs 3σ seed variance of ~5.1KB.
157	146	5	000/023/037/131/146/157	genb	discard	1.076236	+0.000606	FreqGPTQ: weight GPTQ Hessian by token frequency — top-100 most frequent tokens get sqrt(2) activation multiplier (2x Hessian weight), directing quantization error minimization toward the tokens that dominate BPB average.
158	146	5	000/023/037/131/146/158	gene	discard	1.076080	+0.000450	Add scalar MLP output gate to all 11 blocks: analogous to exp_146's per-head attention gate, gate_w=(1,12) zero-init, gate_b=(1,) zero-init, applied as mlp_out *= 2*sigmoid(F.linear(x[:12], gate_w)+gate_b) after MLP forward, before mlp_scale. Routes via mlp_gate pattern to scalar AdamW (not Muon). Adds 13 params/layer × 11 = 143 total params (~286 bytes float16 in artifact).
160	146	5	000/023/037/131/146/160	genh	size_blocked	1.074723		ResFormer value residual v2 (fix fullgraph crash): pre-seed v0 as zeros tensor, run block 0 explicitly to capture real v0, then pass to all remaining enc+dec blocks. Avoids None→tensor mutation that broke fullgraph=True. v_attn = v + vr_alpha*v0, zero-init alpha; XSA uses original v.
161	146	5	000/023/037/131/146/161	geng	discard	1.080224	+0.004594	Replace LeakyReLU² MLP with SwiGLU (hidden=1344 vs 2048, matched params via 2/3× rule): gated activation allows learned feature selection, universally adopted in modern LLMs (LLaMA, Mistral, Gemma) over non-gated variants.
163	146	5	000/023/037/131/146/163	genj	discard	1.075882	+0.000252	Add min_lr=0.1 on top of exp_146 (sparse attention gate): floors warmdown LR at 10% of peak, combining two proven independent improvements — exp_145 showed +0.000163 at exp_131 level, now stacking with exp_146's attention gate.
164	146	5	000/023/037/131/146/164	gena	keep	1.075317	-0.000313	Add min_lr=0.1 on top of exp_146 (attention gate baseline): floors warmdown LR at 10% of peak, same change that gave -0.000163 on exp_131 branch (exp_145), now applied to exp_146 branch which adds the attention gate on top.
175	164	6	000/023/037/131/146/164/175	geni	size_blocked	1.073062		Add ResFormer-style value residual (arXiv:2410.17897): compute vr0=c_v(attn_norm(x0)) once from initial embedding, blend into each block's V as v += vr_alpha * vr0 with zero-init scalar per block. exp_160 validated this gives val_bpb=1.074723 but was 315B over budget; compact reimplementation should fit.
176	164	6	000/023/037/131/146/164/176	gena	size_blocked	1.073593		ResFormer value residual (arXiv:2410.17897) on top of exp_164: pre-compute v0 from block-0's c_v applied to x0, add alpha_i * v0 to v in each block 1-10 (zero-init alpha → transparent start); exp_160 on exp_146 achieved 1.074723 (-0.0014) but was size_blocked, this compact implementation avoids the duplicate-block-0 code bloat.
186	176	7	000/023/037/131/146/164/176/186	gena	keep	1.074571	-0.000322	ResFormer value residual (exp_176 follow-up): add LOWBIT_LAYERS support and default to int5 for blocks.0.attn.c_k and blocks.1.attn.c_k — K is RMSNorm'd so int5 c_k has minimal BPB cost; saves ~5-20 KB in brotli artifact to clear the 3,232-byte overage from exp_176.
195	186	8	000/023/037/131/146/164/176/186/195	gena	discard	1.075136	+0.000565	Add input-conditioned scalar MLP output gate to all 11 blocks on top of exp_186 (value residual + attn gate): zero-init [1,12] weight + [1] bias per block, conditions on first 12 residual dims, 2*sigmoid → transparent at init; same design as the per-head attn gate (exp_146) but applied to MLP path — exp_169 showed this gate gave −0.001262 on attn-gate baseline, so stacking it on the value-residual+min_lr current best should give ~−0.001 additive gain.
198	186	8	000/023/037/131/146/164/176/186/198	gend	discard	1.074938	+0.000367	Port two improvements from exp_169 branch onto exp_186 best: (1) scalar input-conditioned MLP output gate (2*sigmoid zero-init, 2 params/block, AdamW-trained) — gave -0.000737 on exp_156→169; (2) FreqGPTQ: bias GPTQ Hessian calibration toward top-100 frequent tokens via sqrt(2) activation weighting — combining two orthogonal gains from different kept branches onto the current best.
199	186	8	000/023/037/131/146/164/176/186/199	genf	keep	1.074495	-0.000076	Add scalar input-conditioned MLP output gate (exp_169 design) on top of exp_186 (value residual + int5 c_k): 13 params/block × 11 = 143 params total, zero-init → transparent at step 0, learns to modulate MLP per position.
181	164	6	000/023/037/131/146/164/181	gend	eval_budget_overrun	1.081225		Add QAT (Quantization-Aware Training) via STE: simulate int6 SDClip quantization in CastedLinear.forward (scale=12.85*row_std/31, STE detach) gated by a non-persistent buffer, enabled at qat_start_frac=0.5 (50% through training). Model aligns weights to the int6 grid before GPTQ, reducing the ~0.019 BPB quantization degradation gap.
183	164	6	000/023/037/131/146/164/183	geni	discard	1.075048	+0.000155	Value residual (ResFormer arXiv:2410.17897) + LOWBIT_LAYERS int5 for blocks.10.mlp.proj to fix size: vr0=c_v(attn_norm(x0)) blended into all blocks' V via zero-init vr_alpha; int5 on last MLP proj saves ~10KB to stay under 16MB cap (exp_175 size_blocked at +1546B).
189	164	6	000/023/037/131/146/164/189	gend	crash			QAT via STE (fixed): _qat_enabled Python bool instance attr on CastedLinear, constant-folded False by torch.compile at eval (zero overhead). Pre-compile QAT variants during warmup (budget-free). At qat_start_frac=0.5 training aligns weights to int6 SDClip grid, reducing quantization gap before GPTQ.
192	164	6	000/023/037/131/146/164/192	geni	discard	1.074967	+0.000396	Value residual via x0-slice (no c_v double-call): vr0=x0[...,:kv_dim].view(B,T,Hkv,D) anchors all blocks' V to the first 256 dims of normalized embedding; zero-init vr_alpha per block; avoids the Hessian-inflation that caused exp_175 to be size_blocked.
165	146	5	000/023/037/131/146/165	genc	discard	1.076170	+0.000853	Add per-head-group MLP output gate (analogous to exp_146's attention gate): 8 groups of 64 channels, conditioned on first 12 dims of residual stream, 2*sigmoid zero-init → transparent; plus min_lr=0.1 to prevent LR collapse in final warmdown phase.
168	146	5	000/023/037/131/146/168	gend	discard	1.092930	+0.017613	Byte-weighted training loss: weight each token's CE by its UTF-8 byte count (from precomputed LUT), directly aligning training objective with BPB metric — rare multi-byte tokens get proportionally more gradient signal.
171	146	5	000/023/037/131/146/171	genh	size_blocked	1.075332		ResFormer value residual (arXiv:2410.17897) + gate_dim 12→8 to fix size: v_attn=v+vr_alpha*v0 blends layer-0 V into all subsequent layers. Gate dim reduced 12→8 saves ~1000 bytes compressed (1408 bytes flat) to bring artifact under 16MB limit.
174	146	5	000/023/037/131/146/174	genc	discard	1.075432	+0.000539	Add min_lr=0.1 to exp_146 (attention gate base): floors warmdown LR at 10% of peak, preventing over-annealing in final ~84s, validated by exp_145 (Δ=-0.000163 on exp_131).
147	131	4	000/023/037/131/147	gene	discard	1.078627	+0.002472	Increase GPTQ calibration batches 64→128: 2x Hessian samples improves quantization accuracy (√2 better estimate), using the ~152s eval headroom revealed by exp_139 (eval_s=447.6s vs 600s budget).
148	131	4	000/023/037/131/148	genb	discard	1.076302	+0.000147	Restore bifurcated q_gain [H,2] (separate scales for RoPE/NoPE dims) and sparse attn-output gate [H,12] (zero-init, 2*sigmoid(x[:12]@gate_w) per head) from the original multi_596 baseline, both removed in the exp_023 lineage; adds per-dim Q scaling expressiveness and learned contextual gating with no eval overhead.
150	131	4	000/023/037/131/150	geni	eval_budget_overrun			From exp_131: ttt_epochs 1→2 (constant LR, 2× per-chunk gradient signal) + reduce GPTQ calibration batches 64→48 (saves ~12s to clear the 4.3s eval overrun seen in exp_140).
153	131	4	000/023/037/131/153	genc	discard	1.078678	+0.002523	FreqGPTQ: weight top-100 most-frequent tokens with sqrt(2) activation boost during Hessian calibration, giving them 2× weight in H=X^TX so GPTQ optimizes quantization error preferentially for high-frequency tokens that dominate BPB.
155	131	4	000/023/037/131/155	gend	discard	1.078595	+0.002440	FreqGPTQ: pre-collect calibration batches, compute top-100 most-frequent-token map, apply sqrt(2)x activation scaling in Hessian hooks → 2x Hessian weight for frequent tokens, biasing GPTQ to protect high-BPB-impact positions; exp_116 tried this but hit eval overrun (now fixed by exp_131's skip-eval, 132s headroom).
159	131	4	000/023/037/131/159	geni	discard	1.078333	+0.002703	From exp_131: ttt_lr 0.005→0.010, keep ttt_epochs=1 — doubles per-chunk gradient magnitude with zero extra eval cost vs the 2-epoch approach that overran the budget.
132	037	3	000/023/037/132	gend	eval_budget_overrun	1.082749		LAWA weight averaging: replace EMA with uniform average of ~12 snapshots taken every 2% of budget during the last 25% of training (frac≥0.75), finding flatter loss minima with zero eval overhead.
133	037	3	000/023/037/133	genj	crash			Skip quantized_sliding_window eval when TTT is enabled (saves ~60s, proven to fit budget by exp_102) + fix TTT condition to not require sliding_window_enabled + add nesterov=True to TTT SGD optimizer (zero overhead, lookahead gradient for faster per-chunk adaptation).
134	037	3	000/023/037/134	genh	eval_budget_overrun	1.109026		Skip sliding_window eval when TTT enabled (saves ~60s eval time) + increase GPTQ block_size 128→256 for better inter-column error compensation in the quantization update step, potentially improving quantization quality at the same artifact size.
135	037	3	000/023/037/135	gena	eval_budget_overrun			On top of exp_126 (skip sliding_window + split Muon WD), also skip pre-quantization FP32 eval when TTT is enabled: the pre-quant eval triggers a full recompile of compiled_model (~90s) plus the eval itself (~30s), totaling ~120s wasted since the FP32 BPB is superseded by quantized_ttt anyway; this should bring eval_s from ~604s to ~484s.
136	037	3	000/023/037/136	genf	eval_budget_overrun	1.096623		min_lr=0.1 + skip pre-quant eval (~120s saved, proven safe in exp_072) + skip sliding_window when TTT enabled (~60s saved): combined ~180s savings reliably clears the 604s overrun from exp_128, while min_lr=0.1 floors the warmdown LR at 10% for quality improvement.
137	037	3	000/023/037/137	genb	eval_budget_overrun	1.092877		Differential Attention (ICLR 2025): halve num_heads 8→4, double head_dim 64→128 (same projection sizes), split Q/K/V into two 64-dim sub-heads per head and compute y=(A1-λA2)@V using 4 FA3 calls, plus per-head SubLayerNorm; λ initialized via sigmoid(0)=0.5; ttt_epochs 2→1 to compensate for ~20% eval overhead from extra FA3 calls.
138	037	3	000/023/037/138	geng	eval_budget_overrun	1.097790		Skip quantized_sliding_window eval when TTT enabled (~117s savings per exp_102, eval→462s) + recover split Muon WD: attn=0.095, MLP=0.115 (lost from multi_596 baseline in exp_023 chain; higher WD regularizes the wider 2048-dim MLP matrices).
141	037	3	000/023/037/141	genj	eval_budget_overrun	1.097889		Skip quantized_sliding_window eval when TTT is enabled (saves ~60s, proven by exp_102 to fit eval budget) + nesterov=True in TTT SGD optimizer (zero overhead, lookahead gradient for faster per-chunk adaptation). TTT gate condition kept identical to exp_037.
143	037	3	000/023/037/143	gena	eval_budget_overrun	1.079983		Batch TTT gradient AllReduce: flatten all parameter grads into one tensor, single dist.all_reduce, then scatter back — replaces ~200 serial NCCL calls per backward step with 1, saving ~142s of eval time (exp_102 showed batched AllReduce + skip_sliding_window reaches eval_s=462s vs 604s without); combined with skip_sliding_window + split Muon WD (MLP=0.115 vs attn=0.095).
149	037	3	000/023/037/149	geng	eval_budget_overrun	1.097938		Skip both pre-quant FP32 eval (~99s) AND quantized_sliding_window when TTT (~117s) for ~216s total budget savings, plus Muon WD split (attn=0.095, MLP=0.115) to recover the multi_596 baseline optimizer design lost in the exp_023 chain.
152	037	3	000/023/037/152	genj	eval_budget_overrun	1.097708		Skip pre-quantization FP32 eval (~100s savings: retrace+eval avoided) + skip quantized_sliding_window when TTT enabled (~60s savings) + nesterov=True in TTT SGD; combined ~160s eval savings makes the pipeline robust to slow-environment jitter that caused exp_141 to overrun at 604.7s.
154	037	3	000/023/037/154	gena	discard	1.079864	+0.003709	Remove torch.cuda.empty_cache() before TTT deserialization (saves ~2-3s, 80GB GPU has ample headroom after del eval_model) and reduce gptq_calibration_batches 64→48 (saves ~2s GPTQ overhead); together trimming ~5s from the 2.8s overrun seen in exp_143 to clear the budget while keeping the quality stack intact.
038	023	2	000/023/038	genc	discard	1.079118	+0.000182	FreqGPTQ interleaved (top-100 tokens √2 Hessian boost, freq estimated from first 8 calib batches, zero pre-collection overhead) + GPTQ damping 0.01→0.005, both on top of exp_023 (Polar Express NS + ttt_epochs=2).
039	023	2	000/023/039	genh	eval_budget_overrun	1.081108		Reduce GPTQ Hessian damping 0.01→0.005 on top of exp_023 (Polar Express NS + ttt_epochs=2): lower damping reduces quantization bias and exp_023's ttt_epochs=2 provides ~130s eval headroom to prevent the overrun seen in all prior damping-0.005 attempts.
042	023	2	000/023/042	genf	eval_budget_overrun	1.080248		Set min_lr=0.1 to floor LR at 10% of max during warmdown, preventing late-training LR collapse; training-only change with zero eval overhead, validated by PR #1787.
046	023	2	000/023/046	genh	eval_budget_overrun	1.080971		GPTQ damping 0.01→0.005 + calibration_batches 64→48 on top of exp_023: saves ~10s of GPTQ calibration to reliably clear environment-jitter eval overrun (exp_039 overran by only 4.6s with same ttt_epochs=2), while lower damping improves quantization quality.
049	023	2	000/023/049	gena	eval_budget_overrun	1.081506		Add zero-initialized per-block value residual (v_resid_alpha scalar) that lerps a V-skip into the attention output after XSA, providing a direct gradient path through c_v and an identity shortcut that improves data-efficiency in the undertrained regime.
051	023	2	000/023/051	genf	eval_budget_overrun	1.079775		min_lr=0.1 (LR floor at 10% of max) + gptq_calibration_batches 64→40 to create reliable eval headroom; min_lr improves late training, calib reduction saves ~12-15s eval.
054	023	2	000/023/054	genh	eval_budget_overrun	1.080896		ttt_epochs 2→1 + GPTQ damping 0.005 + calibration_batches 48 on exp_023: TTT dominates eval time (exp_039/046 both killed at exactly 604.6s regardless of calibration changes), so cutting another TTT epoch (saving ~130s more) is the only reliable fix; 3→2 improved quality in exp_023, 2→1 may continue that trend.
060	023	2	000/023/060	genf	eval_budget_overrun	1.079677		min_lr=0.1 + ttt_epochs 2→1 to clear eval budget: saves ~29s on slow environments (targeting ~575s max eval), allowing min_lr training improvement to be measured cleanly.
025	000	1	000/025	gena	eval_budget_overrun	1.115448		SWA during warmdown (equal-weight snapshots every 0.72% of budget, ~100 snapshots) replaces EMA at end of training, giving a flatter minimum; plus halved GPTQ damping (0.01→0.005).
026	000	1	000/026	geng	eval_budget_overrun	1.080194		Disable SNOO (snoo_k=0), reduce GPTQ calibration batches 64→40 to clear eval overrun, lower GPTQ damping 0.01→0.005, and split Muon WD (MLP=0.115 / attn=0.095) to replicate exp_006's training quality while definitively clearing the eval budget.
036	026	2	000/026/036	geng	eval_budget_overrun	1.080832		Increase eval_stride 64→96 to cut SW-eval + TTT-scoring windows by 33%, clearing the 4.4s eval overrun seen in exp_026, while keeping GPTQ damping 0.005, split Muon WD (MLP=0.115/attn=0.095), calib batches 40, and SNOO disabled.
045	026	2	000/026/045	geng	crash	1.674877		Eliminate 2 torch.compile calls in eval: (1) skip compiled_model=torch.compile(eval_model) for quantized eval, (2) skip torch._dynamo.reset() before TTT and reuse eval_model so eval_val_ttt's internal torch.compile gets a cache hit from eval_val_sliding — saving ~200s of compilation overhead to clear the persistent 5s eval overrun.
053	026	2	000/026/053	geng	crash	1.080991		Skip torch._dynamo.reset() before TTT and reuse eval_model (instead of re-deserializing ttt_model) so eval_val_ttt's torch.compile(forward_logits) gets a cache hit from eval_val_sliding's compile, saving ~100s of TTT recompilation to clear the 5s eval budget overrun.
061	026	2	000/026/061	geng	eval_budget_overrun	1.080924		Remove torch.compile inside eval_val_ttt scoring loop (use base_model.forward_logits directly instead of compiled version), saving ~100s of TTT recompilation while keeping correct _dynamo.reset()+deserialize flow for a clean TTT model state.
065	026	2	000/026/065	geng	crash			Skip pre-quantization eval (torch._dynamo.reset + timed_eval pre-quantization post-ema) to eliminate one torch.compile call (~68s compile + ~17s inference = ~85s savings), clearing the persistent 5s eval budget overrun.
074	026	2	000/026/074	geng	eval_budget_overrun	1.097810		Skip eval_val_sliding (quantized_sliding_window metric) entirely — primary metric is quantized_ttt which does its own sliding-window scoring; this saves ~118s (compile #3 ~68s + SW inference ~50s), bringing eval from 605s to ~487s. Added back torch._dynamo.reset() before GPTQ to fix the crash seen in exp_065.
027	000	1	000/027	genc	eval_budget_overrun	1.080640		FreqGPTQ interleaved (no pre-collection overhead, token freq estimated from first 8 calibration batches with sqrt(2) boost for top-100 tokens) + GPTQ damping 0.005 (halved from 0.01) + TTT freeze first 2 blocks during adaptation
028	000	1	000/028	genh	eval_budget_overrun	1.126670		Stack label smoothing (ε=0.1), split Muon WD (MLP=0.115 vs attn=0.095), GPTQ damping 0.005, freq-weighted GPTQ (sqrt2 top-100), and reduce calib batches 64→48 to escape eval budget overrun while improving training regularization and quantization quality.
030	000	1	000/030	genb	eval_budget_overrun	1.126849		Label smoothing 0.1 in training cross-entropy: zero computational overhead (unlike z-loss which added logsumexp to every TTT backward pass, causing eval overrun), regularizes overconfidence in the undertrained 10-min model.
032	000	1	000/032	gend	eval_budget_overrun	1.081413		Revert TTT optimizer from non-fused AdamW back to SGD (lr=0.005, momentum=0.9) + keep reduced eval overhead (48 calib batches, 3 TTT epochs) + add GPTQ Hessian damping 0.005 (vs 0.01) for tighter quantization.
035	000	1	000/035	gena	eval_budget_overrun	1.084246		SWA snapshots in last 10% of training only (frac≥0.90, ~14 snapshots at low LR near convergence) + lower GPTQ damping (0.005) + calibration_batches 64→56 to reclaim ~4s eval headroom.
040	000	1	000/040	genb	eval_budget_overrun	1.081686		Reduce ttt_epochs 3→2 to fix systematic eval budget overrun: this environment runs ~605s for the 3-epoch baseline eval, all prior experiments overran. 2 epochs saves ~130s of TTT, bringing eval_s to ~475s. Expected val_bpb ~1.074-1.078, still a keep vs reference 1.081.
041	000	1	000/041	gend	eval_budget_overrun	1.097470		Skip redundant eval_val_sliding when TTT is enabled (saves ~240s since TTT already scores all windows), with full quality settings: 4 TTT epochs, 64 calib batches, GPTQ damping 0.005, SGD TTT lr=0.005.
050	000	1	000/050	gend	eval_budget_overrun	1.097997		Skip eval_val_sliding when TTT enabled (saves ~61s) + keep 3 TTT epochs — TTT dominates eval (~500s for 3 epochs), so 3 epochs + no redundant sliding eval gives ~540s total eval, within budget.
059	000	1	000/059	gend	crash	1.081031		Skip second deserialize() before TTT by reusing eval_model directly (saves ~5-10s deserialization overhead) while keeping sliding_window eval for GPU kernel warmup that TTT needs.
068	000	1	000/068	gend	eval_budget_overrun	1.080906		Fix TTT backward crash from exp_059: clear RoPE cos/sin cache (inference_mode tensors from sliding_window eval break autograd version tracking) before reusing eval_model for TTT — preserves the 248s eval speedup from model reuse.
075	000	1	000/075	gend	eval_budget_overrun	1.081038		Skip torch._dynamo.reset() before TTT — eval_val_sliding already compiled eval_model.forward_logits, so TTT's torch.compile is a cache hit (~0s) instead of fresh compile (~240s), saving the full eval budget.
086	000	1	000/086	gend	eval_budget_overrun	1.081489		Double ttt_chunk_tokens (32768→65536) to cut TTT backward passes 4×, reducing TTT training time from ~370s to ~100s and bringing eval within 600s budget; combined with GPTQ damping 0.005 (was 0.01) and SGD TTT optimizer.
006	exp_000	0	006	genj	eval_budget_overrun	1.079828		Reduce GPTQ Hessian damping 0.01→0.005 (less quantization bias) and add split MLP/attention weight decay in Muon (muon_wd_mlp=0.115 for MLP matrices, muon_wd=0.095 for attention matrices) as described in INIT.md SOTA stack.
007	exp_000	0	007	gene	eval_budget_overrun	1.080546		FreqGPTQ: bias GPTQ Hessian toward top-100 most frequent tokens (sqrt(2) activation multiplier → 2x Hessian weight) to reduce quantization error on tokens that dominate BPB.
010	exp_000	0	010	geni	eval_budget_overrun	1.080485		FreqGPTQ: bias GPTQ Hessian calibration toward top-100 most frequent tokens (sqrt(2) activation boost) so quantization minimizes error on the tokens that dominate BPB.
012	exp_000	0	012	genj	eval_budget_overrun	1.080141		Same as exp_006 (GPTQ damping 0.01→0.005, split MLP/attn Muon WD 0.115/0.095) but reduce gptq_calibration_batches 64→60 to clear the 3.9s eval budget overrun.
013	exp_000	0	013	gene	eval_budget_overrun	1.080323		FreqGPTQ (freq_batches=4): bias GPTQ Hessian toward top-100 most frequent tokens via sqrt(2) activation multiplier, with reduced phase-1 scan (4 batches) to avoid eval budget overrun.
020	exp_000	0	020	geni	eval_budget_overrun	1.080762		FreqGPTQ (top-100 token sqrt(2) Hessian boost) + lower GPTQ damping (0.01→0.005) + larger TTT batch_seqs (32→48) to stay within eval budget.
021	exp_000	0	021	genj	eval_budget_overrun	1.080492		GPTQ Hessian damping 0.01→0.005 only (reverted split MLP WD which caused systematic +4s eval overhead); calibration_batches=60 for eval budget margin.
024	exp_000	0	024	gene	eval_budget_overrun	1.080637		FreqGPTQ optimized: precompute per-batch frequency weights once (not per-hook), in-place multiply to avoid extra 200MB tensor allocation — eliminates ~35x redundant gathers that caused prior 4s eval overrun.
029	exp_020	0	029	geni	eval_budget_overrun	1.080922		FreqGPTQ with pre-computed per-batch frequency weights (fixes 2816 hook-internal gather ops → single gather per batch), damping=0.005, batch_seqs reverted to 32; should fit eval budget and improve val_bpb via Hessian bias toward top-100 frequent tokens.
033	exp_000	0	033	genj	eval_budget_overrun	1.081007		GPTQ damping 0.005 + ttt_epochs 3→2 / ttt_lr 0.005→0.007: reduce eval budget by ~60s (TTT backward passes) to clear the systematic 4s overrun from damping=0.005 brotli compression difference.
034	exp_000	0	034	gene	eval_budget_overrun	1.080955		Lower GPTQ damping (0.01→0.005) for more precise Hessian-guided quantization, plus earlier loop activation (0.35→0.20) so recurrent layers train at peak LR for 8% of budget before warmdown begins.
043	exp_000	0	043	genj	eval_budget_overrun	1.081088		Split MLP vs attention Muon weight decay (muon_wd_mlp=0.115 for MLP, muon_wd=0.095 for attn) with all other params at baseline — pure training change, no GPTQ or TTT modifications, to avoid the systematic 4s eval overrun caused by GPTQ damping=0.005.
044	exp_000	0	044	gene	eval_budget_overrun	1.081260		Lower GPTQ damping 0.01→0.005 for more precise Hessian-compensated quantization, move enable_looping_at 0.35→0.20 so depth-recurrence activates during peak-LR phase, and reduce gptq_calibration_batches 64→48 to save ~5-6s eval time and stay under the 600s budget.
