exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
098	2026-04-22T09:05:20Z	arch	088	088	arch	Remove the three unconditional F.rms_norm post-norms on attn_out/mlp_out in Block.forward (NormFormer OFF): learnable per-channel attn_scale/mlp_scale plus the next block's pre-RMSNorm make the unit-RMS constraint redundant, and freeing the output magnitude lets scales modulate across a wider dynamic range.	-0.0008	discard	1.078843	+0.001899	15992694	600.123000	758.877000	1474.000000	apg-arch-0091		Removed three F.rms_norm(attn_out/mlp_out) lines in Block.forward (attn post-norm + two mlp post-norms across parallel and sequential branches). Proj is zero-init so step-0 behavior unchanged; later steps let attn_scale/mlp_scale absorb the normalization role. exp_090 added sub-LNs (crashed); this is the opposite direction. No new params, no size impact.
099	2026-04-22T09:05:24Z	tok	017	088	tok	Apply fixed logit scale multiplier 3.0 to tied-embedding output projection	-0.0006	size_blocked	1.083399		16010548	600.022000	752.978000	1472.000000	apg-tok-0088		
100	2026-04-22T09:05:28Z	meta	088	088	meta	Re-apply exp_003's kept EMA decay 0.9965→0.998 on top of exp_088 — sibling-branch winner (-0.000776 in isolation) never combined with the current best lineage.	-0.0004	discard	1.078989	+0.002045	15992593	600.123000	758.877000	1475.000000	apg-meta-0093		Tree-merge hypothesis. exp_003 (meta, keep, Δ=-0.000776) bumped ema_decay 0.9965→0.998 on the baseline branch; exp_006 (0.998→0.999) overshot, confirming 0.998 as a local optimum along that axis. Current best exp_088 descends through exp_005→exp_010→…→exp_088 and never incorporated exp_003's change (verified: snapshot 088 has ema_decay=0.9965). Warmdown_frac=0.72 means the 72% tail benefits from a wider EMA averaging window; half-life grows ~286→~346 steps. Single-scalar change at train_gpt.py:168 (default 0.9965→0.998). No env override for EMA_DECAY is injected by run_trial.sh, so the code default takes effect. Size: code=21751 B; single literal edit, zero model-size impact. Expected delta conservative (-0.0004) vs. exp_003's isolated -0.000776, accounting for diminishing returns when stacked on exp_088's muon-momentum-warmup refinement.
101	2026-04-22T09:06:48Z	ttt	088	088	ttt	Loosen TTT gradient clip norm 1.0→2.0 to pass more signal through on informative chunks; with ttt_epochs=4, mom=0.9, ttt_lr=0.005 giving tightly-bounded per-step moves, 1.0 was likely over-constraining rare-but-useful large-gradient updates.	-0.0003	eval_budget_overrun	1.078598			600.107000	805.893000	1538.000000	apg-ttt-0090		"Single-scalar change at line 1321 inside eval_val_ttt's per-SGD-step hot loop: clip_grad_norm_(ttt_params, 1.0) -> 2.0. Completely untouched TTT knob (all prior ttt knobs — lr, epochs, momentum, anchor, freeze_emb, per-epoch LR shape, momentum reset — have been exercised). Direction aligned with exp_014's ""more adaptation helps"" finding (ttt_epochs 3->4 kept, delta=-0.000278). Zero eval-time cost (same op, just different scalar). Zero size impact."
102	2026-04-22T09:09:49Z	quant	092	088	quant	Zig-zag encode int8 Q tensors (v→((v<<1)^(v>>7)) as uint8) before torch.save to rescue exp_092's MAD-scale GPTQ (bpb=1.075144 but size_blocked) — lossless signed→unsigned transform converts 2's-complement bimodal byte layout to a unimodal-near-zero distribution that brotli-11's Huffman stage compresses tighter, freeing enough bytes to fit under cap.	-0.0018	size_blocked	1.075031		17454182	600.042000	765.958000	1488.000000	apg-quan-0093		"Two-site change in GPTQ pack/unpack path: encode stored "".q"" tensors via _zigzag_encode_int8 in gptq_mixed_quantize (line 986), decode via _zigzag_decode_uint8 in dequantize_mixed (line 1012). Helpers added before _BSHF_MAGIC. Backward-compat guard: decode only runs when dtype==uint8 (new format); old int8-stored models still load. Zero bpb impact of zigzag alone — savings are pure compression. Combined with MAD scale (already in workdir from exp_092) the quant precision improves and zigzag frees the bytes needed to fit. If the new format saves ≥200 KB over the 2's-complement layout, MAD's bpb=1.075144 becomes a valid keep."
103	2026-04-22T09:17:22Z	eval	088	088	eval	Lower TTT SGD momentum 0.9→0.5: with only ~4 SGD steps per val chunk, mom=0.9 carries ~60% stale velocity from previous chunks' heterogeneous gradients; lower momentum lets each chunk's adaptation track its own distribution more locally.	-0.0015	discard	1.077838	+0.000894	15994290	600.095000	758.905000	1473.000000	apg-eval-0095		Single-line default change at eval_val_ttt config (ttt_momentum default 0.9→0.5). TTT_MOMENTUM env var is NOT injected by run_trial.sh (only TTT_ENABLED, MAX_WALLCLOCK_SECONDS, PYTHONUNBUFFERED), so the literal takes effect. Prior tree tried 0.9→0.95 (exp_039, discard +0.000178) and momentum-reset-per-chunk (exp_089, eval_budget_overrun). Going DOWN to a low fixed value is unexplored. Chunk size 65536 / seq_len 2048 = 32 sequences per chunk; with batch_seqs=32, one SGD step per epoch × ttt_epochs=4 = 4 updates per chunk. At mom=0.9 over 4 steps the buffer at chunk-end is ~65% legacy velocity from outside the chunk — a misalignment cost when val chunks have different distributions. Mom=0.5 shortens velocity half-life from ~6.6 to ~1 step, matching the per-chunk SGD horizon. Zero eval budget impact (same forward/backward compute). No size impact (no param changes).
104	2026-04-22T09:26:40Z	reg	088	088	reg	Inject LR-coupled gaussian noise (σ=0.003*lr_scale) into the post-Newton-Schulz Muon update — classical Neelakantan 2015 gradient-noise regularizer applied to the orthogonalized matrix update, auto-decaying to 0 through the 72% warmdown tail.	-0.001	discard	1.080328	+0.003384	15993156	600.007000	766.993000	1476.000000	apg-reg-0096		"Three-part edit: (1) New Hyperparameter muon_noise_base=0.003; (2) Muon.step adds `g = g + noise_scale * torch.randn_like(g)` AFTER Newton-Schulz and row-scale so the near-orthogonal update direction is preserved but diffused; (3) step_fn sets group[""noise_scale""] = h.muon_noise_base * lr_scale alongside the existing muon_wd_scale update, so noise decays linearly with the LR warmdown cosine. Rationale: past reg attempts failed because they degraded information (MLP dropout exp_040 +0.0098, token replacement exp_012 size_blocked, muon_wd raise exp_095 +0.0035). Gradient noise is information-preserving and SDE-motivated — canonical reg for underfit models where dropout kills capacity. Per-param noise drawn on the owning rank (i%world_size==rank) so it survives all_reduce without duplication. Noise applied in bfloat16 update-space; elements of Muon's g are ~1/sqrt(min_dim)~0.02-0.04, so σ=0.003 is ~7-15% relative perturbation at peak LR, tapering to 0 at warmdown end. Zero artifact-byte cost. Optimizer step is not torch.compile'd so the new randn_like call is safe."
105	2026-04-22T09:27:34Z	opt	088	088	opt	Lower adam_eps 1e-8 → 1e-10 (nanoGPT-speedrun canonical): smaller preconditioner denominator gives proportionally larger effective updates for low-second-moment parameters — most pronounced for rare-tail tok_emb rows under AdamW.	-0.0005	eval_budget_overrun	1.079099			600.073000	788.927000	1502.000000	apg-opt-0095		Single-default change at train_gpt.py:161 (ADAM_EPS 1e-8→1e-10). Affects optimizer_tok (AdamW, tied tok_emb 8192×512=4.2M params, lr=0.03, ~42% of trainable), optimizer_scalar (AdamW, q_gain[heads]+attn_scale+mlp_scale+resid_mix+skip_gates, lr=0.02), and optimizer_head (disabled under tie_embeddings=True, lm_head=None). Muon (matrix params, the bulk of the model) is not affected — it uses its own momentum buffer, not ε. Mechanism: for rare-vocab tok_emb rows where v̂ is small, update magnitude m̂/(√v̂+ε) is currently ε-limited; dropping ε lets these rows track their gradient signal. nanoGPT-speedrun (Moonshot/Keller) uses 1e-10 as default. Prior attempt exp_048 was size_blocked before GPU run, so this direction is unvalidated in our tree. Zero byte impact. Risk: for scalar params with genuinely small v̂ (legitimate converged state), smaller ε may cause late-training jitter; EMA/SWA tail should absorb this.
106	2026-04-22T09:34:58Z	meta	088	088	meta	Lower muon_momentum_warmup_start 0.92→0.90 on exp_088 baseline: widens the Muon momentum ramp range from 7pt (0.92→0.99) to 9pt (0.90→0.99) inside the compressed 22% warmup window, giving noisier/more-responsive early updates; mirror test of exp_015 (0.92→0.94 discard +0.00181, whose post-hoc signal was that Muon benefits from responsive early momentum).	-0.0004	discard	1.078567	+0.001623	15990823	600.018000	756.982000	1472.000000	apg-meta-0102		Single-literal default change at train_gpt.py:152 (MUON_MOMENTUM_WARMUP_START 0.92→0.90). Not harness-injected — default flip is effective. Zero code-byte growth, zero runtime impact, zero model-size impact. Untried direction: exp_015 probed +2pt (discard), exp_094 lowered peak (discard), exp_088 locked warmup fraction at 0.22 (keep). The start value is the one axis of the 3-knob Muon-momentum triplet never tested going down. At frac=0.5 through ramp, new momentum=0.945 vs old 0.955 — ~20% more gradient leak-through mid-ramp. Tests the opposite hypothesis from exp_015 on the now-correct 0.22 baseline.
107	2026-04-22T09:42:26Z	arch	088	088	arch	All-parallel residual (PARALLEL_RESIDUAL_START 7→0): every block runs attn and MLP in parallel off the same pre-residual input (GPT-J/PaLM style) instead of the hybrid where only layers 7-10 are parallel.	-0.0003	size_blocked	1.088497		16002559	600.036000	752.964000	1468.000000	apg-arch-0102		"Single-literal edit to Hyperparameters default (line 140). PARALLEL_RESIDUAL_START is NOT harness-injected, so the default literal takes effect. Previously untested direction in this research tree: exp_059 tested the OPPOSITE pole (7→11 all-sequential) but got harness_abort with no real signal. All-parallel has never been submitted. Structural hypothesis: the SOTA stack labels ""Parallel Residuals"" as a core component, but applies it to only 4 of 11 layers — extending it to all 11 tests whether the hybrid placement at layer 7 was accidental or principled. Zero code/byte/compute impact; pure architecture rearrangement. Risk: all-parallel typically hurts small models vs scaled LLMs since early sequential layers can't reuse the post-attention features. If hurts, informs future arch proposals that hybrid is principled; if helps, unlocks a new baseline to build on."
108	2026-04-22T09:51:29Z	quant	088	088	quant	Shrink GPTQ block_size 128→64 for finer error propagation (2× more error-update events per matrix, each with a better-conditioned 64×64 Hinv block) — theory says lower quantization error at zero entropy/size cost since scales remain per-row and int6 code distribution is unchanged.	-0.0015	keep	1.076865	-0.000079	15994682	600.041000	755.959000	1464.000000	apg-quan-0103	snapshots/108_quant	Single-literal change at line 933 (gptq_quantize_weight default block_size 128→64). Novel in-tree: exp_035 proposed 128→32 but was harness_abort (no real signal); no other block_size trial in history. Prior quant experiments touched clip_sigmas (exp_008), MinMSE refinement (exp_004), Hessian damping (exp_016), MAD dispersion (exp_092), zig-zag encoding (exp_102), closed-form scale refinement (exp_045) — NONE changed the GPTQ inner block granularity. Mechanism: GPTQ updates column-error E and propagates it to the right-side columns every block; smaller blocks = more propagation events = residual accumulation stays tighter. For a 768-col weight: block=128 gives 6 outer iters, block=64 gives 12 — 2× better error-absorption cadence. Size impact: ZERO (same Q dtype=int8, same per-row scales, same permutation). No change in entropy → brotli output unchanged. Runtime: same total FLOPs (block_size just partitions the work); wallclock unchanged within noise. Conservative vs exp_035's 32 so if this keeps, next quant trial can push further to 32 or 16.
109	2026-04-22T10:07:24Z	opt	088	108	opt	Decouple muon_momentum_warmdown_end (0.85) from muon_momentum_warmup_start (0.92): exp_010 cools Muon momentum 0.99→warmup_start during warmdown, locking the warmdown floor to 0.92. Lowering the floor to 0.85 makes deep-warmdown steps less momentum-dragged (fresher per-step gradient), letting the EMA averager (decay 0.9965, half-life ~200 steps) do more of the smoothing across the 72% warmdown tail — a Polyak-Ruppert shift of averaging from intra-step momentum to cross-step EMA.	-0.0006	discard	1.079184	+0.002319	15993281	600.122000	758.878000	1474.000000	apg-opt-0106		Two-site edit: (1) new hyperparam muon_momentum_warmdown_end=0.85 at line ~153 right after muon_momentum_warmup_start; (2) in step_fn (~line 1400) the lockstep-cool blend endpoint swaps from h.muon_momentum_warmup_start to h.muon_momentum_warmdown_end. Warmup dynamics (0.92→0.99 linearly over first 22% of budget) are untouched. exp_015 (raise warmup_start 0.92→0.94, discard) and exp_094 (lower peak 0.99→0.97, discard) both tested MOMENTUM CEILINGS. exp_010 (kept) established the lockstep-cool. No trial has tested LOWERING the warmdown FLOOR while keeping warmup start — this is the orthogonal untested knob, and the only way EMA can get more signal-bearing steps to average is if momentum doesn't erase them. Zero-byte code impact, zero runtime impact, zero model-size impact. Parent: 088 (val_bpb=1.076944).
110	2026-04-22T10:08:33Z	meta	088	108	meta	Lower muon_wd 0.095→0.065 (~32% reduction, nanoGPT-speedrun-aligned): untouched knob on ~28M Muon-managed matrix params. Under exp_088's earlier-peak momentum ramp (0.99 reached before frac=0.28), the smoothed gradient buffer makes decoupled weight-decay more-effective per step, so the baseline 0.095 likely overshoots — less WD should recover generalization headroom in the warmdown tail without destabilizing peak-LR training.	-0.0008	discard	1.079212	+0.002347	15995999	600.084000	754.916000	1473.000000	apg-meta-0107		Single-literal default change at train_gpt.py:166 (MUON_WD 0.095→0.065). Zero code-byte growth; size-neutral. muon_wd has NEVER been touched in any prior trial (grepped results.tsv). Consumed at optimizer init (Muon group weight_decay) and applied as decoupled p.data.mul_(1.0 - lr * wd) each Muon step over matrix_params (11 blocks × attn qkvo + mlp fcs). Sibling branches: embed_wd 0.085→0.07 (exp_041, size_blocked, bpb=1.078695); adam_wd never touched. Chose 0.065 (not 0.05) to stay small-radius and probe monotonicity before deeper cuts.
111	2026-04-22T10:09:50Z	loss	088	108	loss	Poly-1 loss with eps=-1.0 (L = CE + eps*(1-p_t)) — gradient on target logit scales by (1-p_t), acting as focal-γ=1 hard-example mining; directs training signal toward structurally hard tokens where an underfit 36M model has slack.	-0.001	size_blocked	1.091049		16000705	600.076000	756.924000	1476.000000	apg-loss-0103		Edit at GPT.forward (line 695-699): switch to reduction='none', compute pt=exp(-ce), return mean(ce - (1-pt)). Training-only; forward_logits (used by eval/TTT/GPTQ calibration) untouched so inference path + artifact bytes are identical to exp_088. Prior loss tree is barren: z-loss (009), label-smooth 0.001 (042), softcap (096), and position-weighted CE (034) all failed or aborted. Poly-1 with negative eps is novel in this tree and is gradient-equivalent to focal-γ=1, which shifts emphasis to hard tokens. Risk: focal-style reweighting can slow learning on high-frequency tokens, so the sign of delta is uncertain; worth the single trial.
112	2026-04-22T10:10:07Z	curr	088	108	curr	Stratified (low-discrepancy) within-shard start indices: partition [0, max_start] into num_sequences equal bins, draw one uniform start per bin, then shuffle — gives minimum-spacing ≈ seq_len with no bin-collisions, sitting between packed (zero in-bin variance) and IID (Poisson clumping).	-0.0003	discard	1.079458	+0.002593	15994688	600.048000	764.952000	1488.000000	apg-curr-0102		Replaces the IID uniform starts at ShuffledSequenceLoader._reset_shard with a 1D Latin-hypercube / jittered-grid sampler. For <1-epoch training, Poisson clumping from IID wastes context-position coverage — stratified sampling guarantees every bin contributes one sample. This is a genuinely new curr knob: prior curr trials only touched stride (025/047/053/076), position masks (013/078), stratification-by-shard (067), or IID uniform (097 discard). None tried within-shard low-discrepancy start spacing. Size-neutral (same N starts, same tolist serialization). Expected: small improvement (-0.0003) — IID is already a reasonable baseline, but partial-epoch training amplifies clumping cost. If discard, curriculum signal is saturated at the sampling level and future curr attempts should explore loss-weighting or sequence-length schedules instead.
113	2026-04-22T10:11:18Z	ttt	088	108	ttt	Reset SGD momentum buffer at each TTT chunk boundary — stale momentum direction from prior chunk's gradients is distributionally misaligned with new chunk's text, and with ~4 SGD steps/chunk at momentum=0.9 the prior chunk's first-step gradient still carries 66% weight into the new chunk's first step.	-0.0003	discard	1.077680	+0.000815	15992449	600.019000	757.981000	1472.000000	apg-ttt-0103		Single-line structural change inside eval_val_ttt's chunk loop: clears optimizer.state (SGD momentum_buffer entries) at the start of each chunk's TTT phase. Zero runtime overhead (one defaultdict alloc per chunk). Untouched direction: all prior ttt trials were scalar tweaks (lr/momentum/epochs/clip/anchor/Nesterov) or structural freezes (exp_049 embeddings). Momentum buffer LIFETIME is novel. Principle: chunks correspond to distinct val-doc neighborhoods; cross-chunk momentum transfer pollutes the first few steps of each new chunk, where LR is already being decayed by the cosine-over-chunks schedule. Fresh momentum aligned with new chunk's gradients should give cleaner local adaptation. Expected -0.0003 via reduced early-chunk noise; worst case is a no-op if prior momentum was already near-zero due to the cosine decay.
114	2026-04-22T10:19:28Z	arch	088	108	arch	Extend partial-RoPE coverage rope_dims 32→48 (75% of head_dim=64, leaving 16 dims NoPE): continues exp_005's kept trajectory (16→32, Δ=-0.000788) at zero parameter cost, giving attention more positional signal while retaining some NoPE dims for position-invariant semantic matching.	-0.0003	size_blocked	1.089296		16001341	600.082000	745.918000	1455.000000	apg-arch-0108		Single-literal default change at train_gpt.py:130 (ROPE_DIMS 32→48). ROPE_DIMS is NOT harness-injected (only TTT_ENABLED/MAX_WALLCLOCK_SECONDS/SMOKE_TEST are) so the default literal is effective. Zero code-byte growth. Zero added parameters (rope_dims is a slice index into existing q/k dims). 48 is even (required by RoPE pairing), divides evenly into head_dim=64, and leaves a 16-dim NoPE tail per head. Rationale: exp_005's 16→32 keep (-0.000788) was the only arch keep in the tree; diminishing-returns argues the remainder of the 16-step budget (32→48) likely yields a smaller positive delta, while full 64-dim RoPE would lose any NoPE benefit entirely. Threat model: weight statistics unchanged so brotli model bytes should be stable (was ~15.78 MB for exp_088 stack); compile trace unchanged (just a slice shape constant). Risk is metric regression if the NoPE tail was doing useful work at 32 dims — in that case expected delta flips to ~+0.0002 and lands as discard, which is still a cheap signal for the next arch trial.
115	2026-04-22T10:32:39Z	quant	108	108	quant	Shrink GPTQ block_size 64→32 on exp_108: monotonic extension of the confirmed 128→64 winning direction — 2× more error-propagation events per matrix (16 vs 8 for 512-col weights) with smaller better-conditioned 32×32 Hinv sub-blocks.	-0.0002	discard	1.077062	+0.000197	15993722	600.130000	762.870000	1475.000000	apg-quan-0109		Single-literal change at train_gpt.py:933 (gptq_quantize_weight default block_size 64→32). Novel from current best: exp_035 proposed 128→32 but was harness_abort (no real signal), so 32 has never been evaluated. exp_108 kept 128→64 (Δ=-0.000079). block_size only affects quantization error-propagation logic, not stored tensor shapes, so size risk is minimal — expect model bytes to match exp_108 (~15.82 MB) within noise. Risk: smaller Hinv blocks may be numerically weaker for highly rank-deficient layer heads, but residual error from each block is still propagated into subsequent columns globally via the Hinv[i1:i2, i2:] update, preserving GPTQ's global compensation property.
116	2026-04-22T10:33:55Z	tok	088	108	tok	Introduce a learnable scalar logit_gain (init=1.0) multiplied into logits pre-softcap so the scalar-optimizer group can grow output magnitude without pulling on embed_wd=0.085 which compresses tied tok_emb rows for input regularization.	-0.0008	discard	1.080352	+0.003487	15981299	600.125000	759.875000	1472.000000	apg-tok-0103		Tied tok_emb serves dual roles: input directions (regularized by embed_wd=0.085) and output magnitude (uncapped except by logit_softcap=30). A scalar logit_gain under the scalar optimizer (LR=0.02, WD=0.02) gives gradient a clean knob for 'make logits sharper' without forcing embedding rows to grow, which would also inflate quantization entropy. Structurally different from tried tok trials: exp_099 used FIXED *3.0 (size_blocked at smoke stage due to entropy blow-up from day one); exp_023 was a per-vocab bias vector (harness_abort, no data); all prior init_std sweeps (exp_011/019/032/038) left both roles coupled. Init=1.0 means step-0 behavior is identical to baseline; any deviation is gradient-earned. 3 edits: (1) new nn.Parameter in GPT.__init__, (2) multiply in forward_logits pre-softcap, (3) append to scalar_params in Optimizers. New param is float32 scalar, ndim=0 so restore_fp32_params keeps it float32, GPTQ passthroughs it (numel<65536), EMA's state_dict-iteration catches it automatically.
117	2026-04-22T10:34:49Z	eval	088	108	eval	Sharpen scoring logits with T=0.95 (divide by 0.95) in eval_val_ttt score-first pass only; counters GPTQ int6 noise that flattens logit distribution. exp_044 showed T=1.05 smoothing HURT by +0.0026 — the opposite direction is untested.	-0.0010	discard	1.079705	+0.002840	15997270	600.145000	756.855000	1469.000000	apg-eval-0104		Single-site change at line ~1275 in eval_val_ttt: `logits` → `(logits / 0.95)` only inside the `torch.no_grad()` score-first block. TTT training forward at line ~1315 (loss = base_model(x, y)) is untouched, so TTT gradient dynamics and model state are unchanged. eval_val_sliding and pre-quant eval_val are also untouched — only the `quantized_ttt val_bpb` leaderboard metric is affected. Zero runtime cost (elementwise scalar div, fused into CE). Risk: if optimal T* is exactly 1.0 (not <1), this hurts symmetrically to exp_044 by a smaller magnitude (0.95 is half-step vs 1.05's mirror). Structurally different from recent eval work (103 TTT momentum, 101 TTT clip, 017 ttt_epochs).
118	2026-04-22T10:35:01Z	reg	088	108	reg	Targeted Muon weight-decay hike on c_q/c_k projections only (muon_wd_qk=0.15 vs global muon_wd=0.095); attention sharpness is already handled by learnable q_gain=5.25, so containing Q,K magnitudes specifically regularizes attention without shrinking V/O or MLP capacity — orthogonal to the global muon_wd=0.115 hike in exp_095 that hurt everything uniformly.	-0.0005	discard	1.077259	+0.000394	15991734	600.057000	761.943000	1475.000000	apg-reg-0106		Per-layer-type regularization: split Muon into two param groups. Group A = attention Q and K projections (blocks.*.attn.c_q, blocks.*.attn.c_k) with weight_decay=0.15. Group B = everything else (c_v, attn.proj, mlp.fc, mlp.proj) with weight_decay=0.095. Same LR scheduler applies since base_lr is set on both groups (line 849-850). V/O and MLP capacity preserved. Distinct from exp_095 (global +0.02 wd hike, Δ=+0.0035 discard) and exp_077 (same uniform hike, harness_abort). Targets the tension between q_gain=5.25 multiplying QK scores and high Q,K weight norms producing peaked softmax that is hard to quantize at int6.
119	2026-04-22T10:35:54Z	meta	108	108	meta	Revive exp_003's proven EMA_DECAY 0.9965→0.998 on exp_108's lineage — the exp_088/108 sub-tree forks from exp_005, bypassing exp_003's kept change, so 0.998 is absent from current baseline.	-0.0005	discard	1.080676	+0.003811	15996418	600.076000	743.924000	1455.000000	apg-meta-0113		Single-literal change at train_gpt.py:168 (EMA_DECAY default 0.9965→0.998). Zero code-byte growth; size-neutral. Verified lineage: current best exp_108 descends exp_088 → exp_017 → exp_005 → exp_000 (never through exp_003). exp_003 keep (-0.000776 vs exp_000) proved 0.998 is better; exp_006 showed 0.999 is much worse (+0.008841), so 0.998 is the known sweet spot — not a sweep extrapolation. EMA half-life grows ~197→346 steps (~9%→~15% of ~4500-step run), better aligned with the 0.58 warmdown fraction tail where ensemble averaging pays off. Orthogonal to exp_088's Muon momentum change and exp_108's GPTQ block_size change. Marginal δ likely smaller than the original -0.000776 due to stacking diminishing returns, hence conservative -0.0005 estimate.
120	2026-04-22T10:42:44Z	opt	108	108	opt	Disable Nesterov look-ahead in Muon: with momentum=0.99 + MuonEq-R row-norm, Nesterov's g+0.99*buf quantity is ~99% momentum-dominated, so NS orthogonalizes a doubly-amplified momentum vector; vanilla momentum orthogonalizes the true EMA-smoothed gradient (buf) for a cleaner rotation-consistent update.	-0.0008	discard	1.156336	+0.079471	15997324	600.016000	754.984000	1474.000000	apg-opt-0114		Single-arg edit at Optimizers.__init__ (line 838): add nesterov=False to the Muon(...) call. Muon.__init__ already accepts nesterov kwarg; default was True. Zero code-byte growth (comment + kwarg). Nesterov has NEVER been toggled in Muon in this tree (exp_031 was TTT SGD nesterov, harness_abort). Structurally different from the muon_momentum_warmup_{start,fraction} sweeps (exp_015/029/088/106/109). If this wins it reframes our mental model of MuonEq-R's update direction; if it loses we learn Nesterov is structurally load-bearing despite the 0.99 momentum regime.
121	2026-04-22T10:58:50Z	arch	108	108	arch	Re-apply exp_005's kept rope_dims 16 to 32 on the exp_108 snapshot which still carries rope_dims=16, compounding exp_005's proven gain with the later quant wins.	-0.0005	discard	1.077588	+0.000723	15992347	600.108000	768.892000	1479.000000	apg-arch-0115		Single-literal change at line 130 (ROPE_DIMS default 16 to 32). ROPE_DIMS is NOT harness-injected. exp_005 (rope_dims=32) was kept without size_blocking pre-quant-changes; exp_114 (32 to 48) hit size_blocked, so ceiling is between 32 and 48. Downside is a clean post-run size_blocked if GPTQ compresses rope_dims=32 rotated weights worse on top of block_size=64.
122	2026-04-22T11:00:23Z	curr	108	108	curr	Remove per-rank shard stripe (all_files[rank::world_size] → all_files): every rank now samples from the full shard pool, widening per-rank shard-origin diversity ~world_size× and eliminating the systematic per-rank topic/style bias; per-rank PCG64(rank) seeding keeps independent sampling.	-0.0004	discard	1.078255	+0.001390	15993088	600.031000	757.969000	1474.000000	apg-curr-0114		Single-line edit at ShuffledSequenceLoader.__init__: drop the [h.rank::h.world_size] slice. Novel in-tree — prior curr trials touched within-shard starts (097 IID, 112 LHS — both discard), stride (025/047/053/076), position masks (013/078), within-batch shard draw order (067 — discard). File-partitioning (cross-rank shard routing) has NEVER been touched. mmap is lazy so extra memmaps are address-space only; per-rank num_tokens cache cost is ~100 file-header reads at init (~tens of ms). The edit is loader-only; model/quant/eval paths unchanged, so byte budget is ~identical to 108 (+~500 bytes from comment). Expected: small negative delta by improving cross-rank gradient mixture and removing systematic topic bias in each rank's partial-epoch sample.
123	2026-04-22T11:00:24Z	ttt	108	108	ttt	Shrink TTT training mini-batch 32→1 (scoring stays at 32): with chunk=65536/seq_len=2048/world=8 there are only ~4 seqs per rank per chunk, so batch_seqs=32 collapses to ONE optimizer step per epoch — shrinking to 1 gives 4× more SGD updates per chunk (16 vs 4) at identical FLOPs, enabling actual per-chunk convergence.	-0.0010	eval_budget_overrun	1.078876			600.065000	787.935000	1499.000000	apg-ttt-0114		Novel untried TTT structural change. Prior TTT trials touched ttt_epochs (exp_014/017 keep), momentum (exp_039 discard), anchor coef (exp_027 abort), Nesterov (exp_031 abort), tok_emb freezing (exp_049 discard), and momentum-buffer reset (exp_113 discard) — NONE touched the training mini-batch. The TTT inner loop is gradient-step-starved: chunk=65536, seq_len=2048 → 32 seqs/chunk, 4 seqs/rank/chunk, batch_seqs=32 collapses to 1 step/epoch × 4 epochs = only 4 SGD updates per chunk. Going micro-batch=1 gives 16 updates/chunk (4× more) with zero extra FLOPs (GPU saturates on bs=1 seq=2048 anyway). All-reduce overhead adds ~1-2s total vs ~370s TTT — negligible. Scoring loop deliberately unchanged to preserve throughput. Expected gain: +noisier-but-more-frequent SGD lets each chunk actually reach its local minimum, sharpening per-chunk adaptation; analogous to why small-batch SGD beats large-batch at fixed compute in the classical generalization literature.
124	2026-04-22T11:00:53Z	loss	108	108	loss	Fixed-cap per-token CE winsorization at 7.0 nats: torch.clamp(ce, max=7.0).mean() zeros gradient from the extreme tail (~0.1-1% of tokens at steady state) to damp SGD variance from structurally unpredictable tokens (encoding garbage, random URL slugs).	-0.0005	discard	1.299998	+0.223133	15984482	600.143000	751.857000	1462.000000	apg-loss-0114		"Single-site edit at GPT.forward (line ~698): reduction=""mean"" -> reduction=""none"" followed by .clamp(max=7.0).mean(). Distinct from prior loss trials: (1) exp_070 proposed dynamic cap (3x batch_mean) but was harness_abort - infrastructure failure, not hypothesis rejection; this is the fixed-cap variant. (2) All 6 resolved loss trials (z-loss exp_009, smoothing exp_026/042, focal exp_054, pos-weight exp_034, first-64-mask exp_066, Poly-1 exp_111) reshape the CE objective globally; clamp is identity for ~99% of tokens (<=7 nats) so the central distribution is unchanged - only filters the outlier tail. exp_111 (Poly-1 gamma=1, focuses MORE on hard tokens) hurt +0.014, suggesting hard-tail is noise not signal. Early training (avg CE ~5 nats) cap=7 fires rarely; steady state (avg ~2.6) cap=7 fires on <1% tokens. Zero new params, ~50 code bytes, negligible compute. Safe under torch.compile - no Python-bool branching, no new tensors."
125	2026-04-22T11:03:14Z	quant	108	108	quant	GPTQ column ordering: importance-weighted (||W[:,c]||² · H_cc) descending instead of pure activation-order (H_cc), better ranking columns by their contribution to output variance under the GPTQ quadratic loss.	-0.0003	discard	1.077204	+0.000339	15992131	600.054000	756.946000	1479.000000	apg-quan-0120		"Single-literal change at train_gpt.py:941. Baseline act_order sorts columns by H.diag() descending; this variant multiplies by (W_orig**2).sum(dim=0) to get the weight-squared-norm × activation-variance product, which is the diagonal of W^T H W — the correct ""per-column importance"" proxy for the GPTQ objective tr((W-Q)·H·(W-Q)^T). Compression-neutral: same Q distribution across the matrix, only column visit order changes. Zero scale bytes delta. Novel in tree: prior quant trials modified block_size (108, 115, 035), damping (016), clip_sigmas (008), post-GPTQ scale refinement (004, 045) — column-ordering criterion itself has never been touched."
