exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
356	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/356	meta	size_blocked	1.074669		Half-step continuation of exp_336's winning axis: muon_wd_mlp 0.115 → 0.110 (−4.35%), probing whether MLP-Muon WD optimum is still left of current best without the overshoot risk of another −8% step.
357	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/357	ttt	discard	1.074797	+0.000626	Freeze tied tok_emb.weight during TTT: the tied weight receives antagonistic gradients from both the input-embedding lookup and the output-projection path (F.linear against tok_emb.weight), destabilizing the ~120-step SGD adaptation; freezing isolates TTT updates to transformer blocks + scaling params.
358	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/358	quant	size_blocked	1.074899		Hessian-diag-weighted per-row sigma in GPTQ: replace unweighted W.std(dim=1) with sqrt(mean(W^2 * Hdiag/mean(Hdiag))), mean-rescaled to preserve layer-wide average scale. Aligns per-row quantization scale with the actual E[err^T H err] objective — rows with energy in high-activation columns get more clip headroom, low-H rows get finer resolution. Zero size cost.
360	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/360	loss	size_blocked	1.074727		Concave (sqrt / u^0.5) position-weighted CE, mean-preserving 0.9 → 1.1 — probes the untested concave side of the shape-exponent family on the exp_336 baseline (linear, u^2 kept; u^4 discarded).
361	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/361	tok	size_blocked	1.075949		Add a learnable per-feature embed_bias (shape=[512], init=0.0) applied POST-RMSNorm, as the additive complement to exp_298's gauge-fixed multiplicative embed_scale (inside-RMSNorm).
362	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/362	opt	discard	1.074613	+0.000442	Linearly cool grad_clip_norm with warmdown LR (0.3 at peak → 0.15 at end, via lr_scale-proportional clip_scale=0.5+0.5*lr_scale), so the noisy low-LR tail updates get tighter clipping before they pollute the EMA state
363	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/363	ttt	discard	1.074776	+0.000605	Restore exp_264's kept fwd/rev per-epoch TTT batch-traversal alternation (accidentally reverted in exp_267 via older-baseline rebase and inherited by all subsequent keeps 280/298/324/336); reapplies the proven −0.000084 mechanism to the current stack.
364	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/364	meta	discard	1.074854	+0.000683	Raise tied_embed_lr 0.03 → 0.034 (+13%) on tied tok_emb AdamW group — symmetric UP probe of the only-DOWN-tested axis (exp_252 tested 0.03→0.026 and discard +0.00105)
365	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/365	tok	size_blocked	1.075104		Add per-vocab learnable logit_bias (shape=[vocab_size=8192], init=0.0) on output logits post-F.linear, pre-softcap — lets the tied-embedding setup learn the token-frequency log-unigram prior without distorting the input embedding matrix.</hypothesis> <parameter name="notes">Three-site edit. (1) GPT.__init__ L650: self.logit_bias = nn.Parameter(torch.zeros(h.vocab_size, dtype=torch.float32)) added immediately after self.embed_scale. (2) GPT.forward_logits: after logits_proj = F.linear(x, self.tok_emb.weight) (tied) or lm_head(x) (untied), apply logits_proj = logits_proj + self.logit_bias.to(logits_proj.dtype) BEFORE the softcap tanh. (3) Optimizers.__init__: appended base_model.logit_bias to scalar_params alongside embed_scale (scalar AdamW group, adam_wd=0.005). Structurally distinct from exp_361 (size_blocked embed_bias input-side post-RMSNorm): output-side placement POST-F.linear means no trunk-statistics perturbation so zero GPTQ-entropy inflation on any downstream weight. 8192 elements trigger GPTQ fp16 passthrough (threshold 65536 at L1068) = 16KB raw; byte-shuffle+brotli-11 on a near-log-unigram prior should compress to ~8-12KB, well under ~180KB headroom. Motivation: under tie_embeddings=True, tok_emb must encode both input lookups (where RMSNorm strips any DC component) AND output logits; it cannot carry a pure token-frequency bias direction because RMSNorm ablates it on the input side. exp_023 proposed this exact mechanism but was harness_aborted; never actually evaluated.
366	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/366	reg	discard	1.078870	+0.004699	Constant-magnitude MLP Muon WD in top-half of warmdown: set muon_wd_mlp = base/max(lr_scale,0.5) on the MLP-only Muon group so the per-step decay magnitude (lr*wd*param) stays flat across lr_scale∈[0.5,1.0] and cools naturally below 0.5
367	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/367	loss	size_blocked	1.074611		Content-aware focal-style hard-token emphasis on training CE: weight each token's loss by w=(1-pt)^0.2 with detached pt=exp(-ce), then renormalize to mean=1, so confident tokens get downweighted and the learnable middle gets more gradient budget while total gradient magnitude ~ plain CE (no LR retune).
368	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/368	quant	size_blocked	1.074750		Apply GPTQ block_size 64→32 on top of exp_280's multiplicative-damping stack: doubles cross-block error-propagation events per matrix (from 8 to 16 passes on 512-col weights), moving GPTQ closer to per-column OBS. exp_261 already keep'd this on an older baseline (Δ=-0.000026), but exp_280 forked from a block_size=64 parent so the combination with 1.02× multiplicative damping has never been tested.
369	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/369	eval	eval_budget_overrun	1.076369		Split TTT training microbatch from batch_seqs=32 down to 2 so each GPU does 2 SGD steps per epoch (8/chunk) instead of 1 (4/chunk): doubles per-chunk adaptation steps at the same data/compute cost since each step processes half the seqs.
371	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/371	arch	eval_budget_overrun	1.079677		Narrow-deep depth recurrence: loop_end 5→4, num_loops 2→3 (2-layer segment × 4 iterations instead of 3-layer × 3 iterations) — same total block-calls (17) as baseline, but blocks 3,4 each get an extra iteration of refinement while block 5 exits the loop as a single-call decoder layer.
372	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/372	ttt	discard	1.074472	+0.000301	Lower ttt_lr 0.005 → 0.004 (−20%): the LR axis has never been validated post-Nesterov (exp_151 kept Δ=-0.000272, which amplifies effective per-step magnitude via look-ahead), and related step-magnitude reductions (grad_clip 1.0→0.5 exp_180 discard +0.000062 near-tie) hint that the current `0.005` inherited from the pre-Nesterov regime is slightly too high.
373	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/373	opt	size_blocked	1.079083		Nesterov → heavy-ball switch in Muon at lr_scale<0.25: turn off nesterov lookahead for the deep warmdown tail (last ~18%) while keeping the momentum floor (0.9375) intact, so the well-averaged momentum buffer drives tail convergence without the 1× raw-grad look-ahead term amplifying low-LR noise.
374	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/374	meta	size_blocked	1.074256		Raise muon_wd 0.095 to 0.103 on attention-only Muon WD group (mirror of exp_336 mlp DOWN step)
375	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/375	reg	size_blocked	1.074845		Intra-attention Muon-WD split by projection role: promote c_q, c_k to muon_wd_qk=0.115 (matches MLP), keep c_v and attn.proj at baseline muon_wd=0.095.
376	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/376	loss	discard	1.074810	+0.000639	Steeper linear position-weighted CE (linspace 0.85->1.15, mean-preserving, +-15% span) — probes the untested SPAN axis of the proven monotonic-ramp family (prior shape tests at +-10% span: linear kept in exp_156/176, convex u^2 kept in exp_186, concave sqrt size_blocked in exp_360).
377	336	17	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377	quant	keep	1.074087	-0.000084	Lower GPTQ multiplicative Hessian damping 1.02→1.01 (−50% damping strength): pure scalar downward probe on exp_280's winning multiplicative-damping scheme — never directly A/B'd. Multiplicative damping under-damps low-H bulk columns by design (1.02·H_ii adds only 0.02·H_ii ridge), so halving the factor preserves more genuine Hessian curvature for error-propagation on the bulk of columns while still proportionally ridge-regularising high-H sink columns. Size-neutral (scalar literal only).</hypothesis> <parameter name="notes">Single-literal edit at train_gpt.py:1032 (H.diagonal().mul_(1.02) → 1.01). Rationale: exp_280's 1.02 kept (Δ=-0.000054) but the scalar axis has been completely unexplored since — all post-280 quant trials were structural (progressive ramp exp_290, per-category exp_301, off-diag shrinkage exp_348, per-row Hessian-weighted sigma exp_358, block_size exp_368, pos-weighted H exp_339). Under multiplicative damping, a column with H_ii = 0.1·mean gets a ridge of only 0.002·mean, while H_ii = 10·mean gets 0.2·mean — so the 1.02 factor effectively damps only the high-activation tail. Lightening to 1.01 reduces over-damping on the tail without meaningfully changing bulk-column conditioning. Size risk: damping tune doesn't change Q distribution structurally (same int6 codes, same per-row fp16 scales, just slightly different error-redistribution magnitudes); empirical comparators (exp_290, exp_301, exp_348) all produced valid runs, none size_blocked. Expected Δ uncertain in sign — this is a probe to determine the scalar-axis curvature around 1.02.
388	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/388	eval	discard	1.074463	+0.000376	Cosine-cool TTT SGD momentum 0.9→0.3 in lockstep with the existing cosine LR decay across eval chunks — orthogonal schedule axis never probed (exp_037 was harness_abort)
389	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/389	tok	discard	1.075806	+0.001719	Orthogonal init for tied tok_emb [V=8192, D=512] with gain=std*sqrt(V)≈0.452: decorrelates the 512 column-features exactly at init (columns orthonormal) while preserving expected per-row L2≈std*sqrt(D). Structurally distinct from exp_019 (row-norm equalized, Gaussian cols) and exp_032 (trunc_normal).
390	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/390	curr	eval_budget_overrun	1.078106		Replace random 8-permutation phase_order with bit-reversed [0,4,2,6,1,5,3,7] rotated by shard-index: guarantees the 2-3 phase buckets actually used per shard (600s budget = ~2-3 epochs) are maximally spread (k=2 → 1024-token gap; k=3 → equispaced at 0/512/1024) rather than unluckily adjacent under random permutation.
391	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/391	arch	discard	1.074289	+0.000202	Init resid_mix[1] (embedding-injection x0 mix) to 0.08*ones(dim) instead of zeros across ALL blocks: activates the direct x0 to residual pathway at step 0, providing gradient flow to tied tok_emb from the start rather than forcing mix[1] to lift off zero via indirect signal.
392	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/392	ttt	size_blocked	1.075354		Zero SGD momentum buffer at each TTT chunk boundary (keep 0.9 coefficient): decouples per-chunk adaptation so cos_lr schedule's ~0 late-chunk LR is not polluted by velocity accumulated under high early-chunk LR. Mechanism-distinct from exp_382 which cooled the coefficient.
393	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/393	opt	discard	1.076076	+0.001989	Raise ema_decay 0.9965 → 0.998 on the current best: revives exp_003's isolated keep (Δ=-0.000776) that never merged into the best lineage, validated-upper-bound by exp_006 (0.999 was worse).
394	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/394	meta	discard	1.074428	+0.000341	Lower Muon peak momentum 0.99 to 0.985 (untested core knob across 384 trials)
395	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/395	reg	size_blocked	1.075059		Warmdown-aware Muon weight-decay boost: scale all 3 Muon-group WDs by (1 + 0.3*(1-lr_scale)) so effective per-step shrinkage decays sub-linearly with LR during the 72% warmdown tail — mirror of exp_010's momentum cooling, proportional across attn/mlp/qk groups (preserves exp_164/exp_336 ratio).
396	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/396	loss	size_blocked	1.074896		Half-amplitude convex position-weighted CE pw=0.95+0.1*u² (mean-preserved): preserves the direction of 3 prior keeps (exp_156/176/186) while halving weight-distribution perturbation vs exp_386's exact exp_186 recipe (which size_blocked on current best).
397	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/397	quant	size_blocked	1.074325		Per-layer-category GPTQ multiplicative damping: MLP=1.02, attn/embed=1.01 — heterogeneous downward direction after the uniform damping axis saturated (1.02/1.01/1.005 all now measured).
398	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/398	arch	crash			NormFormer-style post-attention RMSNorm before proj in CausalSelfAttention: forces attention-output to unit-RMS before the zero-init projection, tightening proj's int6 quant input range and giving attn_scale a clean magnitude-only gauge.
399	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/399	tok	size_blocked	1.074911		Add learnable per-vocab additive logit bias (shape=[8192], init=0, applied before logit_softcap) to offload unigram-frequency prior from the GPTQ-int6-quantized tied tok_emb matrix onto a dedicated fp16-passthrough scalar tensor — structurally orthogonal to all prior tok edits (per-FEATURE embed_scale exp_190/267/298, per-feature output_gain exp_260 discarded) since this acts on the V=8192 vocab axis, not the D=512 feature axis.
400	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/400	curr	discard	1.076261	+0.002174	Replace rng.permutation within-shard sequence order with golden-ratio (stride ≈ phi*N, coprime-bumped) low-discrepancy permutation + per-epoch additive shift: consecutive same-shard.pop()s in a batch land ~0.618*N start_inds apart instead of random-clustered, decorrelating content-overlap in stratified batches.
401	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/401	tok	crash			Add a learnable per-feature additive embed_bias (shape=[embedding_dim], init=0, scalar_params group) applied AFTER the post-tok_emb RMSNorm, giving the input pipeline a full affine (scale+shift) instead of scale-only; orthogonal to embed_scale and distinct from all prior per-vocab (8192-dim) bias attempts that size-blocked.
402	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/402	tok	crash			Add a learnable per-feature additive embed_bias (shape=[embedding_dim], init=0, scalar_params group) applied AFTER the post-tok_emb RMSNorm, giving the input pipeline a full affine (scale+shift) instead of scale-only; orthogonal to embed_scale and distinct from all prior per-vocab (8192-dim) bias attempts that size-blocked.
403	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/403	arch	eval_budget_overrun	1.078943		NormFormer-style MLP sub-LN: insert F.rms_norm after silu²(fc(x)) and before proj so the non-negative, drifting-RMS hidden state enters proj at unit-RMS — decouples proj's int6 dynamic range from fc's output magnitude and gives the late-QAT STE a stable input distribution for proj.
404	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/404	opt	discard	1.074143	+0.000056	Linear-anneal grad_clip_norm in lockstep with LR warmdown: clip = 0.3*(0.5+0.5*lr_scale), so 0.3 at peak LR → 0.1575 at 5% LR floor; keeps outlier-grad magnitude proportional to scheduled LR so tail-phase EMA isn't poisoned by relatively-large clipped outliers.
405	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/405	loss	size_blocked	1.358900		Replace focal γ=0.5 CE reweighting with Bernoulli-variance weighting w=sqrt(p_y*(1-p_y)), mean-preserving: downweights BOTH saturated-easy (memorized) tokens AND near-zero-p_y garbage tokens (rare unicode/URL slugs), concentrating gradient on the learnable middle (p_y≈0.5) where predictions are on the decision boundary.
406	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/406	reg	discard	1.077515	+0.003428	Split zero-init output projections (attn.proj + mlp.proj) into a third Muon WD group at 0.060 (~63% of muon_wd, ~52% of muon_wd_mlp): relaxes WD on residual-growth path while keeping full decay on high-param input projections.
407	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/407	meta	discard	1.074332	+0.000245	Raise muon_wd_mlp 0.115 → 0.120 (+4.3%): untested UP side of exp_336's kept axis (0.125→0.115 DOWN, Δ=−0.000109); DOWN direction saturated (exp_356 at 0.110 size_blocked); since exp_336 all best-advancing changes have been quant-stage (exp_377 GPTQ damping 1.01), so trained-weight optimum may have drifted.
408	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/408	quant	size_blocked	1.074271		Add mild Ledoit-Wolf off-diagonal shrinkage (×0.97, diag preserved) on top of current diag×1.01 damping — denoises finite-sample H off-diagonals whose cross-column error compensation is noisy.
409	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/409	ttt	discard	1.074631	+0.000544	Mean-preserving within-chunk linear TTT-LR ramp-down across epochs (1.3x→0.7x for 4 epochs, integrated mean=1.0): front-loads the step at epoch 0 when the SGD+Nesterov momentum buffer is clean, and tempers epochs 1-3 where same-direction look-ahead amplification on the identical 4 seqs risks overshoot. Isolates schedule-shape from net-LR (exp_295 confounded the two with a non-mean-preserving 1.0→0.25 ramp).
410	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/410	curr	discard	1.076214	+0.002127	Double phase-cycling granularity 8→16 in ShuffledSequenceLoader: at 600s the run completes <1 shard-epoch per shard so the latin-square only uses index 0 — world-level sequence-start offsets now span 16 choices (128-token granularity) instead of 8 (256-token), finer token-position diversity in a single-draw regime.
411	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/411	eval	size_blocked	1.074539		Revive exp_264 alternating TTT batch-traversal on current best
412	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/412	tok	discard	1.075472	+0.001385	Switch tied tok_emb init from nn.init.normal_ to nn.init.trunc_normal_ at ±2σ (PaLM/T5/BLOOM/Llama standard): same std=0.005 but clips the ~5% of row coordinates beyond ±0.01 that, under tied embeddings, double as outlier softmax classifier directions and create spurious early-grad spikes on rare tokens.</hypothesis> <parameter name="notes">Single-site edit in GPT._init_weights (line 721-734). Replaces nn.init.normal_(tok_emb.weight, mean=0.0, std=tied_embed_init_std) with nn.init.trunc_normal_ using the same std plus a=-2σ, b=+2σ hard clips. Prior history: exp_032 and exp_331 both proposed this exact change but were harness_aborted before ever running a GPU trial; no actual measurement exists on this axis. Prior tested init variants: 0.003 normal_ (exp_038, discard +0.000526), 0.02 normal_ (exp_011, size_blocked), equi-row-norm (exp_019, discard), semi-orthogonal (exp_350, discard), orthogonal (exp_389, discard), LayerNorm gauge (exp_380, discard). Trunc_normal_ is structurally distinct from all of these: same Gaussian family but tail-clipped. Mechanism: (1) Tied embeddings mean each row-coordinate pair (v, d) serves BOTH as lookup feature AND as softmax classifier component → outlier coordinates can drive disproportionately large logits for rare tokens at init. (2) Clipping yields more uniform row L2 norms, reducing the early-training gradient-spike regime that the scalar Adam group's large LR amplifies. (3) Trunc-Gaussian has marginally tighter variance (factor 0.774 at ±2σ), so post-training GPTQ int6 clip-grid should fit the distribution slightly more densely → softmax/brotli compression either matches or improves. Zero new params, zero new bytes, single-line structural init change. Risk: very low — init change only, no forward/backward structural modification. trunc_normal_ is available in all supported torch versions.</notes> </invoke>
413	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/413	arch	size_blocked	1.074620		Learned scalar XSA-subtraction gate (init=1.0, 1 fp32 param/layer, 11 total) scaling V-direction subtraction in _xsa_efficient — gives each layer a continuous lever over XSA intensity never explored by prior discrete on/off variants (exp_028/178/215/268).
414	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/414	meta	discard	1.074279	+0.000192	Lower muon_wd (attention matrices) 0.095 → 0.087 (−8.4%): untested DOWN probe on the attention-side axis of the per-type Muon WD split; MLP-side DOWN (0.125→0.115, exp_336 kept) proved the same direction wins for matrix WD in this regime.
415	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/415	reg	discard	1.075054	+0.000967	Time-scheduled muon_wd_mlp: linearly ramp 1.0×→1.25× base across LR warmdown (no-op at peak LR) to compensate for lr*wd shrinkage collapse in the ~58% warmdown tail where SWA/EMA integrate
416	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/416	ttt	discard	1.074263	+0.000176	Lower TTT peak LR 0.005 → 0.0045 (−10%): untested midpoint on a promising axis. exp_372 (0.004, −20%) was the closest recent ttt trial to best (Δ=+0.000385 discard), signaling the current 0.005 inherited from pre-Nesterov regime is slightly too high but 0.004 went too far. With 4 SGD steps/chunk on same 4 seqs under Nesterov μ=0.9, effective step amplification is ~9× gradient magnitude — a modest peak-LR cut should reduce overshoot without starving adaptation.
417	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/417	loss	discard	1.074989	+0.000902	Lower LOGIT_SOFTCAP 30.0 → 20.0 (−33%): untested DOWN direction on the logit-softcap axis (exp_096 tested 30→100, size_blocked at +935 B). Tighter tanh cap amplifies gradient attenuation on confident logits ~2× (tanh'(1.5)≈0.18 vs tanh'(1.0)≈0.42) and narrows weight-distribution range (potential size-headroom gain via brotli). CE floor remains effectively zero at cap=20 (p_y floor ~exp(−40)/V).
418	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/418	eval	eval_budget_overrun	1.076398		Soft eval_stride reduction 64→60: untried gentle stride step (prior 48/32 attempts were budget-blocked or discard); +4 avg context tokens per scored token (2016.5→2020.5) at only +6.7% TTT/sliding scoring overhead — first stride probe small enough to safely stay within the 600s eval budget on the current exp_377 baseline.
419	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/419	curr	discard	1.076374	+0.002287	Replace rng.permutation(8) phase-order with Van der Corput base-2 low-discrepancy sequence staggered by global shard index. At 600s we run under 1 shard-epoch so only each shards first phase lands in the run. vdC eliminates per-shard variance that exp_410 amplified at 16 buckets while preserving phase coverage.
420	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/420	opt	size_blocked	1.074286		Add a per-group 15% LR floor for the tok_emb AdamW optimizer only, so the deepest warmdown tail keeps refining the tied-embedding/lm_head table while matrix/scalar params retain their full linear warmdown-to-zero schedule.
421	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/421	quant	discard	1.074425	+0.000338	Add a relative H-diag FLOOR (H_ii := max(H_ii, 1e-2·mean)) before the ×1.01 multiplicative damping in GPTQ: caps Hinv[j,j]=1/H_ii blow-up on outlier-low (non-dead) columns that amplify error propagation disproportionately to their loss contribution. Orthogonal to uniform damping — touches only columns 100× below mean.
422	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/422	reg	size_blocked	1.075039		Add independent σ=0.003 Gaussian noise on the x0 anchor stream (alongside existing σ=0.01 on the trunk x) — regularizes the "shortcut" path that bypasses deep processing by breaking the asymmetry where the anchor was perfectly clean while the trunk was noised.
423	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/423	opt	eval_budget_overrun	1.076402		Schedule the Muon MLP-group momentum offset in lockstep with lr_scale: -0.02 at peak LR (bit-identical to exp_377 main training), collapsing linearly to 0 in the deepest warmdown tail so MLP momentum converges to attn's floor (0.9375) instead of remaining permanently 0.02 below.
425	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/425	loss	discard	1.075705	+0.001618	Port exp_186's convex u² position-weighted CE (pw=0.9+0.2·u², mean-preserved) onto the current best exp_377, which diverged from the exp_156→176→186 position-weighting lineage and never carried the fix.
426	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/426	meta	discard	1.074602	+0.000515	Raise ADAM_EPS 1e-8 → 3e-8 (3x UP): untested UP direction on an axis where DOWN (1e-8→1e-9, exp_304) hurt by +0.000595. Larger eps flattens the Adam preconditioner denominator, giving tied tok_emb (sparse per-row gradients) more uniform step sizes across frequent and rare rows, which may reduce over-boosting of noisy rare-row updates under embed_wd=0.085.
427	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/427	eval	crash	1.076664		Split TTT SGD into two param groups with DIFFERENT momentum: tied tok_emb at momentum=0.5 (dual-use, highest velocity-saturation risk) vs rest at 0.9. Nesterov preserved for both. Momentum-split axis is untried; prior LR-side splits (exp_133 3x, exp_315 0.5x, exp_357 freeze) all discard.
428	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/428	loss	discard	1.077459	+0.003372	Re-add label_smoothing 0.003 to training CE only
429	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/429	opt	discard	1.074723	+0.000636	Port exp_010's cool-Muon-momentum-during-warmdown pattern to AdamW beta1 on non-matrix groups (tok_emb, scalar, head): blend 0.9->0.8 in lockstep with lr_scale, floored at 0.25 (matches mm_blend). Peak bit-identical (lr_scale=1 -> 0.9); only the warmdown tail relaxes direction-averaging so the tiny tail updates track fresh noisy gradients instead of stale EMA memory. beta2 untouched.
430	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/430	reg	size_blocked	1.074751		Bernoulli feature-channel dropout (p=0.02) on the x0 anchor stream only, train-only: structural 0/1 mask distinct from prior continuous-Gaussian attempts on x0 (exp_198/302/422) and from trunk-residual dropout (exp_050); x0 feeds every block's mix[1]*x0 so one small mask coordinates channel regularization across all 11 blocks.
431	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/431	tok	size_blocked	1.075958		Raise tied_embed_lr 0.03 → 0.034 (+13% gentle up): under-probed axis (only prior attempt exp_081 +27% aborted with no signal); exp_420 signal suggests tok_emb wants more LR especially at warmdown tail.
432	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/432	ttt	size_blocked	1.074433		Two-group TTT SGD with partial-correlation LR dampener on looped blocks
433	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/433	meta	discard	1.075145	+0.001058	Raise Muon peak momentum 0.99 → 0.995 (untested UP direction on a core Muon knob where DOWN probe exp_394 0.99→0.985 hurt by +0.000341 — suggests optimizer prefers more momentum smoothing).
434	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/434	quant	discard	1.074531	+0.000444	Combine exp_339's position-weighted GPTQ Hessian calibration (sqrt(linspace(0.9,1.1,T)) per-token scaling → mean-preserving linear ramp on H=X.T@X accumulation, upweighting late-context positions where sliding-window eval concentrates scored tokens) with exp_377's ×1.01 multiplicative damping — previously sibling-only probes, never composed.
435	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/435	arch	size_blocked	1.076050		Swap Primer squared-SiLU MLP to squared-ReLU: F.silu(fc(x)).square() to F.relu(fc(x)).square() — same Primer-family non-gated x-squared form, hard-zero cutoff yields sparser activations entering the INT6-quantized proj.
436	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/436	curr	discard	1.075624	+0.001537	Replace inert 8-bucket Latin-square phase grid with continuous uniform random phase in [0, max_phase]: at 600s each shard's _reset_shard fires once, so only _phase_order[si][0] was ever consumed — lifts positional-offset entropy from 3 bits (8 grid points at stride 256) to ~11 bits (any position 0..2047), preserves packed stride-seq_len layout (no per-sequence overlap).
437	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/437	eval	eval_budget_overrun	1.076258		Split TTT SGD into two param groups with DIFFERENT momentum: tied tok_emb at momentum=0.5 (dual-use, highest velocity-saturation risk) vs rest at 0.9. Nesterov preserved. Momentum-split axis is untried; prior LR-side splits (exp_133 3x, exp_315 0.5x, exp_357 freeze) all discard. Fix over exp_427: pass default momentum=h.ttt_momentum at constructor level (Nesterov validator reads defaults, not per-group overrides).
438	377	18	000/005/017/088/108/142/151/164/177/196/212/245/267/280/298/324/336/377/438	tok	size_blocked	1.076115		Lower tied_embed_lr 0.03 → 0.026 (−13% down): mirror of exp_431 (+13% up) which hit size_blocked + bpb+0.00187 — UP direction is both size-bad AND quality-bad, so DOWN is the correct probe on this under-tested axis.
