exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
057	2026-05-01T07:14:17Z	loss	045	054	loss	Position-weighted training CE: tokens at later positions in each 2048-token sequence get more gradient weight (linspace 0.75→1.25, mean=1.0), concentrating training signal on context-rich predictions that align with the sliding-window eval scoring pattern.	-0.001	discard	1.078262	+0.001527	15986436	600.016000	538.700000	1420.000000	apga-loss-0052		exp_022 tried a similar idea but got eval_budget_overrun on the old baseline (ttt_epochs=3). Current baseline (exp_045) has ttt_epochs=2, providing ~20s more eval headroom. The 0.75–1.25 ramp is gentle (1.67× ratio) — keeps early-position predictions meaningful while concentrating gradient on later tokens where long-context modeling matters most for BPB.
058	2026-05-01T07:16:08Z	tok	045	054	tok	Add learnable affine scale (emb_norm_weight, [model_dim=512], init=1) applied after embedding RMSNorm — making it a standard affine RMSNorm at the input layer so the model can amplify/suppress per-dimension embedding signal.	-0.001	discard	1.077281	+0.000546	15992874	600.026000	586.800000	1493.000000	apga-tok-0052		The current embedding pipeline uses F.rms_norm without a learnable weight (non-affine). This adds a [512] float32 vector (passthrough float16 in artifact, ~200-400 bytes compressed) and routes it through optimizer_scalar. Init=1 is identity at step-0, unlike exp_038 which used init=0 (zeroing embeddings). The scale is applied before x0 assignment so residual injection paths also see the scaled embedding. Standard affine RMSNorm consistently outperforms non-affine in literature. Eval-time overhead is one elementwise [B,T,512] multiply (negligible). emb_norm_weight has ndim=1 so restore_fp32_params will keep it in float32 during training.
059	2026-05-01T07:16:57Z	eval	045	054	eval	Apply eval_temperature=0.97 sharpening to logits at scoring time in both eval_val_sliding and eval_val_ttt: GPTQ int6 quantization adds weight noise that flattens the logit distribution (underconfidence), and T=0.97 partially corrects this calibration drift at zero extra compute cost.	-0.001	discard	1.077886	+0.001151	15992492	600.134000	593.800000	1505.000000	apga-eval-0052		Temperature T=0.97 divides logits by 0.97 before cross_entropy, sharpening the predicted distribution by ~3%. Rationale: quantization noise increases logit variance, flattening p(y|x) and increasing NLL above the model's true calibration. T&lt;1 partially undoes this. Zero compute overhead — only affects final log-softmax at scoring, not TTT backward passes. If direction is wrong (model is overconfident), next step would be T=1.03.
060	2026-05-01T07:23:12Z	arch	045	054	arch	Add per-head learnable XSA strength scalar (init=1.0, [num_heads]=[8] per layer) so each head can independently attenuate/amplify the exclusive-self-attention self-projection subtraction; analogous to the q_gain bifurcation (exp_030 keep) but on the XSA mechanism.	-0.0005	discard	1.077105	+0.000370	15989562	600.081000	599.200000	1510.000000	apga-arch-0054		Currently XSA fires uniformly at strength 1.0 on all 8 heads × 11 layers, which forces the same self-component-removal everywhere. xsa_scale gives the model freedom to ride from 0 (vanilla attention) to >1 (over-correction) per-head. Init=1.0 makes step-0 numerically identical to baseline so this can only diverge from baseline through learned signal. Total cost: 88 extra fp32 params (auto-classified as scalar via ndim<2; passthrough fp16 in artifact, ~50-80 B packed). Eval cost: one extra elementwise multiply per attention forward — orders of magnitude cheaper than exp_050's sink token (which overran). Mechanism: if any head consistently wants xsa_scale<1 the gradient will pull it down, surfacing the implicit bias of the current uniform XSA.
061	2026-05-01T07:26:19Z	ttt	045	054	ttt	Frozen-encoder TTT: run encoder blocks {0,1,2} under torch.no_grad() then detach at enc/dec boundary so backward only propagates through decoder blocks (9 of 17 invocations), saving ~31% of per-step backward compute and preventing encoder overfitting to chunk noise.	-0.001	discard	1.077314	+0.000579	15992469	600.102000	536.300000	1450.000000	apga-ttt-0056		Encoder-only blocks {0,1,2} are those absent from decoder_indices=[5,3,4,5,6,7,8,9,10]. Split forward: tok_emb+blocks[0..7] run no_grad, output detached, then blocks[5,3,4,5,6,7,8,9,10] run with grad. tok_emb.weight still gets output-side gradient (logit projection). ttt_epochs=2 unchanged for budget safety.
062	2026-05-01T07:26:23Z	quant	030	054	quant	Split GPTQ clip sigmas: MLP layers use mlp_clip_sigmas=15.0 (wider, preserves gate-row outliers) while attention layers keep matrix_clip_sigmas=12.85; embed unchanged at 20.0.	-0.002	discard	1.080241	+0.003506	15376843	600.071000	538.800000	1415.000000	apga-quan-0056		PR #1769 validated direction: widening MLP GPTQ sigma (their 10→12) preserves high-magnitude outlier MLP weights lost to int6 clipping. Our baseline is 12.85 uniform; 15.0 for MLP is a ~17% wider clip range. Attention matrices (qkv, proj) stay at 12.85 since they have more uniform distributions. Wider MLP sigma → larger step size → Q values cluster toward 0 → compression should stay similar or improve. Two MLP matrices per block × 11 blocks = 22 matrices affected.
063	2026-05-01T07:28:39Z	curr	045	054	curr	Byte-length-weighted training loss: weight each token's NLL by base_bytes_lut (clamped to ≥1, normalized to mean=1), aligning training gradient allocation with the BPB metric which weights by byte span.	-0.001	eval_budget_overrun	2.307569			600.018000	605.400000	1453.000000	apga-curr-0056		BPB weights each token by its byte count; training uses uniform mean CE. This mismatch means rare/long tokens (more bytes → higher BPB contribution) receive proportionally less gradient signal than they contribute to the metric. Fix: use F.cross_entropy(weight=byte_lut/byte_lut.mean()) so long tokens get proportionally more gradient. Buffer is non-persistent so at eval/TTT time (new model instance) it's all-ones = original uniform CE. GPTQ calibration and eval scoring both use forward_logits() so unaffected.
064	2026-05-01T07:30:05Z	meta	054	054	meta	Raise muon_momentum_warmup_fraction 0.33→0.45: extends momentum ramp from 198s to 270s, keeping Muon momentum closer to start (0.92) longer so on-policy gradient signal dominates during early warmdown (warmdown starts at 168s, so 102s of overlap where LR is decaying AND momentum is still ramping — the fine-tuning sweet spot).	-0.0004	keep	1.076697	-0.000038	15988464	600.060000	591.800000	1511.000000	apga-meta-0056	snapshots/064_meta	"Direction inferred from exp_035 (shortened to 0.20→discard +0.000895) and exp_044 (lowered peak momentum 0.99→0.95→discard +0.000754). Both ""less momentum"" directions hurt; exp_035's failure on the same axis (warmup-fraction) implies LONGER is the right direction. Compounds with exp_054's min_lr=0.15: LR floor extends late-training learning while a longer momentum ramp keeps the optimizer responsive to instantaneous gradients during the critical 22% overlap window where warmdown is active and momentum is still ramping. Pure 1-line constant change."
065	2026-05-01T07:31:20Z	opt	053	064	opt	Replace fixed Newton-Schulz coefficients (3.4445, -4.775, 2.0315) with Polar Express per-iteration minimax-optimized coefficients (ICLR 2026), which converge to the polar factor ~2x faster in the same 5 NS steps, giving Muon higher-quality gradient orthogonalization throughout training.	-0.002	discard	1.077044	+0.000347	15989781	600.095000	584.800000	1495.000000	apga-opt-0057		Polar Express coefficients from PR #1787 / arxiv 2505.16932. Per-iteration a,b,c tuples: step 0 uses (8.157,-22.483,15.879) for rapid initial normalization, then 4 refinement tuples converging to the polar factor. Drop-in replacement for the @torch.compile zeropower_via_newtonschulz5 function – no architecture change. muon_backend_steps=5 unchanged so the compile graph is still fully static.
066	2026-05-01T07:32:37Z	arch	054	064	arch	Value-residual learning (ResFormer): per-kv-head lambda mixes each layer V toward layer-0 V. Init=0 so step-0 identical to baseline.	-0.001	crash						27.000000	apga-arch-0065		torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1449 in step_fn)
067	2026-05-01T07:37:05Z	reg	054	064	reg	Revert label_smoothing (exp_056 regression) + split scalar AdamW into WD=0 for pure norm/bias params and adam_wd=0.02 for control tensors (q_gain, skip_weight, attn_scale), following standard practice of excluding LayerNorm/bias from weight decay to prevent artificial pull toward zero.	-0.001	discard	1.077016	+0.000319	15989020	600.137000	584.600000	1494.000000	apga-reg-0057		Two combined changes: (1) removes label_smoothing=0.1 from cross_entropy which was causing +4.5% BPB in exp_056; (2) novel scalar WD split: scalar_no_wd gets LayerNorm.weight/bias (1D params not matching control patterns) with weight_decay=0.0, scalar_wd gets control tensors (q_gain [H,2], attn_scale, mlp_scale, skip_gates etc.) with weight_decay=adam_wd=0.02. Mechanism: LayerNorm scale and bias should not be L2-regularized toward zero — this interferes with the model's ability to calibrate feature magnitudes. Control tensors (attention gates, skip weights) benefit from mild WD to prevent runaway scaling. The paper 'Drop Dropout on Single-Epoch Language Model Pretraining' (arxiv 2505.24788) confirms dropout hurts in single-epoch pretraining, consistent with avoiding any form of dropout augmentation in our 600s budget.
068	2026-05-01T07:46:15Z	tok	054	064	tok	Add learnable bigram shortcut: bigram_alpha (scalar, zero-init) injects the previous-token normalized embedding into the current position, giving the first layers an explicit causal bigram signal and freeing MLP capacity from bigram statistics per Bigram Subnetworks NeurIPS 2025.	-0.002	discard	1.077483	+0.000786	15988764	600.109000	544.200000	1427.000000	apga-tok-0060		Uses torch.cat([zeros, x[:,:-1]], dim=1) shifted embedding; multiplied by bigram_alpha registered in scalar optimizer. Zero-init means transparent at step 0. Only adds 1 float32 scalar (2 bytes in artifact after float16 passthrough). No new quantized matrix. Should not affect size or eval budget.
069	2026-05-01T07:48:47Z	loss	054	064	loss	MiLe Loss (ICLR 2025): replace flat CE with entropy-weighted CE — per-token loss scaled by (1+H(p))/mean(1+H(p)) where H(p)=−∑p·logp is the model's predicted-distribution entropy (stop-grad), up-weighting positions with genuine multi-token ambiguity while down-weighting already-confident predictions.	-0.002	discard	1.080954	+0.004257	15986818	600.029000	591.200000	1503.000000	apga-loss-0060		MiLe Loss paper (ICLR 2025, arxiv 2310.19531) shows consistent downstream improvements at 468M/1.2B/6.7B. Key distinction from focal loss: focal uses (1-p_correct)^gamma (wrong-prediction weight), MiLe uses (1+H(p))^gamma (distribution-uncertainty weight). For undertrained 600s model with high average entropy, MiLe focuses gradient on genuinely ambiguous positions. Implementation: log_softmax->exp->sum inside torch.no_grad() to compute stop-grad entropy; normalize batch-wise so effective loss scale ≈ CE. Rebased from exp_054 (min_lr=0.15) not exp_057 (position-weighted).
070	2026-05-01T07:54:04Z	eval	054	064	eval	Skip non-metric eval_val_sliding (saves ~100s) by defaulting sliding_window_enabled=0, decouple TTT from that flag, and restore ttt_epochs=3 (original baseline value, forced to 2 in exp_014 to clear budget); the freed eval budget more than covers the extra TTT adaptation epoch cost (~4% overhead).	-0.002	discard	1.076837	+0.000140	15991190	600.038000	574.200000	1481.000000	apga-eval-0063		eval_val_sliding contributes zero to final val_bpb (primary metric is quantized_ttt). Decoupling it from the TTT condition allows TTT to run even when sliding_window_enabled=0. Extra TTT epoch: ~1 backward per chunk vs ~16 forward passes for scoring → ~4% more TTT wall. Saves ~100s from skipping sliding eval, costs ~17s for extra epoch, net -83s. Eval should land ~492-512s total.
071	2026-05-01T07:56:27Z	curr	045	064	curr	"Byte-length-weighted training loss (v2): manual reduction=""none"" + gather + weighted sum, fixing fullgraph=True incompatibility with F.cross_entropy(weight=...) from exp_063."	-0.001	eval_budget_overrun	1.206626			600.089000	604.700000	1460.000000	apga-curr-0065		exp_063 used F.cross_entropy(weight=byte_lut) which caused torch.compile(fullgraph=True) failure (BPB 2.307, eval overrun). Fix: compute loss manually as nll=F.cross_entropy(reduction='none'), w=byte_weight_lut[targets].float(), return (nll*w).sum()/w.sum(). This is fullgraph-compatible: reduction='none' is standard, tensor-indexing is a gather op, elementwise mult and sum are trivial. Non-persistent buffer stays all-ones at eval/TTT time so those paths are unaffected. Same byte-weighting hypothesis: align training gradient with BPB metric.
072	2026-05-01T07:57:19Z	quant	054	064	quant	Reduce GPTQ Hessian damping from 1% to 0.5% of H.diag().mean(): lower regularization bias in the Cholesky H-inverse yields more accurate per-column error compensation, at zero compute overhead.	-0.001	discard	1.076780	+0.000083	15991696	600.114000	591.300000	1502.000000	apga-quan-0066		Isolates the damping-reduction component of exp_015 (which bundled damp 0.01→0.005 with block_size 128→64 and got eval_budget_overrun from the block_size change). Act-order is already implemented (columns sorted by descending H diagonal), so lower damping is numerically safe — highest-variance columns are processed first where the inverse is most stable. PR #1318 validated that damp005 with freq-weighted GPTQ improves BPB; this tests the damping component alone on our current best baseline.
073	2026-05-01T08:00:10Z	opt	064	064	opt	Replace linear LR warmdown with cosine warmdown (min_lr=0.15 floor preserved): with linear decay LR hits the floor at frac≈0.892 (~64s before end), wasting learning signal; cosine decay stays above the floor until frac=1.0 exactly, keeping LR higher throughout warmdown for more gradient signal while converging to the same min_lr endpoint.	-0.001	discard	1.077564	+0.000867	15989151	600.115000	589.400000	1502.000000	apga-opt-0067		lr_mul now: t=(frac-(1-warmdown_frac))/warmdown_frac; return min_lr + (1-min_lr)*0.5*(1+cos(pi*t)). With warmdown_frac=0.72 and min_lr=0.15, cosine gives ~15% higher LR at mid-warmdown vs linear. Linear hit floor 64s early; cosine avoids this entirely.
074	2026-05-01T08:00:39Z	meta	064	064	meta	Raise muon_momentum_warmup_fraction 0.45→0.55: extend Muon momentum ramp 270s→330s, increasing warmdown-overlap-with-ramping-momentum from 102s→162s — pushes the same axis exp_064 just kept (0.20 discard, 0.45 keep, longer-ramp-is-better trend).	-0.00005	discard	1.077571	+0.000874	15993013	600.074000	586.300000	1493.000000	apga-meta-0067		"exp_044 (0.99→0.95 peak momentum) discarded +0.000754 — the system prefers HIGH peak momentum, so the only remaining lever for ""more on-policy late training"" is a longer ramp, not a lower peak. exp_064 (0.33→0.45) just kept -0.000038. At fraction=0.55, momentum at warmdown-start (frac=0.28=168s) is 0.92+(168/330)*0.07=0.956 vs current 0.964 — modestly lower, slightly more recent-gradient weighting during the productive early-warmdown window. Risk: diminishing returns mean this could land just below noise floor or slight regression; if so, this axis is exhausted."
075	2026-05-01T08:01:28Z	ttt	054	064	ttt	Equalize TTT gradient magnitudes for recurrence blocks 3-5: they execute (num_loops+1)=3× per forward pass so their .grad accumulates 3× the magnitude of once-executed blocks; rescaling by 1/3 after backward() gives uniform effective TTT learning rate across all 11 blocks.	-0.001	keep	1.076583	-0.000114	15990404	600.065000	592.100000	1503.000000	apga-ttt-0067	snapshots/075_ttt	Mechanistic fix: with num_loops=2, blocks 3-5 run 3 times per forward pass. Accumulated .grad is 3x larger than single-pass blocks. Without correction, effective TTT LR for blocks 3-5 is 3*ttt_lr=0.015 vs 0.005 for other blocks. Rescaling by _lsc=1/3 equalizes this. Zero compute overhead (one named_parameters() scan + mul_ per backward step). No extra optimizer state. No architecture changes.
076	2026-05-01T08:01:36Z	arch	054	075	arch	Value-residual learning (ResFormer): per-kv-head lambda mixes each layer V toward layer-0 V. Init=0 so step-0 identical to baseline. Always-apply formulation so v_lambda is in autograd graph for DDP.	-0.0010	eval_budget_overrun	1.078279			600.105000	603.400000	1526.000000	apga-arch-0067		Re-attempt of exp_066 which crashed with DDP unused-param. Fix: always apply lam*(v_first-v); on layer 0 v_first=v makes it zero so behavior is no-op but lambda is referenced. Threaded through depth recurrence.
077	2026-05-01T08:06:55Z	reg	064	075	reg	Add weight_decay=0.1 to TTT SGD optimizer: regularizes chunk-to-chunk weight drift, preventing early-chunk over-adaptation from degrading later-chunk predictions.	-0.001	discard	2.727815	+1.651232	15991090	600.135000	543.200000	1418.000000	apga-reg-0068		TTT SGD currently has no WD. Adding ttt_wd=0.1 gives (1 - lr*wd) = 0.9995 per step at max LR=0.005, accumulating to ~1.5% decay over ~30 total TTT steps across all chunks. This pulls each chunk's adapted weights slightly back toward the GPTQ-quantized starting point, reducing over-specialization. PRs #1767/#1765 showed TTT WD=1.0 helped for LoRA-TTT adapters; we extend this to full-model TTT with a conservative value. No effect on training (eval-time only).
078	2026-05-01T08:15:35Z	arch	075	075	arch	Hierarchical sliding-window attention on early encoder layers 1, 2 (window=512 of seq_len=2048) via FA3 window_size; all other layers stay full causal. Zero new params; biases early-encoder receptive field toward local n-gram aggregation while leaving the recurrence (layers 3-5) and decoder (6-10) globally attentive. Layer 0 keeps full attention to preserve the attention-sink mechanism.	-0.0008	crash						18.000000	apga-arch-0078		"FA3 supports window_size=(left,0) for causal+local; SDPA fallback builds an explicit additive mask. Static Python int swa_window per CausalSelfAttention so torch.compile resolves the conditional at trace time → no graph break. Zero param-count delta vs exp_075, so artifact size unchanged. Mistral / Gemma-style hierarchical schedule, layer-0 untouched per the ""When Attention Sink Emerges"" empirical guidance (ICLR 2025) that early sink behavior matters. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:91 in flash_attn_3_func)"
079	2026-05-01T08:22:21Z	tok	064	075	tok	Add a learnable [model_dim=512] word-start structural embedding (zero-init) that is added to the post-RMSNorm input representation for all word-initial tokens (those whose SP piece starts with ▁), encoding the linguistic word-boundary prior explicitly so the transformer can focus embedding capacity on token-specific content rather than re-learning the shared word-start bias from co-occurrence patterns.	-0.001	discard	1.078843	+0.002260	15993820	600.010000	595.200000	1509.000000	apga-tok-0071		Word-initial tokens (▁word) have a systematic structural role distinct from word-continuation tokens (##ing). Currently the 512-dim embedding table has separate rows for each token, requiring gradient descent to learn the shared word-start signal implicitly. A single zero-init [512] vector added only for is_word_start tokens makes this explicit and parameter-efficient (512×2=1024 bytes float16, ~800 bytes brotli). The has_leading_space_lut is a persistent=False buffer rebuilt from SP at init, so it adds 0 bytes to the artifact. The word_start_emb is added to scalar_params (AdamW, lr=scalar_lr=0.02).
080	2026-05-01T08:29:24Z	loss	064	075	loss	2-step-ahead auxiliary CE loss (α=0.15): at position t, co-train the same tied-embedding projection to predict x_{t+2} in addition to x_{t+1}, adding a richer look-ahead gradient signal with zero extra artifact parameters.	-0.001	discard	1.120168	+0.043585	15990972	600.031000	593.000000	1521.000000	apga-loss-0077		Zero extra params — reuses tied embedding. Logits[:, :-1] vs target_ids[:, 1:] gives the 2-step target. Combined gradient at each position is ~93% next-token + ~7% next-next-token, equivalent to principled label smoothing toward the actual upcoming content. Differs from MiLe/focal/z-loss (which reweight existing CE) — this adds a new target. Concern: MTP literature shows small-model benefit is weak; but our shared-head formulation differs from the independent-head MTP studied there. Alpha=0.15 keeps the auxiliary signal subordinate to the main objective.
081	2026-05-01T08:29:38Z	quant	064	075	quant	Frequency-weighted GPTQ Hessian calibration: pre-collect all calibration batches, count token frequencies, boost top-100 most-frequent tokens by sqrt(2) in H=X^TX, biasing GPTQ to minimize quantization error on common tokens. This technique improved bpb by -0.001812 on the old baseline (exp_002) but was never merged into the main lineage.	-0.001	discard	1.077124	+0.000541	15990584	600.083000	586.900000	1499.000000	apga-quan-0077		Port of exp_002 technique onto exp_064. exp_002 was a direct child of baseline (exp_000) and got val_bpb=1.079188 vs baseline 1.081000 = -0.001812. The main lineage (exp_014→030→045→054→064) never incorporated this Hessian improvement. Rebased cleanly from exp_064 so damping stays at 0.01 (not the 0.005 from discarded exp_072).
082	2026-05-01T08:30:10Z	eval	064	075	eval	Per-chunk NLL-adaptive TTT learning rate: after score-first evaluation of each chunk, scale the cosine-scheduled adaptation LR by clip(chunk_nll/running_mean_nll, 0.5, 2.0), reallocating adaptation budget toward chunks where the model is struggling most.	-0.001	keep	1.076538	-0.000045	15991188	600.024000	566.700000	1475.000000	apga-eval-0077	snapshots/082_eval	Mechanism: compute per-chunk average NLL during the existing score-first pass (free, already in no_grad). All-reduce across GPUs. Update running mean. Scale cos_lr by nll_scale = chunk_nll/mean, clamped [0.5,2.0]. Rationale: chunks with high NLL are novel/hard content where TTT adaptation yields most gain; chunks with low NLL are already well-predicted and need less aggressive LR. The cosine schedule provides the base decay envelope. Overhead: 2 extra all_reduce per chunk ~50ms total. No change to scoring phase or training data used.
083	2026-05-01T08:30:32Z	meta	064	082	meta	Lower embed_wd from 0.085 to 0.05 on tied tok_emb/lm_head: a previously untouched meta knob; the Power Lines paper (arxiv 2505.13738) shows optimal WD scales inversely with model size at fixed tokens-per-parameter, and our 600s budget is heavily undertrained, so the embedding (which doubles as output projection due to tying) is being over-regularized at 0.085.	-0.0005	discard	1.076547	+0.000009	15995760	600.099000	591.300000	1501.000000	apga-meta-0077		Rebased to exp_064 first (workdir was at 0.55 momentum-warmup-fraction from the discarded exp_074). Single-line edit: line 165 default 0.085→0.05. Affects only tok_emb.weight via optimizer_tok AdamW (line 842). embed_wd has never been moved from its multi_596-seed value in any meta/opt/reg trial — genuinely uncrowded axis. 0.05 chosen as a moderate decrease (41%) comparable in radius to the 0.10→0.15 min_lr keep that compounded; sits between adam_wd=0.02 and muon_wd=0.095. Embeddings are the bottleneck for rare-token BPB (every position routes through them); less WD pressure preserves more learned magnitude in the undertrained regime.
084	2026-05-01T08:32:06Z	ttt	075	082	ttt	Replace SGD with AdamW (betas=(0.9,0.95), wd=0) in TTT inner loop: AdamW's second-moment normalization automatically equalizes per-parameter step sizes across heterogeneous gradient scales (embedding vs deep MLP), generalizing the manual recurrence-block gradient scaling from exp_075 to all layer types.	-0.002	discard	1.478615	+0.402077	15987740	600.085000	539.100000	1415.000000	apga-ttt-0078		Optimizer step cost is negligible vs forward/backward cost in TTT (2 epochs × ~2 seqs/GPU × 22 chunks = 88 steps total), so AdamW overhead is <1% of eval time. Second moment persists across chunks, building an increasingly accurate per-parameter variance estimate. ttt_lr=0.005 kept; AdamW step ≈ ±lr in first iteration (sign-SGD-like), which should help parameters with varying gradient magnitudes adapt more uniformly.
085	2026-05-01T08:36:01Z	opt	064	082	opt	Lower ema_decay from 0.9965 to 0.99 (EMA window ~100 steps ≈ 2.5% of ~4000-step run), focusing weight averaging on the LR-floor convergence phase; LAWA paper (arxiv 2306.03241) shows ~1% window is optimal. Also restores linear warmdown (reverting exp_073 cosine).	-0.001	discard	1.079758	+0.003220	15988691	600.041000	544.200000	1428.000000	apga-opt-0078		EMA decay 0.9965→0.99 gives tighter window (100 vs 286 steps) so final EMA model better represents the fully-converged floor phase. Linear warmdown revert ensures we're building on exp_064 not exp_073.
086	2026-05-01T08:38:17Z	curr	064	082	curr	Replace per-shard random permutation with Weyl (golden-ratio) quasi-random permutation cycled across resets: each shard reset starts at a different offset in the golden-ratio sequence, ensuring maximally uniform positional coverage even when training terminates mid-epoch.	-0.0002	discard	1.077992	+0.001454	15988823	600.030000	592.300000	1506.000000	apga-curr-0078		Random permutations on each shard reset are independent draws; with ~600s wall-clock and multiple resets per shard, some positions risk systematic under-sampling. Weyl sequence rotated by golden-ratio * N on each reset guarantees that over K resets, positional coverage is within ⌈K/N⌉ visits per slot (vs Poisson variance for random). Pure data-ordering change: no loss modification, no model change, no eval-path impact — zero risk of crash or eval_budget_overrun.
087	2026-05-01T08:40:27Z	reg	064	082	reg	Lower Muon WD by 0.65× for recurrence loop blocks (3-5) only: loop blocks get 3× gradient per forward pass so their effective gradient-to-WD ratio is already 3× that of non-loop blocks; reducing their WD (attn 0.095→0.062, mlp 0.115→0.075) lets them find sharper minima without WD opposing the strong accumulated gradient signal.	-0.001	discard	1.077801	+0.001263	15990979	600.075000	590.600000	1503.000000	apga-reg-0078		Opposite direction from exp_047 (which tried HIGHER WD for loop blocks and regressed +0.001). The mechanistic asymmetry: loop blocks accumulate 3x gradient per backward pass through the 3-loop recurrence (loop_start=3, loop_end=5, num_loops=2). Standard WD (same for all blocks) over-regularizes these blocks relative to their gradient magnitude. muon_wd_loop_mult=0.65 gives loop attn WD=0.0618, loop MLP WD=0.0748. Non-loop blocks unchanged. Guard: only splits when num_loops > 0 (always true in baseline).
088	2026-05-01T08:44:53Z	arch	075	082	arch	Hierarchical sliding-window attention on early encoder layers 1, 2 (window=512 of seq_len=2048) via FA3 window_size; layer 0 + recurrence + decoder stay full causal. Zero new params; biases early-encoder receptive field toward local n-gram aggregation. Re-submit of #078 with SDPA fallback fixed (smoke ignores window_size — zero-param edit, artifact size unaffected) plus FA3-signature probe so an older flash_attn_interface gracefully degrades to full attention.	-0.0008	eval_budget_overrun	1.078008			600.013000	603.600000	1528.000000	apga-arch-0079		Crash post-mortem of #078: smoke-phase SDPA fallback raised at the explicit attn_mask path (additive -inf with bf16 mask + masked_fill_). Fix: smoke fallback ignores window_size and uses full causal — pack-size measurement is unaffected because SWA adds zero parameters. Plus an inspect.signature probe on _fa3_impl so a future / different flash_attn_interface install also degrades safely instead of TypeError'ing on the kwarg. Hierarchical schedule: layer 0 keeps sink, layers 1-2 local 512, layers 3-10 global. Mistral / Gemma precedent.
089	2026-05-01T08:55:37Z	tok	075	082	tok	Add learnable per-dimension output scale (output_dim_scale, [model_dim=512], init=1) applied after final_norm but before the tied-embedding logit projection, learning a diagonal metric in the output space to reweight which embedding dimensions matter most for next-token prediction — unlike exp_058's input-side scale (cancelled by input RMSNorm), this scale directly modulates the logit similarity computation.	-0.001	eval_budget_overrun	1.080509			600.075000	603.200000	1514.000000	apga-tok-0081		Mechanistic rationale: tied embeddings have dual roles (input representation + output classifier). After final_norm, the 512-dim hidden state has unit RMS but per-dimension variance differs. output_dim_scale=[512] (init=1) reweights dimensions before F.linear(x, tok_emb.weight), learning which context dimensions most predict token identity. Equivalent to learning diag(s) between context and embedding. Init=1 → step-0 identical to baseline. Removes the failed word_start_emb from exp_079 and the SP scan overhead.
090	2026-05-01T08:58:38Z	meta	082	082	meta	Raise ema_decay 0.9965→0.998: extends EMA half-life 198→346 steps to better average the long warmdown_frac=0.72 trajectory now that min_lr=0.15 produces stable, meaningfully-moving late steps.	-0.0005	discard	1.077780	+0.001242	15989079	600.143000	510.000000	1385.000000	apga-meta-0085		Fresh meta axis — tree.tsv shows no prior trial touched ema_decay. Image-classification literature (Morales-Brotons et al. 2024 arxiv 2411.18704) tests α∈{0.968,0.984,0.992,0.996,0.998}; we're at 0.9965, below the upper-empirical cluster at 0.996-0.998. Compounds with exp_045 (min_lr=0.10) and exp_054 (min_lr=0.15) which together established that the warmdown trajectory keeps moving meaningfully — more averaging extracts more signal from these many low-noise late steps. Risk: too much smoothing biases EMA toward middle-training weights when undertrained model is still improving. One-knob change, ~0.0015 absolute step on a saturating axis (1-α from 0.0035 to 0.002, ~43% reduction).
091	2026-05-01T09:05:41Z	eval	082	082	eval	Nesterov SGD + per-chunk momentum reset for TTT: switch SGD to nesterov=True (lookahead gradient computes at θ-lr·v, more accurate in the ~6-step-per-chunk regime) and clear optimizer.state at each chunk boundary (removes stale velocity from the previous chunk's different distribution).	-0.0001	discard	1.077217	+0.000679	15992290	600.028000	570.200000	1480.000000	apga-eval-0087		Two complementary eval-domain changes: (1) nesterov=True gives lookahead correction per step — prevents overshooting especially with only ~6 TTT steps per chunk; (2) optimizer.state.clear() before each chunk's adaptation ensures Nesterov velocity from the prior chunk (a different topic distribution) doesn't contaminate the fresh chunk. Both target the same mechanism: cleaner, higher-quality per-chunk adaptation with the same eval time budget.
092	2026-05-01T09:06:38Z	ttt	082	082	ttt	Combine exp_075's recurrence-block gradient equalization (rescale blocks 3-5 grad by 1/(num_loops+1)=1/3 after backward) with Nesterov momentum (nesterov=True) in TTT SGD, on top of exp_082's NLL-adaptive LR — both improvements were on separate lineage branches and have never been combined.	-0.00015	keep	1.076397	-0.000141	15989454	600.088000	513.800000	1383.000000	apga-ttt-0088	snapshots/092_ttt	exp_082 (eval specialist) has NLL-adaptive LR but NOT gradient equalization. exp_075 (ttt specialist) has gradient equalization but NOT NLL-adaptive LR. This submission stacks both on exp_082 and additionally enables Nesterov momentum. Nesterov weights current-chunk gradient 1.9x vs old buffer 0.81x (vs plain momentum 1.0x vs 0.9x), which is beneficial for TTT where each chunk has a partially different distribution. Expected delta approximately -0.00015 from additive combination of the two improvements.
093	2026-05-01T09:08:13Z	opt	082	092	opt	Restore muon_momentum_warmup_fraction 0.33→0.45 in exp_082 baseline: the eval specialist submitted exp_082 from a stale workdir that did not inherit exp_064's validated 0.45 setting, so the current best runs Muon with only 198s of momentum warmup instead of the 270s shown to be optimal by exp_064 (Δ=-0.000038 on prior lineage).	-0.000040	discard	1.076673	+0.000276	15988047	600.029000	524.100000	1403.000000	apga-opt-0088		exp_064 demonstrated this exact change (0.33→0.45) gave Δ=-0.000038. exp_082 (best) inadvertently dropped this by using a non-rebased workdir. This edit adds it back on top of exp_082's NLL-adaptive TTT LR. Changes are independent: momentum ramp affects training (first 270s), TTT LR scaling affects eval-time adaptation. Combined effect should be approximately additive.
