exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
176	157	11	000/014/030/045/054/064/082/092/109/130/157/176	opt	keep	1.073142	-0.001065	Muon momentum cooldown 0.99→0.95 after warmup: once the momentum warmup completes at 33% of training, linearly decay Muon momentum from 0.99 to 0.95 over the remaining 67%, reducing momentum inertia during the convergence phase so NS-orthogonalized updates track local gradients more precisely during warmdown.
184	176	12	000/014/030/045/054/064/082/092/109/130/157/176/184	opt	discard	1.074140	+0.000998	Muon momentum cooldown 0.99→0.90 (deeper): extend exp_176's winning cooldown endpoint from 0.95 to 0.90, reducing Muon's effective window from ~20 to ~10 steps by end of training for even more precise gradient tracking during late warmdown convergence.
185	176	12	000/014/030/045/054/064/082/092/109/130/157/176/185	meta	discard	1.075725	+0.002583	Raise AdamW BETA2 from 0.95 to 0.98 — untouched in 179 trials (only beta1 tested at exp_169, adam_eps at exp_135). Current beta1=beta2=0.95 collapses m and v EMA half-lives to ~14 steps, defeating Adam's variance-adaptation purpose; restoring m << v separation (v half-life ~35 steps) gives more stable per-row effective LR on tied tok_emb (8192×512) and on the AdamW scalar group (q_gain[H,2], attn_scale, mlp_scale, resid_mix, skip_gates) especially across the 72% warmdown. Backed by the Fantastic Pretraining Optimizers paper (arxiv 2509.02046) using beta2=0.98 as 130M baseline.
186	176	12	000/014/030/045/054/064/082/092/109/130/157/176/186	arch	eval_budget_overrun	1.073352		V-RMSNorm symmetric to existing Q/K norm (HybridNorm 2503.04598, 2025): add F.rms_norm to V after c_v projection so QKV are all unit-norm per head. Parameter-free, single extra rms_norm over Hkv=4 vs Q's Hk=8.
187	176	12	000/014/030/045/054/064/082/092/109/130/157/176/187	tok	discard	1.073312	+0.000170	Add learnable output_shift [model_dim=512] zero-init, applied to x before the logit projection: F.linear(x+shift, W) = raw_logits + W@shift, giving a per-token logit bias via the embedding rows at only 512 params (2KB) to learn frequency priors explicitly without the 32KB cost of [vocab_size] bias.
191	176	12	000/014/030/045/054/064/082/092/109/130/157/176/191	eval	discard	1.716202	+0.643060	Raise ttt_lr from 0.005 to 0.008: with AdamW(beta1=0) the effective per-step update is ~lr×sign(gradient), so total weight movement per chunk = 3 steps × lr; at 0.005 the model moves only 1.5% of typical weight magnitude, likely underfitting the adaptation budget — increasing to 0.008 gives 2.4% movement while keeping max effective LR (with nll_scale=2.0 and cosine=1.0) at 0.016, still conservative.
193	176	12	000/014/030/045/054/064/082/092/109/130/157/176/193	opt	discard	1.073718	+0.000576	Delay Muon momentum cooldown start from frac=0.33 to frac=0.70: hold momentum at peak 0.99 during the majority of warmdown (33-70%), then do a faster 0.99→0.95 cooldown only in the final 30%, letting high momentum escape poor basins despite declining LR before switching to precise gradient tracking at convergence.
194	176	12	000/014/030/045/054/064/082/092/109/130/157/176/194	reg	discard	1.073655	+0.000513	Lower muon_wd_mlp from 0.115 to 0.095 to equalize MLP and attention weight decay: in the 10-minute undertrained regime MLP is capacity-constrained by time not overfitting, and its 5.2x shrinkage-to-LR ratio vs attn's 4.3x unnecessarily limits MLP expressiveness; also isolating the WD split that was conflated with ttt_epochs change in exp_013.
195	176	12	000/014/030/045/054/064/082/092/109/130/157/176/195	loss	discard	1.123512	+0.050370	Byte-weighted CE training loss: weight each token's NLL by its actual encoded byte count (base_bytes + leading_space from SP LUTs), normalized per batch — directly aligning the training CE objective with BPB = sum(NLL_t)/sum(bytes_t), so the optimizer prioritizes multi-byte subwords (like ' the'=4B, 'tion'=4B) over single-byte tokens (',','a') proportionally to their BPB contribution.
196	176	12	000/014/030/045/054/064/082/092/109/130/157/176/196	meta	discard	1.073947	+0.000805	Raise muon_momentum_warmup_start 0.92→0.95: untouched higher-side bracket of an axis where exp_125 already showed lower (0.85) hurts. With current batch curriculum (half-size phase 1, frac 0–0.28) the small-batch noisy gradient phase coincides exactly with the lowest Muon momentum during warmup ramp — raising the start narrows ramp range from 0.92→0.99 (7pp) to 0.95→0.99 (3pp), increasing gradient averaging during the noisier small-batch phase without delaying the warmup peak; cooldown logic (start=warmup-end at frac=0.33, end=0.95) is unchanged so late-training dynamics are identical.
197	176	12	000/014/030/045/054/064/082/092/109/130/157/176/197	tok	discard	1.073881	+0.000739	Replace additive output_shift (exp_187, +0.000170 BPB penalty) with multiplicative output_scale [model_dim=512] ones-init: x_scaled = x * output_scale before the tied embedding projection, giving a learned per-dimension diagonal reweighting of logit similarities that decouples which embedding dimensions matter for prediction vs. input lookup — exp_089 tried this technique but hit eval_budget_overrun without producing a valid bpb; now retried on the current (eval-stable) codebase.
198	176	12	000/014/030/045/054/064/082/092/109/130/157/176/198	arch	size_blocked	1.071377		test
199	176	12	000/014/030/045/054/064/082/092/109/130/157/176/199	curr	eval_budget_overrun	1.099951		Mask first 64 positions from training loss to align gradient with stride-64 sliding-window eval: positions 0–63 per sequence have no prior context (cold-start) while every evaluated token (after chunk 0) has ≥64 tokens of context; slicing logits/targets at [:, 64:] is a static shape change compile-safe.
177	157	11	000/014/030/045/054/064/082/092/109/130/157/177	arch	eval_budget_overrun	1.076976		RWKV-V5+ token shift on attention input: per-channel learnable lerp between RMSNormed activations and their 1-step causal shift, applied in every Block. mu init=0 → step-0 identical; gives each layer absolute prev-token info as a structural complement to RoPE's relative-position bias on Q/K, and looped layers 3-5 apply the shift 3× per forward on an evolving residual to expand effective receptive field at no extra compute.
178	157	11	000/014/030/045/054/064/082/092/109/130/157/178	tok	discard	1.075296	+0.002154	Add per-dimension causal bigram mixing (bigram_mix=[512], zero-init): uses F.pad to shift embeddings right-by-1, then adds bigram_mix.to(dtype) * prev before RMSNorm, enriching x0 with bigram context that propagates through all decoder layers via resid_mix — ~1KB artifact cost.
179	157	11	000/014/030/045/054/064/082/092/109/130/157/179	meta	discard	1.076099	+0.002957	Lower enable_looping_at 0.35→0.28 to align loop activation with the batch-switch transition: an UNTOUCHED meta axis in 170 trials. Currently the 7% gap (0.28–0.35) trains a "full-batch + no-looping" graph that is NEVER used at eval (eval uses looped graph 3), so those steps train a config the model is never deployed in. Aligning eliminates the wasteful intermediate phase, giving 7% more wallclock (~42s) to eval-config training. Both transitions now happen on the same step but graph 3 (full-batch+looping) is already precompiled in warmup so there is zero recompile cost. Mechanically supported by Sparse Growing Transformer (arxiv 2603.23998) "progressively extends recurrence" framing — the deep variant gets more time to converge in the regime it will be evaluated in.
180	157	11	000/014/030/045/054/064/082/092/109/130/157/180	eval	discard	1.549940	+0.476798	Switch TTT optimizer from SGD+momentum to AdamW(betas=(0.0,0.9), weight_decay=0): beta1=0 eliminates stale cross-chunk momentum while beta2=0.9 builds per-parameter variance estimates across chunks, giving SignSGD-like normalization in early chunk steps — handles heterogeneous quantization error across layers better than flat SGD LR.
181	157	11	000/014/030/045/054/064/082/092/109/130/157/181	loss	discard	1.084269	+0.011127	Remove exp_172's harmful z-loss and add label smoothing ε=0.02: z-loss at 1e-4 penalizes the log-partition function regardless of correctness (exp_127, exp_172 both hurt), while label_smoothing=0.02 only softens the hard-target gradient by 2% — a clean test from exp_157's baseline since exp_104's ε=0.01 result was confounded by simultaneously reverting a catastrophic per-token clamp.
182	157	11	000/014/030/045/054/064/082/092/109/130/157/182	quant	size_blocked	1.067220		MSE-optimal percentile scale selection (exp_170 approach) for all layers, plus int5 for MLP down-projection layers: keeps the ~0.008 BPB quality gain from finer quantization grids on attention/mlp-fc (int6-percentile) while switching mlp.proj to int5-percentile (still 2.5× finer than original sigma=12.85 scheme) to reduce brotli artifact size and clear the 16 MB cap.
183	157	11	000/014/030/045/054/064/082/092/109/130/157/183	reg	discard	1.084735	+0.011593	Split zero-init output projections (attn.proj + mlp.proj) into a dedicated Muon group with muon_wd_proj=0.05, down from 0.095/0.115: zero-init params must grow from zero during training and high WD continuously resists that growth — same mechanism as exp_157's embed_wd reduction for tiny-init embeddings.
188	157	11	000/014/030/045/054/064/082/092/109/130/157/188	curr	discard	1.073911	+0.000769	Stratified shard sampling: replace proportional-remaining shard selection with round-robin via shuffled shard permutation each batch step, guaranteeing all shards contribute equally to every batch (vs proportional which statistically skips ~12% of shards per step with 12 shards and 24 seqs).
189	157	11	000/014/030/045/054/064/082/092/109/130/157/189	ttt	discard	1.074228	+0.001086	Add SLOT-style logit-bias correction to TTT scoring: a [vocab_size=8192] float32 bias is zero-initialized, analytically updated each chunk via the CE gradient (model_pred_freq - target_freq, LR=0.5) using already-computed forward-pass logits (no extra backward), then applied at scoring of subsequent chunks — captures token-frequency distribution shift complementary to weight-level TTT adaptation.
190	157	11	000/014/030/045/054/064/082/092/109/130/157/190	quant	size_blocked	1.078024		Int4+percentile for all matrix layers: use MSE-optimal percentile scale selection (exp_170 approach) with int4 quantization (clip_range=7, values in [-7,7]) instead of int6+sigma. Int4+percentile step size ≈ 2.5σ/7 = 0.36σ is marginally finer than int6+sigma (12.85σ/31 = 0.41σ), so quality should match or beat baseline, while 15 distinct values vs 63 allows brotli to compress the artifact back under 16 MB.
192	157	11	000/014/030/045/054/064/082/092/109/130/157/192	quant	crash			Combined freq+loss GPTQ Hessian weighting: multiply existing per-token loss weights (exp_130) by per-token frequency weights sqrt(freq[x_t]/mean_freq), biasing Hessian accumulation toward tokens that are both uncertain (high loss) AND frequent (high BPB impact), targeting the intersection of the two previously separate gains.
200	157	11	000/014/030/045/054/064/082/092/109/130/157/200	quant	discard	1.077172	+0.004030	Combined freq+loss GPTQ Hessian weighting: multiply existing per-token loss weights by per-token frequency weights sqrt(freq[x_t]/mean_freq) — fix GPU→CPU bug from exp_192 crash, same mathematical intent: bias Hessian toward tokens that are both uncertain (high loss) AND frequent (high BPB impact).
158	130	10	000/014/030/045/054/064/082/092/109/130/158	eval	discard	1.075173	+0.000966	Add floor of max(0.3,...) to cosine TTT LR decay: prevents near-zero adaptation on late validation chunks where domain shift may demand more gradient signal, consistent with 'LR decay wastes challenging late data' findings (arxiv 2511.18903).
159	130	10	000/014/030/045/054/064/082/092/109/130/159	quant	discard	1.075394	+0.001187	Upgrade GPTQ Hessian calibration from per-batch loss weighting (exp_130) to per-token loss weighting: each token position's activation is scaled by sqrt(loss_t/mean_loss) so H = sum_t (loss_t/mean_loss)*x_t*x_t^T, concentrating calibration on positions where quantization error most degrades BPB.
160	130	10	000/014/030/045/054/064/082/092/109/130/160	meta	discard	1.075558	+0.001351	Raise tied_embed_init_std 0.005→0.020: an untouched meta axis in 151 trials. Tied tok_emb doubles as output projection so init logit std = σ·√d = σ·22.6; current 0.005 → 0.113 (near-uniform softmax for hundreds of steps wasting CE-grad signal); 0.020 → 0.45 (meaningfully non-uniform softmax from step 1, well below logit_softcap=30 so no saturation), giving downstream layers informative gradients earlier in the 600s undertrained regime.
161	130	10	000/014/030/045/054/064/082/092/109/130/161	loss	discard	1.076602	+0.002395	Token Order Prediction (TOP, arXiv 2508.19228) auxiliary pairwise hinge loss: at each position i, apply α=0.1·mean(relu(logit[t+2]−logit[t+1])) so the existing logit at position i is penalized when it ranks the 2-ahead token above the immediate next token; replaces discarded MiLe Loss with a sparse ranking constraint that uses zero new parameters and is fullgraph=True compatible.
162	130	10	000/014/030/045/054/064/082/092/109/130/162	ttt	discard	1.075095	+0.000888	Double TTT chunk size 32768→65536: same total training FLOPs (halved chunk count × doubled seqs/chunk) but 2× larger effective batch per optimizer step, giving lower gradient variance and halving AllReduce overhead (~210→105 total calls).
163	130	10	000/014/030/045/054/064/082/092/109/130/163	curr	discard	1.075672	+0.001465	Move batch_phase1_frac from 0.28 to 0.22: creates a 6%-window (22–28% of training) where full batch runs at peak LR before warmdown starts, separating the exploration phase (small-batch high-variance) from a consolidation phase (full-batch peak-LR) before the long decay.
165	130	10	000/014/030/045/054/064/082/092/109/130/165	tok	discard	1.075278	+0.001071	Add 8 learnable frequency-bin logit calibration scalars (zero-init) applied post-softcap: BPE token IDs roughly correlate with subword frequency, so per-bin biases let the model explicitly calibrate its output logit distribution by token frequency class without any new weight matrices.
166	130	10	000/014/030/045/054/064/082/092/109/130/166	opt	discard	1.078857	+0.004650	Extend EMA decay from 0.9965→0.9985 (effective window ~286→667 steps): exp_085 showed shortening the window (0.9965→0.99, ~100 steps) badly hurt (Δ=+0.003), implying the optimal window is longer than current; at 10-15 steps/sec on 8 GPUs the flat LR-floor tail spans ~430-650 steps, so the current 286-step window only covers ~50-65% of it—extending to 667 steps achieves full flat-tail averaging for more uniform weight consolidation at convergence.
167	130	10	000/014/030/045/054/064/082/092/109/130/167	arch	discard	1.074808	+0.000601	Soft sequential injection in parallel-residual layers (7-10): add per-channel learnable parameter parallel_attn_inject [dim=512] to each parallel block, additively injecting attn_out into the MLP input (mlp_in = x_in + inject * attn_out, then mlp_norm). Init=0 → step-0 numerically identical to pure parallel residual; non-zero values smoothly interpolate toward sequential pre-norm where MLP attends to attn output. 4 layers × 512 fp32 = 8 KB raw → float16 passthrough ≈ 4 KB; brotli further. Untried structural DOF — opens up inter-sublayer information flow that exp_137's blanket XSA-disable on parallel layers couldn't access.
175	130	10	000/014/030/045/054/064/082/092/109/130/175	ttt	discard	1.087726	+0.013519	Replace standard CE with focal loss (γ=2) in TTT inner training loop: focal_w=(1-p_t)^2 up-weights hard tokens (domain-specific vocabulary the model currently mispredicts) and suppresses easy tokens, concentrating adaptation signal where it matters most.
131	109	9	000/014/030/045/054/064/082/092/109/131	tok	discard	1.075106	+0.000404	Add learnable per-feature input embedding scale [model_dim=512], ones-init, applied after functional RMSNorm on token embeddings; decouples per-dimension input sensitivity from the tied output projection and lets the model emphasize useful embedding directions without adding vocab-sized params.
132	109	9	000/014/030/045/054/064/082/092/109/132	opt	discard	1.075453	+0.000751	Delay LR warmdown start from 28% to 35% (warmdown_frac 0.72→0.65): with exp_109's batch curriculum, batch switches from half→full at exactly t=28%=warmdown start, so the model never sees full-batch training at peak LR; separating the transitions by 7% (~42s) lets the optimizer exploit stable full-batch gradients before entering convergence mode.
133	109	9	000/014/030/045/054/064/082/092/109/133	ttt	discard	1.075218	+0.000516	Restore exp_092's validated TTT improvements onto exp_109: add nesterov=True to TTT SGD and recurrence-block gradient equalization (rescale blocks 3-5 grad by 1/(num_loops+1)=1/3 after backward), which were lost when the curr specialist built exp_109 from exp_092's snapshot without carrying forward these TTT gains.
134	109	9	000/014/030/045/054/064/082/092/109/134	curr	discard	1.074871	+0.000169	Extend half-batch phase from 28% to 34% of training: transition stays below enable_looping_at=0.35 so looping always activates with the pre-compiled full-batch shape, avoiding the uncompiled [half-batch+looping] shape that caused exp_126's crash.
135	109	9	000/014/030/045/054/064/082/092/109/135	meta	discard	1.078411	+0.003709	Lower adam_eps 1e-8→1e-10: untouched in 127 trials. With tied tok_emb (vocab=8192), per-row gradients for moderately-rare tokens are ~1e-5 to 1e-4, so v~1e-10 to 1e-8 is comparable to eps=1e-8 — the eps floor suppresses Adam's adaptive normalization on long-tail vocab rows. Lowering to 1e-10 lets sqrt(v) dominate even for rows with grad above ~1e-6, restoring per-row effective LR for the rare-token rows that disproportionately impact BPB.
136	109	9	000/014/030/045/054/064/082/092/109/136	reg	discard	1.080165	+0.005463	Token-level data augmentation: randomly replace 1% of input tokens with uniform-random vocab tokens during training, forcing the model to use broader context rather than relying on immediate-predecessor copying, potentially improving robustness to small perturbations analogous to GPTQ quantization noise.
137	109	9	000/014/030/045/054/064/082/092/109/137	arch	discard	1.075722	+0.001020	Disable XSA on parallel-residual decoder layers (7-10): XSA's self-V-projection subtraction is an inductive bias against degenerate attention-output redundancy in the *sequential* pre-norm residual stream; in the GPT-J-style parallel-residual topology (layers 7-10) attn and MLP both write into x_in independently rather than chained, so XSA's residual-stream rationale is absent. Compute-negative (saves 4 normalize+reduction passes/forward → buys eval-budget headroom against the 600s cap that the prior 5 arch trials kept overrunning); step-0 bit-identical because proj._zero_init=True forces attn_out=0.
138	109	9	000/014/030/045/054/064/082/092/109/138	eval	discard	1.075567	+0.000865	Reset SGD momentum buffer between TTT chunks: FineWeb validation spans diverse topics across consecutive 32K-token chunks, so stale inter-chunk velocity from chunk k misguides the first few gradient steps of chunk k+1; zeroing the buffer before each chunk preserves within-chunk momentum accumulation while eliminating cross-chunk contamination.
139	109	9	000/014/030/045/054/064/082/092/109/139	loss	discard	1.075567	+0.000865	BPE-rank frequency-stratified loss weighting: up-weight rare tokens (higher vocab IDs) by up to 15% using normalized BPE rank as a frequency proxy (weight = 1 + 0.15 * rank, mean=1), compensating for their systematic underrepresentation in training batches vs their equal per-occurrence contribution to BPB.
110	092	8	000/014/030/045/054/064/082/092/110	opt	discard	1.082969	+0.008217	Switch warmdown LR shape from linear to sqrt: replace (1-frac)/warmdown_frac with sqrt((1-frac)/warmdown_frac), keeping LR higher through most of warmdown (e.g. at 50% through: 0.707 vs 0.5) and deferring the min_lr floor hit from ~535s to ~590s, giving more training time at productive learning rates.
111	092	8	000/014/030/045/054/064/082/092/111	eval	eval_budget_overrun	1.094737		Halve TTT chunk size from 32K to 16K tokens: 2× more adaptation events with the same total budget, making nll_scale more responsive to FineWeb's domain-shift structure; the cosine LR schedule normalizes by num_chunks so per-token LR envelope is identical.
112	092	8	000/014/030/045/054/064/082/092/112	tok	size_blocked	1.077888		Add learnable logit_bias [vocab_size=8192] zero-init vector, added inside the softcap before tanh, to give the model a dedicated unigram-prior channel disentangled from the tied embedding's semantic role (per "A Natural Bias for Language Generation Models", ACL 2023).
113	092	8	000/014/030/045/054/064/082/092/113	reg	discard	1.076799	+0.002047	Raise V/O WD to match MLP (muon_wd_vo 0.110→0.115) and restore Q/K WD to attn baseline (muon_wd_qk 0.075→0.095): V/O matrices perform content extraction like MLP and should share MLP-level regularization, while Q/K routing matrices keep baseline WD.
114	092	8	000/014/030/045/054/064/082/092/114	ttt	eval_budget_overrun	1.094988		Replace Nesterov-SGD TTT inner optimizer with Muon-style updates: NS5-orthogonalized gradient (using existing zeropower_via_newtonschulz5 in bfloat16 to reuse compiled graph) + Nesterov momentum buffer carried across chunks; LR scaled by 0.25× to match SGD update magnitude. Motivated by LaCT (arxiv 2505.23884) showing Muon consistently outperforms SGD momentum for chunk-wise TTT.
116	092	8	000/014/030/045/054/064/082/092/116	meta	discard	1.076336	+0.001584	Lower embed_wd 0.085→0.05 on current best 092: exp_083 showed -0.000150 improvement over its parent (064) with this exact change but lost a sibling race to 082 by +0.000009 (pure noise); current best 092 inherits 082's embed_wd=0.085, so combining is genuinely untested. Mechanism (per arxiv 2603.26663) — tied tok_emb/lm_head behaves as output projection because output gradients dominate early; in our 600s undertrained regime WD=0.085 over-regularizes a still-converging output map. Independent of 082/092's TTT-side improvements.
117	092	8	000/014/030/045/054/064/082/092/117	arch	eval_budget_overrun	1.079552		Depth-recurrence-aware q_gain: promote per-head bifurcated q_gain from [H,2] to [num_iters,H,2] so each of the 3 calls per loop layer (3,4,5) gets its own RoPE/NoPE channel scale, threaded as a Python int kwarg through forward (zero compute, ~352 fp32 params, step-0 numerically identical to current).
118	092	8	000/014/030/045/054/064/082/092/118	loss	discard	1.077888	+0.003136	Reverse-position gentle CE weighting (1.1→0.9 linspace, mean=1.0): early sequence positions get 10% more gradient weight and late positions 10% less — the opposite direction from exp_057 (which tried 0.75→1.25) — to emphasise context-independent document-structure signal at sequence starts.
119	092	8	000/014/030/045/054/064/082/092/119	quant	discard	1.078361	+0.003609	Post-GPTQ Hessian-weighted optimal scale refinement: after SDClip GPTQ returns (Q, s_heuristic), recompute per-row scale as s_opt[r] = sum_j(H_jj * Q[r,j] * W[r,j]) / sum_j(H_jj * Q[r,j]^2), minimizing the Hessian-weighted reconstruction error for the given Q values. Zero artifact size impact since Q shape and s dtype/shape are unchanged.
121	092	8	000/014/030/045/054/064/082/092/121	tok	discard	1.077580	+0.002828	Learnable logit_bias with 512 frequency buckets (vocab_size//16, zero-init), expanded via repeat_interleave(16) and added inside the softcap — gives a coarse unigram-prior channel disentangled from the tied embedding, while fitting within the artifact budget (~875 compressed bytes vs 14KB for the full-vocab version).
123	092	8	000/014/030/045/054/064/082/092/123	ttt	eval_budget_overrun	1.095095		Fix eval_budget_overrun from exp_114 by replacing compiled zeropower_via_newtonschulz5 with non-compiled inline _ttt_ns5 (3 steps, eager) in the TTT Muon update, eliminating torch.compile recompilation overhead (~8-10s) that caused the 3.6s budget overrun.
093	082	7	000/014/030/045/054/064/082/093	opt	discard	1.076673	+0.000276	Restore muon_momentum_warmup_fraction 0.33→0.45 in exp_082 baseline: the eval specialist submitted exp_082 from a stale workdir that did not inherit exp_064's validated 0.45 setting, so the current best runs Muon with only 198s of momentum warmup instead of the 270s shown to be optimal by exp_064 (Δ=-0.000038 on prior lineage).
095	082	7	000/014/030/045/054/064/082/095	reg	discard	1.081714	+0.005317	Add MLP hidden dropout (p=0.02) applied after LeakyReLU²-square activation before output projection: first true dropout mechanism in this run (exp_036 was stochastic depth), zero→nonzero qualitative change; disabled during eval/TTT via model.eval() → training=False, so only training dynamics are affected while quantization/scoring are clean.
097	082	7	000/014/030/045/054/064/082/097	arch	eval_budget_overrun	1.077112		Headwise query-dependent sigmoid output gate (Qwen NeurIPS 2025 Best Paper, arxiv 2505.06708) on attention, restricted to the 3 recurrence-loop blocks (layers 3,4,5). Gate logits ride free on extended c_q output (no separate matmul); identity-init via gate_bias=5.0 (sigmoid≈0.993); applied element-wise per head between SDPA and o_proj. Recurrence amplifies the effect (each gated block traversed 3× per forward pass).
098	082	7	000/014/030/045/054/064/082/098	curr	discard	1.076812	+0.000415	At warmdown start (frac=0.28), reset all per-rank shard orderings with fresh random phases and permutations so the 432s LR-decay convergence phase operates on a fully re-randomized data schedule rather than the tail of the initial epoch's permutation.
099	082	7	000/014/030/045/054/064/082/099	meta	discard	1.077127	+0.000730	Raise grad_clip_norm 0.3→0.5: an untouched meta knob in this entire 90-trial run; 0.3 is unusually tight (modern recipes use 1.0 default), and since Muon row_normalize already bounds matrix updates, this clip primarily constrains AdamW scalar/embed updates including the bifurcated qk_gain [H,2] (exp_030's biggest recent gain) — loosening lets scalar params take larger steps during peak-LR phase when grads are most informative.
100	082	7	000/014/030/045/054/064/082/100	eval	discard	1.076736	+0.000339	Discriminative per-layer TTT learning rates: tok_emb×0.5, blocks 0-2×0.3, blocks 3-7×0.7, blocks 8-10+final_norm×1.0; combined with existing NLL-adaptive cosine scaling so upper layers (most document-specific) adapt more aggressively each chunk.
102	082	7	000/014/030/045/054/064/082/102	tok	discard	1.077486	+0.001089	Pre-norm bigram injection: add previous token's raw embedding (scaled by learnable scalar bigram_alpha, zero-init) to the current token embedding BEFORE RMSNorm, so the normalized direction encodes (prev, cur) bigram pair geometry — differs from exp_068's post-norm normalized-prev injection by baking the bigram signal into the normalized direction itself.
083	064	6	000/014/030/045/054/064/083	meta	discard	1.076547	+0.000009	Lower embed_wd from 0.085 to 0.05 on tied tok_emb/lm_head: a previously untouched meta knob; the Power Lines paper (arxiv 2505.13738) shows optimal WD scales inversely with model size at fixed tokens-per-parameter, and our 600s budget is heavily undertrained, so the embedding (which doubles as output projection due to tying) is being over-regularized at 0.085.
085	064	6	000/014/030/045/054/064/085	opt	discard	1.079758	+0.003220	Lower ema_decay from 0.9965 to 0.99 (EMA window ~100 steps ≈ 2.5% of ~4000-step run), focusing weight averaging on the LR-floor convergence phase; LAWA paper (arxiv 2306.03241) shows ~1% window is optimal. Also restores linear warmdown (reverting exp_073 cosine).
086	064	6	000/014/030/045/054/064/086	curr	discard	1.077992	+0.001454	Replace per-shard random permutation with Weyl (golden-ratio) quasi-random permutation cycled across resets: each shard reset starts at a different offset in the golden-ratio sequence, ensuring maximally uniform positional coverage even when training terminates mid-epoch.
087	064	6	000/014/030/045/054/064/087	reg	discard	1.077801	+0.001263	Lower Muon WD by 0.65× for recurrence loop blocks (3-5) only: loop blocks get 3× gradient per forward pass so their effective gradient-to-WD ratio is already 3× that of non-loop blocks; reducing their WD (attn 0.095→0.062, mlp 0.115→0.075) lets them find sharper minima without WD opposing the strong accumulated gradient signal.
066	054	5	000/014/030/045/054/066	arch	crash			Value-residual learning (ResFormer): per-kv-head lambda mixes each layer V toward layer-0 V. Init=0 so step-0 identical to baseline.
067	054	5	000/014/030/045/054/067	reg	discard	1.077016	+0.000319	Revert label_smoothing (exp_056 regression) + split scalar AdamW into WD=0 for pure norm/bias params and adam_wd=0.02 for control tensors (q_gain, skip_weight, attn_scale), following standard practice of excluding LayerNorm/bias from weight decay to prevent artificial pull toward zero.
068	054	5	000/014/030/045/054/068	tok	discard	1.077483	+0.000786	Add learnable bigram shortcut: bigram_alpha (scalar, zero-init) injects the previous-token normalized embedding into the current position, giving the first layers an explicit causal bigram signal and freeing MLP capacity from bigram statistics per Bigram Subnetworks NeurIPS 2025.
069	054	5	000/014/030/045/054/069	loss	discard	1.080954	+0.004257	MiLe Loss (ICLR 2025): replace flat CE with entropy-weighted CE — per-token loss scaled by (1+H(p))/mean(1+H(p)) where H(p)=−∑p·logp is the model's predicted-distribution entropy (stop-grad), up-weighting positions with genuine multi-token ambiguity while down-weighting already-confident predictions.
070	054	5	000/014/030/045/054/070	eval	discard	1.076837	+0.000140	Skip non-metric eval_val_sliding (saves ~100s) by defaulting sliding_window_enabled=0, decouple TTT from that flag, and restore ttt_epochs=3 (original baseline value, forced to 2 in exp_014 to clear budget); the freed eval budget more than covers the extra TTT adaptation epoch cost (~4% overhead).
072	054	5	000/014/030/045/054/072	quant	discard	1.076780	+0.000083	Reduce GPTQ Hessian damping from 1% to 0.5% of H.diag().mean(): lower regularization bias in the Cholesky H-inverse yields more accurate per-column error compensation, at zero compute overhead.
075	054	5	000/014/030/045/054/075	ttt	keep	1.076583	-0.000114	Equalize TTT gradient magnitudes for recurrence blocks 3-5: they execute (num_loops+1)=3× per forward pass so their.grad accumulates 3× the magnitude of once-executed blocks; rescaling by 1/3 after backward() gives uniform effective TTT learning rate across all 11 blocks.
078	075	6	000/014/030/045/054/075/078	arch	crash			Hierarchical sliding-window attention on early encoder layers 1, 2 (window=512 of seq_len=2048) via FA3 window_size; all other layers stay full causal. Zero new params; biases early-encoder receptive field toward local n-gram aggregation while leaving the recurrence (layers 3-5) and decoder (6-10) globally attentive. Layer 0 keeps full attention to preserve the attention-sink mechanism.
084	075	6	000/014/030/045/054/075/084	ttt	discard	1.478615	+0.402077	Replace SGD with AdamW (betas=(0.9,0.95), wd=0) in TTT inner loop: AdamW's second-moment normalization automatically equalizes per-parameter step sizes across heterogeneous gradient scales (embedding vs deep MLP), generalizing the manual recurrence-block gradient scaling from exp_075 to all layer types.
088	075	6	000/014/030/045/054/075/088	arch	eval_budget_overrun	1.078008		Hierarchical sliding-window attention on early encoder layers 1, 2 (window=512 of seq_len=2048) via FA3 window_size; layer 0 + recurrence + decoder stay full causal. Zero new params; biases early-encoder receptive field toward local n-gram aggregation. Re-submit of #078 with SDPA fallback fixed (smoke ignores window_size — zero-param edit, artifact size unaffected) plus FA3-signature probe so an older flash_attn_interface gracefully degrades to full attention.
089	075	6	000/014/030/045/054/075/089	tok	eval_budget_overrun	1.080509		Add learnable per-dimension output scale (output_dim_scale, [model_dim=512], init=1) applied after final_norm but before the tied-embedding logit projection, learning a diagonal metric in the output space to reweight which embedding dimensions matter most for next-token prediction — unlike exp_058's input-side scale (cancelled by input RMSNorm), this scale directly modulates the logit similarity computation.
094	075	6	000/014/030/045/054/075/094	loss	discard	3.485854	+2.409457	Per-token loss clipping at 5.0 nats: replace mean CE with mean(clamp(per_token_CE, max=5.0)), removing gradient from positions where the model gives &lt;0.7% probability to the correct token, so the optimizer focuses on achievable improvements rather than noise-dominated impossible positions.
