exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
041	2026-05-01T06:28:47Z	curr	exp_014	026	curr	Mask the first 25% of each training sequence (positions 0 to seq_len//4-1) from the cross-entropy loss, focusing gradient signal on positions with ≥512 tokens of context and reducing high-entropy zero-context gradient noise.	-0.002	eval_budget_overrun	1.087930			600.128000	605.600000	1517.000000	apgb-curr-0033		Loss masking via positional curriculum: positions 0-511 in a 2048-token sequence have minimal left-context and produce high-variance, low-signal gradients (predicting first tokens with no context). Masking them focuses training on positions 512-2047 (75% of sequence), better aligned with sliding-window eval where most tokens are scored with 1984 tokens of context. The final primary metric (quantized_ttt, eval_val_ttt) uses forward_logits directly — not GPT.forward — so it is unaffected by this mask. No shape changes, no recompile cost. The seq_len//4 division is a compile-time constant under torch.compile(dynamic=False) so fullgraph=True is preserved.
042	2026-05-01T06:34:27Z	reg	exp_026	026	reg	Add 2% random token replacement noise to training inputs (token-level augmentation), forcing the model to use broader context rather than local token copying, complementing existing stochastic depth regularization without reducing gradient signal.	-0.003	eval_budget_overrun	1.094983			600.088000	603.600000	1507.000000	apgb-reg-0036		Token noise applied outside the compiled model (in training loop before model(x,y)), so no torch.compile interaction. 2% rate corrupts ~41 tokens per 2048-length sequence. Mechanism: causal LM is forced to predict correct y from occasionally-wrong x[t-1], encouraging context use. Rate chosen analogous to BERT's 1.5% random replacement. Avoids standard dropout (shown harmful for single-epoch pretraining by arxiv 2505.24788).
043	2026-05-01T06:37:12Z	meta	exp_026	026	meta	Lower enable_looping_at 0.22→0.15: engage 3-layer depth recurrence ~42s earlier so looped layers receive ~9% more wallclock at full effective depth, trading ~10% raw step count for richer training of the looped circuit.	-0.002	eval_budget_overrun	1.083208			600.120000	603.600000	1505.000000	apgb-meta-0036		Schedule-fraction knob (clean meta-domain), distinct from crowded warmdown_frac/AdamW axes. Comment in code records prior shortening 0.33→0.22 with positive result; this probes whether the optimum lies further down. enable_looping_at and muon_momentum_warmup_fraction are intentionally decoupled here — momentum still finishes warming at frac=0.22 as before. Looped graph is pre-compiled during warmup_steps so no torch.compile recompile penalty mid-training.
044	2026-05-01T06:38:01Z	ttt	exp_026	026	ttt	Increase ttt_epochs 2→4 with cosine LR decay within each chunk's adaptation (lr anneals from ttt_lr at epoch 0 to ~15% of ttt_lr at epoch 3), restoring the SOTA-stack epoch count and preventing oscillation in later passes.	-0.005	eval_budget_overrun	1.080793			600.036000	603.200000	1503.000000	apgb-ttt-0036		SOTA stack baseline used ttt_epochs=4; current best at 2 epochs is likely under-adapting per chunk. Cosine decay within epochs (full lr epoch 0, ~15% lr epoch 3) prevents oscillation in later passes. Scoring phase dominates TTT wall time (16 no-grad batches vs 1-2 backward batches per chunk), so adding 2 epochs adds ~15-20% to training-phase time only, well within 600s eval budget. ttt_lr stays at 0.005 (initial epoch), ttt_momentum stays 0.9.
045	2026-05-01T06:41:47Z	quant	exp_014	026	quant	Merge GPTQ pre-pass into Hessian collection (one data load instead of two), use continuous sqrt(freq/mean) Hessian weighting clamped [0.25,4.0], and reduce calibration batches 64→48 to clear the systematic 3.4s eval budget overrun.	-0.001	eval_budget_overrun	1.081341			600.050000	603.100000	1510.000000	apgb-quan-0037		Prior two runs (exp_024, exp_033) both hit DQ_EVAL at 603.4s. Diagnosis: the 64-batch separate pre-pass for freq-counting was adding a redundant data-load phase with GPU sync roundtrips (x.cpu() per batch). Fix: cache calibration data once, count frequencies and run Hessian hooks on same batches — half the data loads, same 48 inference passes. Continuous freq weighting (w=sqrt(freq/mean)) is more principled than binary top-100 boost. 64→48 batches gives additional eval headroom at small Hessian quality cost (sqrt(48/64)=0.87 effective sample ratio).
046	2026-05-01T06:42:59Z	opt	exp_026	026	opt	Replace linear warmdown with cosine warmdown: LR follows 0.5*(1+cos(π*t)) shape during warmdown phase, spending more time near peak LR early and dropping steeply near the end for better convergence.	-0.002	discard	1.079071	+0.001472	15989429	600.021000	577.000000	1475.000000	apgb-opt-0039		Linear warmdown: LR=(1-frac)/warmdown_frac. Cosine: LR=min_lr+(1-min_lr)*0.5*(1+cos(pi*t)) where t is normalized position in warmdown. With warmdown_frac=0.72, cosine holds higher LR for first ~50% of warmdown and decays more aggressively near the end, better matching the curvature of the loss landscape.
047	2026-05-01T06:47:08Z	loss	exp_026	026	loss	Remove label smoothing (ε=0.1→0.0): z-loss + logit softcap already prevent overconfidence, and uniform smoothing is anti-signal in the underfitting regime by pulling toward a uniform distribution that contradicts the real token distribution.	-0.003	eval_budget_overrun	1.085301			600.094000	603.600000	1506.000000	apgb-loss-0041		Current loss has label_smoothing=0.1 with z-loss=1e-4 and logit_softcap=30. Evidence: ICLR 2025 paper shows pretraining label smoothing harms transfer; SP8192 token distribution is highly non-uniform so uniform smoothing adds gradient anti-signal. Z-loss already controls logit scale, so the 'prevent overconfidence' benefit of label smoothing is redundant. Expected to allow tighter probability concentration on correct targets.
048	2026-05-01T06:49:46Z	tok	exp_026	026	tok	Add within-word subword-position encoding: two new per-feature scales (sub1_scale for 2nd-in-word tokens, sub2_scale for 3rd+-in-word tokens) extending the existing word_boundary_scale to a full 3-class BPE position signal, zero-initialized with 1024 extra parameters.	-0.001	eval_budget_overrun	1.078949			600.137000	603.200000	1480.000000	apgb-tok-0041		BPE tokens at different within-word positions (initial, middle, suffix) carry structurally different information; providing explicit 3-class position signals frees attention from re-learning this from scratch. Sub1 = 2nd token of word (after boundary), Sub2 = 3rd+ token. Computed efficiently from has_boundary_lut via a 1-shift of the boundary mask. Registered in scalar_params optimizer group (AdamW, same lr as word_boundary_scale).
049	2026-05-01T06:54:09Z	arch	exp_026	026	arch	Replace per-block attn_norm/mlp_norm RMSNorm with Dynamic Tanh (DyT, arXiv:2503.10622): tanh(alpha*x) with learnable scalar alpha (init 1.0), reusing existing post-sublayer attn_scale/mlp_scale as the affine gamma; final_norm and inline q/k/embed F.rms_norm unchanged.	-0.001	eval_budget_overrun	1.085868			600.078000	603.800000	1520.000000	apgb-arch-0041		Structural drop-in: 22 new fp32 scalars routed to scalar_params via ndim&lt;2. Liu et al claim parity-or-better on LLaMA at full pretraining; under our 600s budget the bounded saturation may help calibration if attn_scale/mlp_scale absorb the ~0.6x magnitude shift vs unit-RMS. Risk: damped pre-sublayer signal slows learning — could regress. Restricted to block-internal norms only to keep optimizer routing clean (final_norm and functional q/k/embed rms_norm untouched).
050	2026-05-01T07:01:33Z	eval	exp_026	026	eval	Add Polyak EMA weight averaging (decay=0.998) during TTT scoring: before each chunk's score-first pass, swap in the EMA-averaged weights; restore training weights afterward; update EMA after every gradient step. Stable averaged weights reduce gradient-noise artifacts in TTT predictions.	-0.002	eval_budget_overrun	1.080700			600.138000	603.700000	1504.000000	apgb-eval-0043		Ports Polyak-EMA-TTT technique from PRs #967/#995 (PR #995 caveat: temperature calibration no-op at T=1.0; Polyak averaging itself not tested in isolation there). Overhead is negligible: 304 param-tensor swaps + 915 lerp_ calls ~100ms vs 600s eval budget. EMA state initialized from pre-adaptation weights; effective decay gives a half-life of ~350 gradient steps.
051	2026-05-01T07:04:37Z	ttt	exp_026	026	ttt	ttt_epochs 2→3 with cosine LR decay within chunk (full ttt_lr at epoch 0, 75% at epoch 1, 25% at epoch 2), giving one more adaptation pass than baseline while fitting in the 600s eval budget.	-0.003	eval_budget_overrun	1.080393			600.011000	604.000000	1505.000000	apgb-ttt-0045		4-epoch trial (exp_044) overran eval budget by ~3s (603s). Reducing to 3 epochs saves ~1 backward-pass overhead per chunk (~7-14s), landing ~589-596s. The cosine decay still adds value: epoch 0 at full lr=0.005, epoch 1 at 0.75*lr=0.00375, epoch 2 at 0.25*lr=0.00125. Three passes with annealing gives better per-chunk convergence than two flat passes at 0.005.
052	2026-05-01T07:05:14Z	curr	exp_026	026	curr	Reduce prefix loss-masking from seq_len//4 (512 tokens) to seq_len//8 (256 tokens), giving 17% more gradient positions per sequence to exploit in our gradient-starved 600s training budget.	-0.002	eval_budget_overrun	1.085215			600.149000	605.900000	1520.000000	apgb-curr-0045		Current loss_start=seq_len//4=512 masks 25% of each sequence. Reducing to seq_len//8=256 (12.5% masking) adds gradient signal on positions 256-511 (which have 256-511 tokens of left context - sufficient for meaningful learning). In a 600s gradient-starved regime, more gradient positions per step should improve convergence speed. Positions 0-255 (nearly context-free) remain masked to avoid degenerate gradient noise.
053	2026-05-01T07:05:59Z	meta	exp_026	026	meta	Lower enable_looping_at from 0.15 to 0.08 — more training time under the eval-active looped architecture (eval always uses looping=True), better train/eval architectural match.	-0.001	eval_budget_overrun	1.084130			600.101000	603.900000	1507.000000	apgb-meta-0045		Meta-domain small-radius single-knob tweak on a fresh axis. LESSONS.md flagged AdamW betas/eps/wd/warmdown_frac as crowded; enable_looping_at is an architecture-control schedule knob not in that cluster. Mechanism: 7% additional wallclock (~42s of 600s) spent training under loop-active mode that matches eval-time forward graph; ln_scale_factor=1/sqrt(num_loops+1) already buffers the variance increase from earlier loop activation; warmup_steps=20 still provides initial stabilization. Risk: potential instability if 8% pre-loop is insufficient for non-loop init (low — the loop_warmup pre-compile pass at line 1419 already exercises the looped graph during compile-time warmup).
054	2026-05-01T07:11:45Z	reg	exp_026	026	reg	Add targeted MLP activation dropout (p=0.05) to the three looped layers (3–5) only: these layers receive ~3× gradient signal when depth recurrence is active (frac≥0.35), so per-layer dropout at the qualitative 0→nonzero threshold should force redundant representations and improve post-quant robustness without significantly slowing convergence in the other 8 layers.	-0.001	eval_budget_overrun	1.097321			600.079000	603.800000	1512.000000	apgb-reg-0047		arxiv:2510.06213 shows PTQ error spikes during LR warmdown; targeted dropout on frequently-invoked layers is a principled response. MLP.forward uses if self.drop>0.0 (compile-time constant per block instance) + F.dropout(h, p=self.drop, training=self.training), fully compatible with torch.compile fullgraph=True. Only blocks 3,4,5 (loop_start=3,loop_end=5) get drop=0.05; others stay at 0.0.
055	2026-05-01T07:15:01Z	quant	exp_026	026	quant	Differentiate GPTQ clip sigmas by layer type: attention layers use attn_clip_sigmas=10.0 (tighter, finer quantization grid for concentrated weight distributions) while MLP layers keep matrix_clip_sigmas=12.85 (wider, preserving heavy-tailed outliers).	-0.002	eval_budget_overrun	1.079618			600.105000	603.200000	1507.000000	apgb-quan-0048		Attention Q/K/V/output weights are more normally distributed (Muon + weight decay), so tighter 10σ clip gives 22% finer quantization steps with negligible outlier truncation. MLP weights have heavier tails, so keeping 12.85σ preserves critical outliers. Inspired by PR #1769 which showed per-layer sigma tuning helps.
056	2026-05-01T07:15:03Z	opt	exp_026	026	opt	Replace cosine warmdown with linear decay and lower min_lr from 0.02 to 0.004, giving a WSD-style trapezoidal schedule that decays uniformly to near-zero rather than flatlining at 2% of peak LR for the last ~15% of warmdown.	-0.002	discard	1.078880	+0.001281	15985744	600.112000	522.900000	1384.000000	apgb-opt-0049		Based on arxiv 2502.15938 'Straight to Zero: Why Linearly Decaying the Learning Rate to Zero Works Best for LLMs'. Cosine with warmdown_frac=0.72 drops sharply at t~0.5-0.8 then flatlines near min_lr for the final ~10-15% of training budget — wasting compute at a too-high LR floor. Linear decay with min_lr=0.004 gives a steady monotonic decay, letting EMA capture better-converged weights at the very end of training.
057	2026-05-01T07:17:56Z	loss	exp_026	026	loss	Add focal loss modulation (gamma=0.5) with detached weights and mean-normalization to redirect gradient from easy/common tokens toward hard/rare tokens in the underfitting regime.	-0.002	eval_budget_overrun	1.086793			600.053000	603.100000	1516.000000	apgb-loss-0049		Current loss: CE * pos_weight. New: (1-p_t)^0.5 / mean * CE * pos_weight. Using detached prob_t so focal factor is a pure weight (no extra gradient path). Mean-norm preserves loss scale stability. Addresses Gap 5 (token-frequency weighting) without a global freq table. gamma=0.5 is mild enough to avoid early-training instability (when p_t~1/8192, focal_w~1 for all tokens).
058	2026-05-01T07:22:48Z	tok	exp_026	026	tok	Add a zero-init trigram channel (per-feature [dim] scale over the 2-prev-token normalized embedding) extending the existing bigram mechanism, giving the embedding pipeline a 2-hop causal look-back before the first transformer block.	-0.002	eval_budget_overrun	1.081021			600.137000	603.100000	1480.000000	apgb-tok-0050		Trigram uses the same unit-normalized token embedding as bigram (computed after F.rms_norm, before embed_scale application). Zero-init means it starts as a no-op; training discovers whether 2-hop context is useful. Cost: one [512] float32 parameter + two lines of code — negligible artifact impact.
059	2026-05-01T07:28:47Z	arch	exp_026	026	arch	Add Canon-C (causal depthwise conv1d kernel=4 with residual, zero-init) before each block's MLP — Allen-Zhu, NeurIPS 2025 (arXiv:2512.17351); generalises short-conv operations from Mamba/GLA/Primer into a universal pre-MLP horizontal-mixing layer, complementing the existing kernel-2 shift_mix at the attention path.	-0.002	eval_budget_overrun	1.088831			600.080000	603.400000	1580.000000	apgb-arch-0051		Per-block: 4 separate 1D shape-(dim,) tap weights → ndim<2 auto-routes to scalar AdamW (no CONTROL_TENSOR_NAME_PATTERNS edit). Zero-init → step-0 identity. 4*512=2048 fp32 params/block, fp16 passthrough in gptq_mixed_quantize (numel<=65536) → ~4KB/block, ~44KB total artifact growth. Applied in both sequential (after attn-residual) and parallel-residual (on x_in) branches. Paper claims large reasoning gains on synthetic tasks; expect modest BPB on FineWeb.
060	2026-05-01T07:30:02Z	eval	exp_026	026	eval	Polyak EMA (decay=0.998) for TTT chunk scoring using pre-allocated swap buffers: eliminates per-chunk GPU memory allocation (clone→copy_), cutting overhead from ~10s to &lt;2s, while preserving the stable-weights-for-scoring benefit.	-0.002	eval_budget_overrun	1.080513			600.082000	603.900000	1504.000000	apgb-eval-0051		Previous trial (exp_050) hit eval_budget_overrun at 603.7s due to per-chunk clone() allocations. This version pre-allocates param_save_buf once; all in-loop ops are in-place copy_() with no allocator overhead. EMA mechanics unchanged.
061	2026-05-01T07:31:06Z	ttt	exp_026	026	ttt	Keep ttt_epochs=2 but add cosine LR decay within epochs (epoch 0 at full ttt_lr=0.005, epoch 1 at 0.5×ttt_lr=0.0025): zero GPU overhead, prevents oscillation in the second pass, should improve per-chunk convergence.	-0.002	discard	1.079412	+0.001813	15989321	600.102000	576.900000	1478.000000	apgb-ttt-0053		3-epoch and 4-epoch trials both exceed 600s eval budget (604s/603s). Reverting to 2 epochs to stay within budget. The cosine LR decay (0.005→0.0025 from epoch 0 to epoch 1) adds zero GPU compute — just two Python dict assignments per chunk. First epoch aggressive adaptation, second epoch fine-tuning at half the step size. Expectation: slight BPB improvement vs 2 flat epochs due to reduced oscillation in epoch 1.
062	2026-05-01T07:36:13Z	curr	exp_026	026	curr	Dynamic batch-size curriculum: use half-batch (393K tokens/step) for the first 20% of wallclock to get ~2x more gradient update steps during rapid early learning, then scale up to full batch (786K tokens/step) for stable late-stage refinement.	-0.004	crash						709.000000	apgb-curr-0059		Inspired by PR#875 dynamic batch curriculum and SkyLadder findings. Half-batch (batch=24/device) at first 20% of wallclock gives ~2x faster steps, yielding ~20-25% more total gradient updates. One torch.compile recompile at the phase transition is the main cost. Phase 1 batches are noisier but the model benefits from more diverse early updates. At switch frac=0.20, _curr_batch_tokens[0] upgrades from train_batch_tokens//2 to train_batch_tokens. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1171 in eval_val)
063	2026-05-01T07:37:18Z	meta	exp_026	026	meta	Bump ema_decay 0.998 → 0.9985 to align EMA timescale τ with the ~0.21·total-steps sweet spot from recent EMA-iterate-averaging literature, given our 72% linear warmdown.	-0.0010	eval_budget_overrun	1.087975			600.116000	603.600000	1506.000000	apgb-meta-0054		Single-knob meta tweak. τ goes from 500 to 667 steps; in a ~3000-step training that lifts τ/total from ~0.17 to ~0.22, matching Bethge/Hägele-style optimum. No compile or artifact-size impact. Avoids LESSONS-flagged crowded axes (AdamW beta/eps/wd/warmdown_frac).
064	2026-05-01T07:39:45Z	opt	exp_026	026	opt	Keep cosine warmdown shape but lower min_lr from 0.02 to 0.004, so the cosine's flat convergence plateau forms at 0.4% of peak LR instead of 2%, giving a tighter EMA convergence at the end of training.	-0.001	discard	1.079807	+0.002208	15991766	600.056000	524.400000	1386.000000	apgb-opt-0057		First trial (exp_056) showed linear warmdown was slightly harmful — cosine's flat bottom near min_lr helps EMA stability. This trial isolates the min_lr effect by reverting to cosine. With warmdown_frac=0.72, the last ~15% of training spends time near min_lr; lowering that floor from 2% to 0.4% of peak LR should let the model converge more completely before EMA snapshots.
065	2026-05-01T07:44:14Z	quant	exp_026	026	quant	Reduce GPTQ Hessian damping from 0.01→0.005 (halves regularization bias for sharper inverse Hessian) and explicitly pass block_size=32 (finer error propagation, restoring INIT.md baseline block size) — both structural GPTQ quality improvements.	-0.002	eval_budget_overrun	1.079878			600.052000	603.900000	1502.000000	apgb-quan-0058		damp: 0.01*mean → 0.005*mean; block_size: 64 (default) → 32 (explicit). Lower damp reduces Hessian diagonal over-regularization (cf. PR #1318); smaller block_size gives more localized error propagation. Both are structural halvings motivated by GPTQ literature and the INIT.md baseline spec.
066	2026-05-01T07:50:09Z	tok	exp_026	026	tok	Add a zero-init trigram channel (per-feature [dim] scale over the 2-prev-token normalized embedding) extending the existing bigram mechanism, giving the embedding pipeline a 2-hop causal look-back before the first transformer block.	-0.002	eval_budget_overrun	1.080994			600.049000	603.700000	1513.000000	apgb-tok-0059		Resubmit after eval_budget_overrun (eval_s=603s, 3s over). Prior DQ was likely environment jitter — trigram add/cat in forward_logits costs <1s total eval overhead. Trigram uses unit-normalized embedding shifted by 2 positions; zero-init so it starts as a no-op.
067	2026-05-01T07:51:13Z	loss	exp_026	026	loss	Replace focal-loss weighting (gamma=0.5 on p_true) with MiLe-style top-64 entropy weighting: upweights tokens where the model is uncertain across multiple valid continuations, focusing gradient on inherently ambiguous positions rather than tokens the model is simply wrong about.	-0.002	eval_budget_overrun	1.090968			600.276000	603.900000	1521.000000	apgb-loss-0059		MiLe loss (arxiv 2310.19531) uses full-vocab entropy H(p) as difficulty weight. Full entropy is memory-prohibitive for V=8192 at training batch size, so we use top-64 logits entropy as proxy: topk([N,8192], 64) -> log_softmax([N,64]) -> entropy [N]. Approximation quality is good for trained LMs where most probability mass concentrates in top-20-50 tokens. z-loss (1e-4) and position ramp (0.8->1.2) unchanged. Compared to focal: focal upweights positions where p_true is low (model is wrong), entropy weighting upweights positions where the prediction is diffuse (inherently ambiguous). MiLe paper reports consistent gains over focal on Pile benchmarks.
068	2026-05-01T07:53:35Z	reg	exp_026	026	reg	Warmdown-scheduled stochastic depth: decay the stochastic depth scale linearly from 1.0 to 0.0 during warmdown (72% of training), so the model gets clean full-depth gradient signals during convergence rather than noisy dropped-layer updates.	-0.002	eval_budget_overrun	1.093871		15994707	600.142000	600.500000	1468.000000	apgb-reg-0059		Uses a non-persistent tensor buffer (stoch_depth_scale, persistent=False) shared across all blocks. Non-persistent means excluded from EMA state_dict and serialization — deserialized eval/TTT models start fresh at scale=1.0, but stoch depth is disabled during eval (training=False) anyway. The scale update is a single .fill_() per step in the training loop. Mechanism: warmdown_frac=0.72 means 432s of the 600s budget is spent in warmdown; removing stochastic depth during this phase reduces gradient noise and should allow cleaner convergence. No architecture changes, same model size.
069	2026-05-01T07:59:59Z	ttt	exp_026	026	ttt	Layer-selective TTT: freeze tok_emb and blocks 0-4 during TTT, adapt only blocks 5-10 — fewer adaptable params reduces AllReduce volume on 8 GPUs and focuses gradient signal on task-specific late layers, within the 2-epoch budget.	-0.003	discard	1.079324	+0.001725	15993732	600.032000	530.500000	1429.000000	apgb-ttt-0062		Budget is constrained: 2 epochs fits (576s), 3+ epochs overrun (604s). Cosine decay hurt (+0.0018) because halving epoch-1 LR under-adapts. Instead: freeze early layers to reduce adaptable params from ~33M to ~18M (blocks 5-10 only). Benefits: (1) backward skips gradient computation for frozen params, (2) AllReduce only syncs ~55% of gradients across 8 GPUs, (3) gradient signal per adaptable param is less diluted. Early blocks handle general syntax/semantics that don't need per-chunk adaptation; late blocks capture task-specific semantics that benefit from local distributional shift.
070	2026-05-01T08:00:42Z	arch	exp_026	026	arch	Add Canon-A (kernel-4 depthwise conv, post-attn-norm pre-attn) per Allen-Zhu NeurIPS 2025 — Canon positions are cumulative, so A complements existing C.	-0.002	eval_budget_overrun	1.090510			600.151000	603.500000	1616.000000	apgb-arch-0062		Canon class instantiated as canon_a, applied to attn_norm(x_in)*ln_scale before attention. Zero-init → step-0 identity. ~22 KB train params (4*512*11), ~20-30 KB artifact after fp16 passthrough + brotli. Distinct from shift_mix (kernel-2 pre-norm sigmoid mix); operates at canonical Canon-A position post-norm. Allen-Zhu reports Canon contributions accumulate across A/B/C/D positions independently of attn/MLP, with substantial gains in reasoning depth. Edit radius: structural (added depthwise temporal mixing module to every block).
071	2026-05-01T08:01:00Z	eval	exp_026	026	eval	Polyak EMA (decay=0.998) restricted to output-projection weights only (_g_out: attn.proj + mlp.proj, 22 tensors / ~58 MB) to reduce swap overhead from ~28s to ~1s while preserving smoothing benefit where it matters most — high-LR (3x) params with most gradient noise.	-0.001	eval_budget_overrun	1.080427			600.144000	603.200000	1489.000000	apgb-eval-0062		Previous trials (exp_050, exp_060) hit eval_budget_overrun at ~603.8s when tracking all 120 params (~135 MB). Selective tracking of 22 proj params (~58 MB) cuts overhead by ~5x. These params have the highest TTT LR (3x multiplier) and benefit most from EMA smoothing during chunk scoring.
072	2026-05-01T08:06:19Z	meta	exp_026	026	meta	Raise TTT SGD momentum 0.9→0.95: with cosine LR decay across ~300 chunks the schedule front-loads adaptation; widening the momentum window (eff. 10→20 steps) preserves early-chunk gradient direction into late chunks where LR is near-zero, modestly improving cumulative adaptation.	-0.0015	eval_budget_overrun	1.088026			600.110000	604.300000	1508.000000	apgb-meta-0065		Single-knob meta tweak. ttt_momentum is a relatively unsearched axis vs crowded wd/beta/eps territory per LESSONS.md. 2025 SGD-on-LM literature (Adam-SGD gap, batch-size paper) suggests β=0.95 is more typical than classical 0.9. With cosine LR decay to 0 across ~300 chunks, higher momentum keeps adaptation alive in late chunks; if late-chunk drift is harmful instead, expect a small regression — either way clean signal on the axis. Zero compute/size cost.
073	2026-05-01T08:09:19Z	curr	exp_026	026	curr	Dynamic batch-size curriculum (fixed): half-batch (393K tok/step) for first 20% of wallclock for ~2x more gradient update steps early, then full batch (786K tok/step); warmup uses full batch to match baseline compile shape and avoid upward-size recompile crash.	-0.003	eval_budget_overrun	1.086506		15994829	600.115000	600.500000	1473.000000	apgb-curr-0065		Fixed crash from exp_062: original init used half-batch during warmup, causing eval_val to trigger upward batch-size recompile (24→32) with dynamic=False+fullgraph=True+DDP which crashed. Fix: init _curr_batch_tokens at full batch for warmup (compile shape 48 matches baseline), switch to half-batch only at first real training step (32→24 is a safe downward recompile). Phase-2 uses cached (48,2048) graph. Net: ~15% more effective training steps.
074	2026-05-01T08:10:42Z	quant	exp_026	026	quant	Reduce GPTQ Hessian damping factor from 0.01 to 0.005 (halved regularization bias, sharper inverse Hessian), keeping block_size=64 to avoid eval time overrun.	-0.002	eval_budget_overrun	1.080414			600.036000	603.900000	1501.000000	apgb-quan-0066		Only change: damp = 0.005*mean instead of 0.01*mean. Reverted block_size=32 (caused eval budget overrun in exp_065). Lower damping reduces over-regularization of the Hessian diagonal, producing sharper quant directions. With 48 calibration batches in float32 the Hessian is well-conditioned enough for 0.005. No change to eval runtime.
075	2026-05-01T08:11:13Z	opt	exp_026	026	opt	Raise min_lr warmdown floor from 0.004 to 0.10 so late-training EMA steps see 10% of peak LR instead of 0.4%, keeping updates meaningful throughout the long warmdown_frac=0.72 decay phase.	-0.002	keep	1.077413	-0.000186	15987496	600.147000	525.600000	1390.000000	apgb-opt-0066	snapshots/075_opt	PR #1787 (polar-ns-minlr) applies min_lr=0.10 as a low-risk technique. With warmdown_frac=0.72, the EMA's last ~286 effective steps see only 0.4%-2.8% of peak LR under the old setting — essentially zero gradient signal. Raising to 0.10 makes those steps 4-12x more informative. The Polar Express NS coefficients are already in our baseline (_PE_COEFFS), so this is the primary remaining extractable technique from that PR.
076	2026-05-01T08:12:19Z	arch	exp_026	075	arch	Add Canon-D (kernel-4 causal depthwise conv) inside MLP between fc and ReLU² activation, complementing existing Canon-A/Canon-C per Allen-Zhu NeurIPS 2025 cumulative-position ablation.	-0.002	crash						304.000000	apgb-arch-0073		Allen-Zhu (arXiv:2512.17351) reports cumulative gains across Canon positions A/B/C/D. Current best already has Canon-A (pre-attn) and Canon-C (pre-MLP) on the dim-512 residual stream; Canon-D uniquely sits inside the MLP on the wider hidden_dim=2048 activation. Placement matches PhysicsLM4 reference: Canon-D on the pre-activation hidden (analog of cat([x1,x3]) before SiLU(x1)*x3 in SwiGLU). Zero-init taps → step-0 identity. Cost: 4*hidden*11 = ~360 KB train fp32, ~176 KB fp16 passthrough (numel<=65536) raw, ~20-50 KB after brotli-11 on near-zero values. 1D params auto-route to scalar AdamW via ndim<2 branch, no CONTROL_TENSOR_NAME_PATTERNS edit. F.pad / multiply-add forward is identical kernel to existing Canon — torch.compile-friendly, no graph break. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:924 in forward)
077	2026-05-01T08:19:18Z	loss	exp_026	075	loss	MiLe-style top-64 entropy weighting during training only (guard with self.training); TTT falls back to cheap focal weighting to avoid topk overhead across ~6000 TTT adaptation forward calls.	-0.002	eval_budget_overrun	1.091320			600.011000	603.800000	1514.000000	apgb-loss-0068		First submit (exp_067) was DQ_EVAL by 3.9s because topk([N,8192],64) added ~10-15s to TTT eval (6000 forward calls x 3 TTT epochs x ~2000 chunks). Fix: guard entropy block with self.training; in eval/TTT mode fall back to original focal_w (cheap, same as baseline). Now training gets entropy-weighted gradient signal while TTT eval stays within budget.
078	2026-05-01T08:25:37Z	tok	exp_026	075	tok	Add bigram×trigram element-wise interaction channel at input: captures the joint (t-2,t-1) token-pair signal that additive channels miss, using only a zero-init [dim] scale with negligible size cost.	-0.002	eval_budget_overrun	1.081372			600.069000	603.700000	1518.000000	apgb-tok-0069		The existing bigram (t-1) and trigram (t-2) channels each add first-order context. Their element-wise product interaction_emb = bigram_emb * trigram_emb is a zero-parameter (just a learnable [dim] scale) approximation to the 3-gram conditional joint: P(w|w-2,w-1) > P(w|w-2)*P(w|w-1) in English phrase structure. Edge positions (0,1) naturally produce zero interaction since trigram/bigram padding is zeros. The scale is zero-init so it starts neutral. Added to optimizer scalar_params list using hasattr guard pattern consistent with existing scales.
079	2026-05-01T08:27:28Z	arch	exp_075	075	arch	Add Canon-B (depthwise kernel-4 conv on cat([Q,K,V]) pre-reshape) to complete the Canon A/B/C/D set per Allen-Zhu PhysicsLM4 (arXiv:2512.17351), which reports cumulative gain across positions; zero-init residual → step-0 identity, ~88 KB fp16 artifact cost.	-0.0015	crash						319.000000	apgb-arch-0078		Existing stack has canon_a (pre-attn, post-norm), canon_c (pre-MLP, post-norm), canon_d (inside-MLP, pre-activation). Canon-B is the missing position. Per the PhysicsLM4 lingua reference, Canon-B operates on torch.cat([xq, xk, xv], dim=-1) immediately after the Q/K/V linear projections, before reshape into multi-head form. Concat width = dim + 2*kv_dim = 512 + 2*256 = 1024 for our config. 4*1024=4096 fp32 train params per block, ~45 KB raw across 11 blocks; in artifact each canon_w_i has numel=1024 ≤ 65536 → fp16 passthrough in gptq_mixed_quantize, near-zero zero-init taps brotli very well, expected ~30-50 KB total artifact growth. Step-0 identity (zero-init residual) so model can never be worse than current best at init. Risk: tighter size margin given existing 0-5 KB headroom. If size_blocked, escape via LOWBIT_LAYERS=blocks.8.mlp.proj:5. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:951 in forward)
