exp_id	timestamp	specialist	parent_exp	baseline_exp	domain	hypothesis	expected_delta	status	val_bpb	delta_vs_best	artifact_bytes	train_s	eval_s	total_s	job_name	snapshot_path	notes
030	2026-05-02T13:27:05Z	generalist	004	004	generalist	Move enable_looping_at 0.35→0.25 — depth-recurrent loop bank (blocks 3-5, invoked 3× per forward pass) activates 10% earlier in training, raising recurrent-mode training fraction from 65%→75% so blocks 3-5 specialize longer for the 3×-invocation regime they perform at eval.	-0.0015	discard	1.079480	+0.000515	15991908	600.013000	488.800000	1356.000000	apg1-gene-0030		"Untouched axis: zero of 25 children of exp_004 touched the loop-activation timing. Web confirmed (2025-2026) layer-importance-aware mechanisms (LieQ, BAQ) for recurrent/shared-weight layers are well-grounded. Tradeoff at 0.25: looping activates at peak LR (warmdown starts at frac=0.28), so 3× gradient amplification shock is at maximum LR. If destabilizing, signal points to needing post-activation LR cooldown. Counterfactual check: step toward ""recurrent layers should spend most of training in their final regime"" — current 65% leaves specialization on the table."
031	2026-05-02T13:56:47Z	generalist	004	004	generalist	Per-row MSE-optimal σ in GPTQ SDClip: replace uniform σ=12.85 with a 5-point grid search around the input clip_sigmas ([cs-4, cs-2.5, cs-1, cs, cs+1.5]) per row, picking the σ that minimizes round-to-nearest reconstruction MSE for that row before GPTQ's column error correction.	-0.001	size_blocked	1.074902		18228315	600.113000	486.500000	1354.000000	apg1-gene-0031		exp_023 (uniform σ=8.5) showed Δ=-0.0043 but +2.3 MB blob (size_blocked); selective σ=8.5 on individual layer families (exp_024 attn.proj, exp_025 mlp.fc, exp_028 c_qkv) all failed — the per-row optimal σ doesn't cluster with our heuristic layer groupings. Per-row σ search lets light-tailed rows pick tighter σ (capturing exp_023's mechanism on most rows) while leaving heavy-tailed rows at σ≈12.85 (preserving compression-friendly bin distribution on outlier rows). Backed by recent GPTQ literature (arXiv:2507.18553 geometry-of-quantization, arXiv:2504.02692 GPTAQ asymmetric calibration). Untouched axis vs all 26 children of exp_004 — none vary σ at row granularity.
032	2026-05-02T14:30:10Z	generalist	004	004	generalist	Disable Muon momentum warmup (MUON_MOMENTUM_WARMUP_FRACTION 0.33→0.0): full muon_momentum=0.99 from step 0 instead of ramping 0.92→0.99 over the first 200s/1500 steps, recovering early gradient direction information that Muon's polar-factor update accumulates over time.	-0.0015	size_blocked	1.079047		18228556	600.128000	489.200000	1360.000000	apg1-gene-0032		Untouched axis among 27 children of exp_004 — none changed the warmup fraction. The 20-step pre-timer warmup_steps already handles compile/cache stability, so cold-start at momentum=0.99 should not cause numerical instability. Muon's effectiveness depends on accumulated gradient direction across ~10-30 step windows; the 0.92 starting momentum has only ~12-step memory vs 0.99's ~100-step memory, so the ramp is essentially under-powered Muon during the first ~33% of training. Lowering this fraction to 0 means each of the early ~1500 steps contributes its gradient signal to the orthogonalized Muon update at full strength.
033	2026-05-02T14:59:44Z	generalist	004	004	generalist	"Focal-weighted CE in TTT inner SGD only (gamma=0.5, detached): replace uniform mean CE with weighted mean using w=(1-p_target)^0.5; concentrates SGD signal on high-loss positions where most BPB lives.</hypothesis> <parameter name=""notes"">TTT inner SGD step only; score-first and training unchanged. Untouched axis vs 28 children of exp_004." -0.001 size_blocked 1.081242  18228336 600.037000 491.500000 1359.000000 apg1-gene-0033  
034	2026-05-02T15:34:23Z	generalist	004	004	generalist	Tighten embed_clip_sigmas 20.0->12.0: tied tok_emb doubles as logit-head output projection (4.2M params, ~30% of model); halving sigma on int8 SDClip grid doubles bulk-region resolution where most weights live, lowering quant error in logit space at every output position.	-0.0015	size_blocked	1.078817		16379740	600.076000	551.800000	1461.000000	apg1-gene-0034		Untouched axis among 30 children of exp_004 - every prior sigma trial targeted matrix_clip_sigmas (int6) on attn.proj/Q-K-V/mlp.fc; embed_clip_sigmas never varied. Int8 256-level grid is more compressible than int6 after byte-shuffle+brotli, so entropy/size cost should be moderate. Per-row scaling adapts sigma per row so outlier rows still get adequate range. Orthogonal to crowded TTT/optimizer axes.
035	2026-05-02T16:07:34Z	generalist	004	004	generalist	Add label_smoothing=0.1 to TTT inner-SGD CE only (scoring + training CE unchanged): regularizes the 3-epoch per-chunk adaptation against overfitting to chunk-local token distributions, which damages cross-chunk generalization (scoring is on the NEXT chunk's tokens). Untried in lineage; orthogonal to z-loss/focal/W_0-anchor failures (those changed training or fought cumulative drift).	-0.0008	size_blocked	1.128679		16380036	600.069000	495.700000	1371.000000	apg1-gene-0035		SFT label-smoothing literature (arxiv 2508.00264) supports ε=0.1 for over-confidence regularization in small-vocab LLMs. Score-first BPB metric integrity preserved (only the inner adaptation CE is smoothed). Doesn't repeat exp_009 (z-loss in train+TTT, +0.0044) or exp_022 (W_0 anchor, +0.001) — different mechanism: target distribution softening, not auxiliary loss term, not weight pull-back.
036	2026-05-02T16:43:55Z	generalist	004	004	generalist	TTT epoch ramp-up at chunk start	-0.0008	discard	1.079311	+0.000346	15998151	600.060000	554.300000	1465.000000	apg1-gene-0036		
037	2026-05-02T17:18:29Z	generalist	004	004	generalist	Halve ttt_chunk_tokens 32768->16384: doubles number of score-then-adapt cycles for finer TTT adaptation cadence. exp_016 doubled to 65536 (+0.0024 worse) shows the gradient direction.	-0.0010	eval_budget_overrun	1.097464			600.005000	603.300000	1515.000000	apg1-gene-0037		Structural change to TTT cadence (untouched in 32 children of best). Chunk-0/1 ramp-up [1,2,3] reaches stable 3-epoch behavior 2x sooner. Risk: eval-budget overrun if per-chunk Python overhead exceeds expectations - currently eval_s ~575-595s.
038	2026-05-02T17:50:35Z	generalist	004	004	generalist	Freeze very-small-numel per-head control gains (q_gain [H=8], attn_out_gate [H=8]) during TTT inner SGD in addition to tok_emb — routing topology is well-tuned by 600s training, and ~58K inner steps over chunk-local val distributions would drift these 8-element vectors enough to perturb head-routing without proportional benefit; matrix weights and per-channel scales (attn_scale/mlp_scale/resid_mix at dim=512) still adapt as before.	-0.0003	eval_budget_overrun	1.097462			600.106000	603.800000	1514.000000	apg1-gene-0038		LESSONS exp_491 mechanism (Δ=-0.000043 on old 1.0810 stack; positive direction confirmed). Untouched axis among 33 children of exp_004 — every prior TTT-side trial either left these gains free, split-LR'd them (exp_013), or froze full Q/K/V matrices (exp_012, hurt). exp_013 split scalars vs matrices but only changed LR weights, not freeze/no-freeze; this is a different mechanism (LR=0 vs ndim-grouped LR). Zero size impact, slight TTT speedup (~16 fewer params per layer × 11 layers in optimizer state). Risks: (1) per-head gains MIGHT carry useful chunk-local routing signal — if so, this hurts ~+0.0001-0.0005; (2) if attn_out_gate sigmoid response is sharp around current value, freezing locks suboptimal routing — but post-train values should be near-optimal already.
039	2026-05-02T18:21:02Z	generalist	004	004	generalist	Reduce warmdown_frac 0.72 to 0.5 (WSD-leaning schedule).	-0.0015	discard	1.081077	+0.002112	15989230	600.009000	489.400000	1361.000000	apg1-gene-0039		
040	2026-05-02T18:53:36Z	generalist	004	004	generalist	Raise ttt_momentum 0.9 -> 0.95: doubles effective cross-chunk averaging window (1/(1-m): 10 -> 20 steps), amplifying the cross-chunk momentum-carryover mechanism that exp_011 proved is worth ~0.015 nats (resetting it regressed -0.015). Untouched coefficient axis among 35 children of exp_004.	-0.001	discard	1.079457	+0.000492	15992358	600.129000	512.800000	1385.000000	apg1-gene-0040		Single-line tweak. Heavy-ball update is v_t = m*v_{t-1} + g_t; w -= lr*v_t. With grad-clip=1.0 per-step, peak per-step parameter change scales as lr/(1-m). 0.9->0.95 doubles this. Risk: overshoot at high-grad chunks; cosine LR floor=0.4 at last chunk partially counteracts. exp_005 (Nesterov) and exp_018 (Polar Express NS) both regressed slightly, but neither tested raw heavy-ball coefficient. Mechanism: cross-chunk smoothing of per-chunk gradient noise while preserving cumulative drift toward val distribution.
041	2026-05-02T19:31:51Z	generalist	004	004	generalist	QuaRot-style Hadamard rotation of every non-embed weight's input axis before GPTQ (W' = W @ H, transformed Hessian H' = H_R^T @ H_orig @ H_R, un-rotated at dequant via deq @ H since normalized Sylvester Hadamard is symmetric-orthogonal): the orthogonal rotation maps each weight row to a near-Gaussian distribution (kurtosis ~3) by spreading outlier energy across input dims, redistributing the GPTQ column-correction bias away from input-aligned directions; row_std preserved so the int6 grid step is unchanged.	-0.001	size_blocked	1.079350		16012575	600.118000	558.900000	1466.000000	apg1-gene-0041		Untouched mechanism in 36 children of exp_004 (all prior GPTQ tweaks were sigma/damp/block_size scalar moves; nobody changed the optimization basis itself). Grounded in QuaRot/SpinQuant ICLR 2025 SOTA. All non-embed weights have power-of-2 input dims (512 or 2048) so Sylvester Hadamard applies cleanly. tok_emb skipped to avoid runtime online un-rotation in the tied-embedding lookup path. Math: GPTQ on (W·H, H_R^T·H_orig·H_R) minimizes ||(W'-W'_q)·x'||² with x'=H_R^T·x; dequant W_q = W'_q·H makes this equal to the original ||(W-W_q)·x||² objective. Compression risk: rotated codes are less peaked at 0 → might increase brotli blob ~100-500KB. Size headroom is ~0KB so a size_blocked verdict is plausible; even then the val_bpb signal tells us if rotation helps quality at all (informative either way).
042	2026-05-02T20:04:47Z	generalist	004	004	generalist	Per-epoch cosine-with-0.4-floor LR decay within each chunk's TTT inner-SGD (epoch 0:1.0× → epoch 2:0.4× of cos_lr) — finer-granularity analogue of exp_004's across-chunk LR floor, dampens late-epoch overfit on chunk-local statistics while keeping epoch 0 at full cos_lr.	-0.0004	discard	1.079288	+0.000323	15991487	600.058000	558.600000	1476.000000	apg1-gene-0042		exp_036 (epoch ramp-UP) regressed +0.000346 — gradient is monotonic in this axis, so decay-DOWN is the proven-direction mirror. Mechanism is identical to exp_004's success (cosine-floor LR for late chunks) applied at within-chunk granularity. Code-only, 0 model-byte impact, no eval-budget risk (same total epoch count). Risk: late-epoch shrink might under-adapt the chunk; bounded by the 0.4 floor so we still get ~70% of prior cumulative update.
043	2026-05-02T20:37:43Z	generalist	004	004	generalist	Skip diagnostic non-TTT eval_val passes (pre-quantization post-ema and quantized non-sliding) when TTT is enabled; extends exp_003's redundant-eval-skip mechanism by removing the two remaining non-metric eval passes (~40-70 s of compile + run that the harness never reads), reducing eval_budget_overrun variance.	-0.0008	discard	1.079498	+0.000533	15993190	600.073000	525.000000	1441.000000	apg1-gene-0043		Mechanism: exp_003 (-0.0016) showed that trimming a redundant non-metric eval converts borderline-DQ seeds at ~600s eval into clean quantized_ttt reads. Two remaining diagnostic evals still run: line 1564 (pre-quant non-sliding) uses the train compile so it's mostly run-time (~10-20s); line 1572 (quantized non-sliding) pays a separate torch.compile cold-start AND a full val pass (~30-50s), and its compile is immediately discarded by the torch._dynamo.reset() before TTT. Five of 38 exp_004 children DQ'd as eval_budget_overrun, indicating the eval pipeline is the binding constraint, not the model. Same axis as exp_003 — structural eval-pipeline trim, not a model/TTT/GPTQ tweak. Risk: minimal — pure log-line removal with model state untouched; compiled_model still defined for the line-1582 del.
044	2026-05-02T21:11:07Z	generalist	004	004	generalist	Tighten TTT inner-loop grad_clip_norm 1.0 to 0.3 to regime-match training-time clip	-0.0005	discard	1.079286	+0.000321	15991410	600.051000	518.800000	1431.000000	apg1-gene-0044		Untouched among 39 children of exp_004. Single-character-class edit at line 1353. Counterfactual: TTT clip should match train clip. Mechanism is orthogonal to exp_040 (which raised momentum and regressed) - both target cross-chunk drift via different levers.
045	2026-05-02T21:44:55Z	generalist	004	004	generalist	LookAhead per-chunk Polyak blend in TTT inner SGD: snapshot pre-adapt weights, blend 75%·post + 25%·pre after each chunk's 3-epoch SGD pass. Caps cumulative per-chunk drift toward chunk-local stats (untouched axis — prior 40 children of exp_004 only tweaked per-step LR/momentum/clip/freeze-list, never the magnitude of accepted drift). Complementary to exp_004's across-chunk LR-floor cosine.	-0.001	eval_budget_overrun	1.097095			600.143000	604.600000	1546.000000	apg1-gene-0045		α=0.75 picks mild damping — Zhang 2019 default 0.5 felt aggressive given our cosine LR-floor already throttles per-step magnitude; 0.75 leaves three-quarters of adaptation intact. Momentum buffer intentionally NOT reset (exp_011 showed full reset regresses +0.0157). Memory cost: ~120MB GPU for slow-state clone of ttt_params (60M params × bf16). Compute cost trivial (one mul+add per chunk transition).
046	2026-05-02T22:25:28Z	generalist	004	004	generalist	Add min_lr=0.1 floor to training warmdown schedule.	-0.0003	eval_budget_overrun	1.095948			600.110000	605.400000	1532.000000	apg1-gene-0046		
047	2026-05-02T23:00:13Z	generalist	004	004	generalist	Raise TTT cosine LR floor 0.4→0.7: exp_004 proved 0→0.4 helps via more late-chunk drift; pushing 0.7 along same monotonic direction tests whether the slope continues (predicted ~-0.0003) or hits a hump (slight regression).	-0.0003	keep	1.078023	-0.000942	15991655	600.029000	552.200000	1463.000000	apg1-gene-0047	snapshots/047_generalist	Single-character edit at line 1310 (0.4 → 0.7). The cosine schedule shape becomes flatter: chunk 0 still at 1.0× (full LR for early-chunk warmup), midpoint at 0.85×, last chunk at 0.7× (vs 0.4× before). This redistributes ~30% more inner-loop drift to chunks 200-305, where the model is already well-adapted to val and each step provides cleaner descent. The opposing risk: late-chunk overshoot (chunk-local overfit hurting next-chunk score). exp_011 (full momentum reset) regressed -0.015, exp_022 (per-chunk W0 anchor) regressed +0.001 — both tried to REDUCE drift and lost. So the gradient direction is clear; the only question is whether 0.7 is past the optimum.
048	2026-05-02T23:26:05Z	generalist	047	047	generalist	Push TTT cosine LR floor 0.7→1.0 (= constant LR per chunk): tests asymptote of the now-confirmed super-linear monotonic axis (0→0.4: -0.000405; 0.4→0.7: -0.000942). All chunks adapt at full h.ttt_lr; momentum carryover provides the only cross-chunk smoothing.	-0.0008	keep	1.078012	-0.000011	15992660	600.040000	554.300000	1464.000000	apg1-gene-0048	snapshots/048_generalist	If the slope continues super-linearly, gain ≥ -0.0008 nats. If 0.7-1.0 region saturates or hits a hump (chunk-local overshoot), modest regression in the +0.0001 to +0.0005 range — still informative as it pins down the optimum near 0.7-0.9 for a future bisection. Risk: late chunks at full LR overshoot during the 18 inner SGD steps each, with ~58K cumulative drift. exp_011 (full momentum reset) regressed -0.015 by REMOVING drift, so the directional bet is asymmetric: drift-up usually wins.
049	2026-05-02T23:57:22Z	generalist	048	048	generalist	Raise ttt_lr from 0.005 to 0.0065 to test the asymptote of the monotone more-drift gradient now that cosine floor saturated at 1.0.	-0.0004	discard	1.078157	+0.000145	15993382	600.048000	552.100000	1462.000000	apg1-gene-0049		Single-line scalar change at TTT_LR default. Per-step delta bounded by grad_clip_norm=1.0 and momentum=0.9.
050	2026-05-03T00:28:02Z	generalist	048	048	generalist	Selective TTT: freeze blocks.0-2 in addition to tok_emb during score-first TTT (BitFit/TENT-style shallow freeze) — universal subword features stay fixed, deeper stack drifts more aggressively under saturated cosine LR-floor=1.0 regime.	-0.0015	discard	1.078109	+0.000097	15995891	600.139000	579.000000	1498.000000	apg1-gene-0050		Untouched structural axis among 39 children of exp_004. Lineage exp_004→047→048 saturated the scalar TTT-LR axis (more cumulative drift helps super-linearly, asymptote at constant LR per chunk). Selective freezing of shallow blocks 0-2 (sequential pre-loop layers; SP8192 subword/syntactic decoding) reduces TTT search-space from 11 blocks to 8: deeper stack (loop bank 3-5 invoked 3× per fwd, solo block 6, parallel-residual blocks 7-10) carries document-specific composition that benefits from per-chunk drift. Mechanistic prior: TENT/T3A/BitFit literature consistently shows that smaller adaptation surface generalizes better when adaptation budget is fixed, and freezing early layers is BERT/T5 fine-tuning conventional wisdom. Composes with exp_048: under uniform LR, shallow drift is dominated by chunk-local n-gram frequency noise (high-variance, biased) and corrupts downstream activations more than it helps perplexity; freezing those 3 blocks lets the remaining 8 absorb the same momentum-accumulated update budget without breaking universal features. Side benefit: weight-grad compute drops on 3/11 of blocks' matmuls (small slice of eval budget back, mildly de-risks the 600s eval cliff). Single-line edit at the ttt_params filter (line 1254). Risk: too few DOFs → underfit → small +0.0005 regression; informative either way (tells us right freeze granularity).
051	2026-05-03T00:58:28Z	generalist	048	048	generalist	Swap TTT SGD+momentum for AdamW (lr=1e-3, betas=(0.9,0.95), wd=0): TTT-LR axis saturated (049 ttt_lr↑ regressed, 048 floor=1.0 saturated); per-tensor adaptive scaling is structurally orthogonal to global-LR tweaks and PR #771 shows AdamW TTT recovers quantization damage better than flat SGD.	-0.001	discard	1.228919	+0.150907	15996374	600.018000	558.300000	1473.000000	apg1-gene-0051		SGD lr=0.005 mom=0.9 → AdamW lr=1e-3 betas=(0.9,0.95) eps=1e-8 wd=0. LR cut 5x because AdamW updates are sign-like (per-coord ~lr) vs SGD's gradient-direction. Cosine LR floor stays at 1.0 (constant LR per chunk, exp_048 keep). 3 epochs/chunk unchanged. Risk: ~360MB extra optimizer state (m+v for ~30M trainable params, fine on GPU); ~0.5ms/step overhead × ~1k steps ≈ 0.5s extra eval (eval was 575-595s, low risk). PR #771 (lib) achieved 1.0705 with AdamW TTT but at 30 epochs/per-layer LR; we keep 3 epochs to stay within budget.
052	2026-05-03T01:29:11Z	generalist	048	048	generalist	Halve GPTQ Hessian damping factor 0.01→0.005: reduces Hinv regularization bias for tighter OBQ error compensation; zero byte cost since shape/dtype unchanged and brotli sees near-identical int distribution.	-0.001	discard	1.228937	+0.150925	15995209	600.064000	558.000000	1464.000000	apg1-gene-0052		TTT-LR axis fully saturated (047→048 -0.000011; 049 ttt_lr↑ regressed; 050 selective-freeze regressed; 051 AdamW exploded), so pivoting to GPTQ. Sigma tightening (023/028/031/041/034) showed ~-0.003 nat headroom but all size_blocked because finer grid spreads ints across the int range, hurting brotli. Damping is the orthogonal quality lever: smaller λ → Hinv closer to true H⁻¹ → tighter per-column error compensation (W[:,j:] -= err·Hinv[j,j:]) → lower reconstruction MSE → lower val_bpb. The output ints shift by O(damp/H̄_diag) which is tiny — same shape, same compressibility → no size hit. Standard GPTQ default is 0.01 (conservative for huge LLMs); production GPTQ implementations sometimes use 0.005-0.0075 for small/well-conditioned models. Our 64-batch calibration on 8192-vocab gives well-conditioned H so 0.005 is numerically safe; if Cholesky fails we get a clean crash signal to back off to 0.0075.
053	2026-05-03T01:59:20Z	generalist	048	048	generalist	Per-layer TTT LR groups: mlp.proj × 2.0 (most GPTQ-damaged matrix), mlp.fc × 0.5 (less damaged input proj throttled for stability), others × 1.0 — concentrates TTT adaptation budget on the MLP down-projection which carries the largest int6 reconstruction error, scaling cosine-LR multiplier per param group.	-0.0010	discard	1.078101	+0.000089	15993492	600.103000	567.400000	1481.000000	apg1-gene-0053		PR #771 used 3×/0.5× under AdamW (1.0705); PR #967 used same multipliers under SGD lr=0.002 (1.0450, confounded with HedgeMixer). I scale mlp.proj 2× (not 3×) since our SGD base lr=0.005 + cosine floor=1.0 (constant) is already more aggressive than their bases. Risk: oscillation on mlp.proj if grad_clip=1.0 (global) doesn't bound it tightly enough; mitigated by mlp.fc throttle. Untouched axis on TTT-LR-saturated lineage — orthogonal to scalar floor knob.
054	2026-05-03T02:53:54Z	generalist	048	048	generalist	Split Muon weight decay: MLP matrices use muon_wd_mlp=0.115 vs non-MLP matrices muon_wd=0.095, matching the SOTA seed description that specifies this split but which was absent from the actual code.	-0.001	eval_budget_overrun	1.080020			600.066000	603.500000	1506.000000	apg1-gene-0054		Higher WD on MLP matrices (0.095→0.115) biases their equilibrium magnitude smaller via stronger weight shrinkage each step. Smaller MLP weight magnitudes → tighter int6 quantization range → less GPTQ rounding error → better post-quant BPB. The SOTA baseline description explicitly lists muon_wd=0.095 + muon_wd_mlp=0.115 as separate params, but the code only had the single muon_wd=0.095. Restores the intended design. Uses two Muon param groups with per-group weight_decay override.
055	2026-05-03T03:33:26Z	generalist	048	048	generalist	FreqGPTQ: bias GPTQ Hessian calibration toward high-frequency tokens — pre-fetch all 64 calibration batches, count token frequencies, give top-100 most-frequent tokens a sqrt(2) activation multiplier so their contribution to H=X^T X is 2×, directing GPTQ error-correction budget toward tokens that dominate BPB.	-0.001	discard	1.078169	+0.000157	15996958	600.081000	560.300000	1471.000000	apg1-gene-0055		Ported from PR #1721 (FreqGPTQ technique). Zero model-artifact-size impact: only Hessian accumulation changes, not weight shapes. Rebased cleanly to exp_048 (TTT floor=1.0) before applying. boost=2.0, top_k=100 per PR #1721 defaults.
056	2026-05-03T04:13:01Z	generalist	048	048	generalist	Replace linear LR warmdown with cosine decay (same endpoints: 1.0→min_lr=0.1), keeping LR higher for longer in mid-warmdown to give more gradient signal when depth-recurrence activates at frac≈0.35, then a steeper final convergence.	-0.001	keep	1.077861	-0.000151	15991732	600.022000	553.200000	1462.000000	apg1-gene-0056	snapshots/056_generalist	Rebased to exp_048 (clean, without exp_055's FreqGPTQ). Changed lr_mul to use cosine: t = normalized position in warmdown, cos_factor = 0.5*(1+cos(π*t)), lr = min_lr + (1-min_lr)*cos_factor. At warmdown midpoint: cosine gives 0.55 vs linear 0.5, so more exploration before final convergence. Three extra characters, zero size impact. 2025 research shows linear-to-zero slightly outperforms cosine-to-zero, but we decay to min_lr=0.1 (not zero), making the comparison non-trivial; cosine-to-nonzero may behave differently from cosine-to-zero.
057	2026-05-03T04:55:48Z	generalist	056	056	generalist	Implement bifurcated QK-gain [H,2]: separate learnable per-head Q scale for RoPE dims (col-0, positional) vs NoPE dims (col-1, content), as described in the seed stack but never actually implemented — the prior code used a single [H] gain applying one scalar uniformly across all 64 head dims.	-0.002	eval_budget_overrun	1.096051			600.056000	604.300000	1636.000000	apg1-gene-0057		q_gain init changed from torch.full((num_heads,), 5.25) to torch.full((num_heads, 2), 5.25). Forward changed: after apply_rotary_emb, cat(q[...,:16]*g[:,0], q[...,16:]*g[:,1]) instead of q*g uniform broadcast. With rope_dims=16 and head_dim=64, the first 16 dims carry rotary-encoded position; the remaining 48 are pure content (NoPE). Separate gains allow each head to independently tune how sharply it attends to position vs content information. GPTQ: q_gain has numel=16 << 65536 threshold so it remains passthrough at float16, no artifact size change. Control tensor classification unchanged (name contains q_gain pattern → goes to scalar AdamW). Torch.compile safe: static shapes, cat op fully supported in fullgraph mode.
058	2026-05-03T05:26:47Z	generalist	057	056	generalist	Bifurcated QK-gain [H,2] with efficient implementation: build gain as [H,head_dim] via expand+cat on the small [H,D] tensor (zero-copy expand), then single q*gain multiplication — same FLOPs as original [H] gain but allows separate per-head scales for RoPE-encoded dims (col-0) vs NoPE content dims (col-1).	-0.002	eval_budget_overrun	1.096606			600.020000	604.000000	1646.000000	apg1-gene-0058		exp_057 eval_budget_overrun traced to cat([B,T,H,16],[B,T,H,48]) on large query tensors — 3x allocation vs original. Fix: cat on tiny [H,D]=[8,64] gain template, then q*gain[None,None] single multiplication. The expand calls are zero-copy views so overhead is negligible. Both col-0 and col-1 initialize to qk_gain_init=5.25 (identical behavior at step 0); gradients naturally diverge the two columns toward their optimal values during training.
059	2026-05-03T05:57:26Z	generalist	056	056	generalist	Increase partial RoPE coverage from rope_dims=16 to rope_dims=32 (25%→50% of head_dim=64): doubles positional encoding signal per attention head without adding parameters, changing weight shapes, or adding eval overhead (apply_rotary_emb already cat-splices for partial RoPE at the same op count regardless of rope_dims size).	-0.001	discard	1.078510	+0.000649	15989471	600.121000	554.100000	1462.000000	apg1-gene-0059		With head_dim=64 and rope_dims=16, only 25% of each head's Q·K dot-product dimensions carry relative-position information. Increasing to 32 gives a 50/50 split between position-sensitive (rotary) and content-only (NoPE) dimensions. Language modeling at seq_len=2048 relies heavily on both local syntactic patterns (benefiting from finer positional resolution) and global discourse patterns (benefiting from content-only dims). The 50/50 split may strike a better balance than the current 25/75. No parameter count change (rotary is computed at runtime from inv_freq buffer). Artifact size: unaffected (weight matrices are the same shapes). Eval time: apply_rotary_emb already does two torch.cat calls for partial RoPE regardless of rope_dims value; sizes change but op count stays the same.
060	2026-05-03T06:21:13Z	generalist	056	056	generalist	Add learned per-iteration additive biases (loop_iter_bias, shape [3,512], zero-init) injected at the start of each depth-recurrence loop iteration — enables the model to differentiate iter-0/1/2 passes through blocks 3-5, analogous to Universal Transformer depth-position encoding.	-0.001	crash						27.000000	apg1-gene-0060		encoder_iter_inject=[-1,-1,-1,0,-1,-1,1,-1] decoder_iter_inject=[-1,2,-1,-1,-1,-1,-1,-1,-1]. Zero-init means no effect at step 0; biases train via AdamW (optimizer_scalar). Added to CONTROL_TENSOR_NAME_PATTERNS for float32 restore. 1536 params passthrough in GPTQ (~200B compressed). Mechanism: currently the same physical blocks are called 3 times with no iteration signal; adding loop_iter_bias lets the model modulate entry behavior per-iteration (analogous to position encoding for recurrence depth in Universal Transformers). No eval-time overhead beyond 3 trivial tensor adds per forward pass. | torch.distributed.elastic.multiprocessing.errors.ChildFailedError: ============================================================ (train_gpt.py:1450 in step_fn)
061	2026-05-03T07:16:04Z	generalist	056	056	generalist	Reduce GPTQ error-compensation block_size from 128 to 32: smaller blocks mean more frequent cross-column error propagation within each Hinv update step, matching the multi_596 seed description (which specifies block_size=32) and the general GPTQ principle that finer granularity reduces quantization error.	-0.002	discard	1.078097	+0.000236	15989331	600.119000	551.500000	1458.000000	apg1-gene-0061		The gptq_quantize_weight function defaulted to block_size=128 but the multi_596 seed stack description explicitly states block_size=32. Smaller block means W_work[:, i2:] gets updated more frequently (every 32 columns vs every 128), giving the OBQ compensation more chances to adapt to accumulated quantization errors. Zero artifact-size impact (block_size only affects runtime computation, not stored weights/scales).
062	2026-05-03T07:44:56Z	generalist	056	056	generalist	Increase GPTQ block_size from 128 to 256: exp_061 showed 32 < 128 (larger blocks capture more inter-column OBQ correlation), so testing whether 256 continues the improvement with even longer within-block lookahead.	-0.001	eval_budget_overrun	1.096298			600.035000	604.200000	1639.000000	apg1-gene-0062		exp_061 confirmed 32 < 128, implying larger blocks are better for our per-row-scale SDClip GPTQ. Testing 256: for the 2048-column MLP matrices we get 8 blocks vs 16, meaning the W_work inter-block update covers a longer span. For 512-column attention matrices we get 2 blocks of 256 vs 4 of 128. Zero artifact-size impact.
063	2026-05-03T08:23:14Z	generalist	056	056	generalist	Split Muon weight decay into two param groups: attn matrices use muon_wd=0.095, MLP matrices use muon_wd_mlp=0.115 — matching the SOTA seed description's intended configuration, providing stronger regularization on wider MLP weights to reduce their equilibrium magnitude and post-GPTQ quantization error.	-0.0003	eval_budget_overrun	1.096382			600.062000	604.100000	1642.000000	apg1-gene-0063		Prior attempt exp_054 (from exp_048) got eval_budget_overrun — attributed to environment jitter since split WD has no effect on eval timing. Two Muon param groups in a single optimizer instance share one all_reduce per group; the extra NS5 overhead per group is O(ms) total over 600s training. Rebased to exp_056 (cosine warmdown) for clean baseline.
064	2026-05-03T08:54:09Z	generalist	056	056	generalist	Activate depth recurrence earlier: enable_looping_at 0.35→0.25, giving the 17-layer looped architecture 10% more of the 600s training wall-time (75% vs 65%) for more gradient updates in the effective-depth configuration.	-0.0002	eval_budget_overrun	1.096965			600.018000	603.800000	1616.000000	apg1-gene-0064		Single-line change, no eval overhead. Hypothesis: more time in the looped forward pass (17 layer calls vs 11) trains better depth-adapted representations. At 25% (150s non-looped vs 210s), the model still gets ~750 gradient steps to establish basic features before the recurrence activates.
065	2026-05-03T09:28:45Z	generalist	056	056	generalist	Cache deserialized quant state between the two deserialize() calls (skips second brotli decompression + torch.load, saving ~4-7s eval time) AND activate depth recurrence earlier (enable_looping_at 0.35→0.25) for more training in the looped configuration.	-0.0002	eval_budget_overrun	1.096873			600.154000	605.000000	1579.000000	apg1-gene-0065		Recent experiments (063, 064) hitting eval_budget_overrun by ~4s. The cache saves the brotli-11 decompression and torch.load on the second deserialize (same file, same path), recovering ~4-7s. Combined with enable_looping_at=0.25 quality hypothesis. The cache stores ~80MB CPU RAM of the quant_state dict; dequantize_mixed still runs fresh per call.
